Genename	UniProtID	Length	Hk	genelength
Rfc2	Q9WUK4	349	1	20439
Tinag	Q9WUR0	475	0	94101
Artn	Q9Z0L2	224	0	3601
Vsig2	Q9Z109	328	0	4950
Sfrp4	Q9Z1N6	351	0	9890
Ccne2	Q9Z238	404	0	13428
Rpl27rt	W4VSN7	160	0	1655
Potefam3c	A0A0J9YUZ3	350	0	25585
Mgam2-ps	A0A571BDS5	2379	0	89453
Cldn34c3	A0A991ENX4	212	0	26228
Or4p18	A2AUS6	307	0	4594
Cped1	B2RX70	1026	0	270488
Safb	D3YXK2	937	0	21469
Vmn2r50	E9PW61	861	0	17460
Tcp10b	E9PYJ0	438	0	21377
None	E9Q0B3	247	0	2577
Pdzd2	E9Q1M1	2796	0	380213
Ttc7b	E9Q6P5	843	1	220056
Zfp597	E9Q6S0	419	0	26240
Ccdc74a	E9Q9U8	364	0	4268
Angpt1	O08538	498	0	252254
Lfng	O09010	378	0	8225
Ech1	O35459	327	0	7030
Pak1	O88643	545	0	-
Gfap	P03995	430	0	13576
Rc3h2	P0C090	1187	1	52834
Gstm2	P15626	218	0	4751
Gabrd	P22933	449	0	13132
Mt3	P28184	68	0	1539
Septin4	P28661	478	0	23886
Cd68	P31996	326	0	1940
Ptgfr	P43117	366	0	41128
Gdi1	P50396	447	0	6864
Osm	P53347	263	0	4606
Eln	P54320	860	0	44730
Tpm2	P58774	284	0	9054
Sirt6	P59941	334	0	6012
Ca10	P61215	328	0	503721
Supt4h1a	P63271	117	0	6071
Hmgcr	Q01237	887	0	21969
Pdcd1	Q02242	288	0	14251
Mark3	Q03141	753	1	81698
Dmrtc1b	Q2PMX6	267	0	7344
Lrfn1	Q2WF71	766	0	16262
Zfp936	Q3ULA8	456	0	77880
Cacna2d4	Q5RJF7	1116	0	115881
Atp13a4	Q5XF90	1193	0	-
Ift20	Q61025	132	1	5376
Krt33b	Q61897	404	0	6234
Nnat	Q61979	81	0	2444
Ypel2	Q65Z95	119	0	57282
Myorg	Q69ZQ1	716	0	7472
Dagla	Q6WQJ1	1044	0	59612
Wdr90	Q6ZPG2	1874	0	16730
Or5ak4	Q7TRA2	309	0	8536
Or52r1b	Q7TRS2	314	0	6016
Tnfsf18	Q7TS55	173	0	10635
Scaf4	Q7TSH6	1183	1	58823
Znf569	Q80W31	679	0	23274
Vangl1	Q80Z96	526	0	51110
Ubxn10	Q8BG34	277	0	27330
Rhbdd1	Q8BHC7	315	1	128914
Eme1	Q8BJW7	570	0	8968
Zfp3	Q8BLB0	497	1	8719
Skor1	Q8BX46	964	0	10791
Morn3	Q8C5T4	241	0	11247
Apol7c	Q8C6E1	369	0	8464
Fam110b	Q8C739	366	0	464133
Crbn	Q8C7D2	445	1	19876
Stpg2	Q8C8J0	561	0	504605
Nhsl1	Q8CAF4	1587	0	214907
Rhd	Q8CF94	418	0	-
Rab43	Q8CG50	210	0	23311
Swi5	Q8K3D3	89	1	9259
Arhgef6	Q8K4I3	771	0	107244
Apeh	Q8R146	732	1	9193
Prrg2	Q8R182	198	0	9093
Uqcr10	Q8R1I1	64	0	2369
Agr3	Q8R3W7	165	0	24116
Or51e2	Q8VBV9	320	0	20960
Or9a4	Q8VF31	314	0	4856
Or5p64	Q8VG02	314	0	6730
Rbm39	Q8VH51	530	0	32999
Prss42	Q8VIF2	335	0	5588
Nr3c2	Q8VII8	978	0	-
Tmem150a	Q91WN2	271	0	4315
Pcdhb22	Q91XZ8	794	0	6608
Twf1	Q91YR1	350	0	11938
Lcn8	Q924P3	175	0	3097
Arrdc1	Q99KN1	434	0	9900
Myo7b	Q99MZ6	2113	0	77727
Unc50	Q9CQ61	259	0	8985
Bambi	Q9D0L6	260	0	8481
Lce1l	Q9D1G7	135	0	1337
Adgrf4	Q9D2L6	698	0	-
Prps1	Q9D7G0	318	0	19527
Lyg1	Q9D7Q0	197	0	11023
Ap2b1	Q9DBG3	937	1	106011
Rgs3	Q9DC04	966	0	144154
Nacc2	Q9DCM7	586	0	67685
Fbxl12	Q9EPX5	326	0	26649
Stard10	Q9JMD3	291	0	29540
Hdgfl3	Q9JMG7	202	0	53222
Drg2	Q9QXB9	364	1	14163
Actl7a	Q9QY84	440	0	1512
Syt9	Q9R0N9	491	0	177928
Rgs21	V9GXQ3	152	0	51019
Tex13d	A0A0G2JGA3	530	0	1833
Or4f4b	A0A288CFY5	326	0	3796
Gm3858	A0A668KLC8	542	0	3793
None	A0AAA9WUQ8	34	0	-
LOC100039010	A0AAG1GNH3	481	0	-
Fsip2l	A2AF73	655	0	36247
Or5l13	A2AVC3	323	0	6047
Fga	E9PV24	789	0	7551
Zc3h7a	E9PWW6	970	0	39801
Nr1h5	E9Q5A6	505	0	24475
Vmn2r40	F6W043	852	0	24663
Evi5l	H3BL92	797	0	44690
Esp3	J3QN49	87	0	4985
D430019H16Rik	J3QPM6	83	0	39239
Vmn2r67	K7N6T2	851	0	29031
Slco1a7	L7N264	670	0	65692
Psmd4	O35226	376	1	9920
Lsm2	O35900	95	0	4029
Maff	O54791	156	0	12455
H3-5	P02301	136	0	-
Tmem276	P0DW86	192	0	1984
Iapp	P12968	93	0	5538
Epor	P14753	507	0	4609
Mmp12	P34960	473	0	25118
B3gat3	P58158	335	0	6862
Abat	P61922	500	0	108139
Nog	P97466	232	0	1694
Defb23	Q30KP0	166	0	5565
None	Q3U6N9	222	0	2473
Ceacam12	Q3UKP4	300	0	12057
Gm12888	Q3UW77	119	0	8601
Gcnt7	Q3V3K7	433	0	8283
Oosp2	Q4FZG8	168	0	13280
Trdv4	Q5R1A3	115	0	610
Zzef1	Q5SSH7	2924	0	130894
Fcgrt	Q61559	365	0	10861
Spen	Q62504	3644	0	-
Zdhhc24	Q6IR37	284	0	6729
Mtnap1	Q6PIX9	558	0	10235
Mvb12a	Q78HU3	271	1	5163
Ipo8	Q7TMY7	1010	1	60784
Or2y13	Q7TQT2	311	0	7551
Or2z8	Q7TRY2	314	0	19412
R3hdm2	Q80TM6	1044	0	119057
Eif4ebp3	Q80VV3	101	0	1857
Arhgap32	Q811P8	2089	0	152310
Wdr3	Q8BHB4	942	0	24227
Znf526	Q8BI66	675	0	6082
Gpc2	Q8BKV1	579	0	6350
Col16a1	Q8BLX7	1580	0	51443
Lrfn3	Q8BLY3	626	0	7283
Gpr107	Q8BUV8	551	0	66459
Trerf1	Q8BXJ2	1205	0	221082
Gm4922	Q8C0N0	497	0	7068
Kntc1	Q8C3Y4	2207	0	71877
Ybey	Q8CAV0	164	1	9547
None	Q8CCC3	530	0	-
Nalf1	Q8CCS2	467	0	565259
Nup88	Q8CEC0	753	1	26915
Fam20a	Q8CID3	541	0	52530
Kctd15	Q8K0E1	283	0	17718
Dcun1d3	Q8K0V2	304	1	43502
Dcaf8	Q8N7N5	591	1	48921
Dppa3	Q8QZY3	150	0	3862
Vmn1r35	Q8R2E2	296	0	7836
Plcd1	Q8R3B1	756	0	21975
Hyal3	Q8VEI3	412	0	6541
Or2ag18	Q8VFM5	316	0	3439
Or10s1	Q8VGB3	321	0	5575
Or6b2	Q8VGU4	312	0	9188
Vmn1r45	Q8VIC7	318	0	8949
Rrp9	Q91WM3	475	1	9461
Tmem98	Q91X86	226	0	11858
Ppan	Q91YU8	470	0	4003
Chmp1a	Q921W0	196	0	8499
Gtpbp3	Q923K4	492	0	11480
Mustn1	Q99JI1	82	0	2410
Ngrn	Q99KS2	293	1	4159
Mrpl16	Q99N93	251	0	4569
Gtf2ird2	Q99NI3	936	0	40351
Pla2g12b	Q99P27	195	0	-
Ska1	Q9CPV1	254	0	-
Acot13	Q9CQR4	140	0	13592
Nubpl	Q9CWD8	319	0	215007
Tmem114	Q9D563	222	0	15861
Rpl37	Q9D823	97	0	2495
Spmap2l	Q9DA15	459	0	45506
Psg21	Q9DAV5	471	0	9989
Cab39l	Q9DB16	337	1	144792
Zfpl1	Q9DB43	310	1	4194
Telo2	Q9DC40	840	0	16397
Gnai3	Q9DC51	354	1	38866
Ndst4	Q9EQW8	872	0	324823
Gucy1a1	Q9ERL9	691	0	53362
Kat2b	Q9JHD1	813	1	105859
Sertad1	Q9JL10	236	0	3406
Ccr10	Q9JL21	362	0	2446
Spry1	Q9QXV9	313	0	4651
Dctpp1	Q9QY93	170	1	3750
Zfp236	S4R299	1847	0	99290
Trav12-3	A0A075B648	115	0	588
Ppfia4	A0A087WPM2	1184	0	36145
Scgb1b10	A0A087WPW0	93	0	1316
Igkv1-110	A0A0B4J1I0	119	0	782
Gm4565	A0A140LJ87	301	0	5969
Igkv14-111	A0A140T8P9	117	0	480
Gm47959	A0A1Y7VJ07	166	0	932
Gm47996	A0A286YE43	300	0	1673
Alyreffm3	A0A3B2W7J0	241	0	725
Vcf1	A2A6P4	185	0	22836
Bcorl1	A2AQH4	1781	0	66691
Ralgps1	A2AR50	585	0	238069
Or5w20	A2AVC0	318	0	3348
Or4k15	A2RTN7	324	0	5560
Ccdc8	D3YZV8	685	0	4808
Krtap10-27	D3Z5T3	223	0	876
Vmn1r113	G3UWI8	307	0	923
Obox6	G3X9U1	347	0	6437
Speer1d	L7N284	199	0	4589
Fabp9	O08716	132	0	3662
Nrg3	O35181	713	0	1104136
Calu	O35887	315	1	29041
Ddost	O54734	441	1	7898
Avil	O88398	819	0	20285
Gja1	P23242	382	0	25183
Ctsg	P28293	261	0	2693
H1-4	P43274	219	0	1929
Pcyt1a	P49586	367	1	44149
Caprin2	Q05A80	1031	0	53745
Cnn1	Q08091	297	0	10414
Psd3	Q2PFD7	1037	0	522945
Osgin2	Q3TEE9	550	0	16767
Mcrip1	Q3UGS4	97	0	6839
Nol8	Q3UHX0	1147	0	25938
Upf3a	Q3ULJ3	422	1	13578
H2-Eb2	Q3UUV9	287	0	15747
Slc22a14	Q497L9	629	0	20950
Rnf150	Q5DTZ6	437	0	227912
Diras2	Q5PR73	199	0	26899
Scarb1	Q61009	509	0	64007
Adam9	Q61072	845	0	-
Ifna11	Q61716	190	0	572
Pdpn	Q62011	172	0	32133
Dbnl	Q62418	436	1	12474
Ces3a	Q63880	571	0	9812
Stx3	Q64704	289	0	44285
Stk36	Q69ZM6	1316	0	35449
Sri	Q6P069	198	1	23301
Stoml3	Q6PE84	287	0	19849
Cd300a	Q6SJQ0	318	0	14613
Epop	Q7TNS8	369	0	2313
Tas2r143	Q7TQB9	293	0	881
Tppp	Q7TQD2	218	0	26346
Or6c205	Q7TRI4	312	0	5512
Or5ae2	Q7TS12	315	0	6059
Cyth4	Q80YW0	393	0	24972
Gcfc2	Q8BKT3	769	0	36246
Flrt2	Q8BLU0	660	0	92989
Ccdc184	Q8BMK5	191	0	2976
Ralyl	Q8BTF8	293	0	710632
Mrpl22	Q8BU88	206	1	7904
Camk1d	Q8BW96	385	0	421058
Cenpx	Q8C4X1	78	0	2796
Spata32	Q8C5V0	334	0	10305
Crebrf	Q8CDG5	640	0	60985
Znf276	Q8CE64	614	0	15550
Eif3b	Q8JZQ9	803	1	24032
Fnbp1l	Q8K012	605	0	-
Lurap1l	Q8K2P1	221	0	44982
Vps39	Q8R5L3	886	0	36676
Fbxo21	Q8VDH1	627	0	33471
Or6c68	Q8VEU0	312	0	6024
Or10q12	Q8VEZ4	319	0	5642
Or5m3b	Q8VFK5	310	0	24538
Rpe65	Q91ZQ5	533	0	26146
Parm1	Q923D3	296	0	109279
Ift70a1	Q99J38	664	0	3720
Mcrip2	Q9CQB2	160	0	5066
Mrpl41	Q9CQN7	135	1	981
Ppdpf	Q9CR37	115	0	1524
Pard3b	Q9CSB4	1203	0	1003460
Sugt1	Q9CX34	336	1	47505
Mrps33	Q9D2R8	106	1	9184
Ten1	Q9D7K2	161	0	16463
Gtf3c6	Q9D8P7	227	1	10405
Cldn34b2	Q9D9N2	209	0	3495
Napa	Q9DB05	295	1	19517
Sdf2	Q9DCT5	211	1	9750
Glce	Q9EPS3	618	0	65407
Atr	Q9JKK8	2635	0	-
Chm	Q9QXG2	665	0	-
IL36RN	Q9QYY1	156	0	6472
Fbxo15	Q9QZN0	433	0	-
Clcn2	Q9R0A1	908	0	14782
Mmp17	Q9R0S3	578	0	26930
Ovol1	Q9WTJ2	267	0	11510
Gsk3b	Q9WV60	420	1	157083
Ccl8	Q9Z121	97	0	1614
Homer1	Q9Z2Y3	366	0	105494
Lrit3	W8DXL4	681	0	16149
Trav16d-dv11	A0A075B617	117	0	534
Ighv13-2	A0A087WPN7	100	0	459
Traj13	A0A0G2JER2	19	0	56
Igkj4	A0A0G2JFT5	13	0	37
Igkv12-89	A0A0G2JGW8	112	0	461
Tmem217rt	A0A1Y7VLQ2	374	0	1849
Abi3bp	A0A338P6S8	1637	0	212257
Ttn	A2ASS6	35213	0	278567
Btbd35f10	A2CG92	498	0	1951
Fam236e	B1AX35	88	0	746
Calhm1	D3Z291	348	0	3345
Inafm1	E9PV59	130	0	1604
Gm3512	E9Q032	133	0	21022
Or2t1	E9Q3K2	317	0	8963
Akap11	E9Q777	1894	0	44562
Vmn1r158	G3UY92	307	0	923
Gm19965	J3QNY8	723	0	20427
Nfatc2ip	O09130	412	1	13883
Gsto1	O09131	240	1	9820
Tsks	O54887	585	0	14831
Prl2c2	P04095	224	0	9258
Schip1	P0DPB4	484	0	561679
Ccl1	P10146	92	0	129033
Il5ra	P21183	415	0	38680
Sftpa1	P35242	248	0	-
Pth1r	P41593	591	0	25060
Pa2g4	P50580	394	1	8221
Defa10	P50708	93	0	-
Btbd3	P58545	530	0	332727
Emilin3	P59900	758	0	5891
Abcc9	P70170	1546	0	114453
Etv6	P97360	485	0	234458
Atp8a2	P98200	1148	0	558639
None	Q08AU9	305	0	4762
Tmem71	Q149F5	287	0	-
Nlrx1	Q3TL44	975	0	15882
Rsph3a	Q3UFY4	516	0	34210
Kmt2e	Q3UG20	1868	0	69794
Ccdc34	Q3UI66	367	1	155543
Fchsd2	Q3USJ8	740	0	191542
Gpr165	Q3V3A3	455	0	8417
Cenpj	Q569L8	1344	0	48664
Hs3st6	Q5GFD5	342	0	5696
Or2y1b	Q60883	311	0	15280
Meis1	Q60954	390	0	139168
Tgoln2	Q62314	363	0	-
Hepacam	Q640R3	418	0	19224
Kiaa0753	Q6A000	959	0	-
Pram1	Q6BCL1	675	0	7650
Gpbp1	Q6NXH3	473	1	64431
Galnt10	Q6P9S7	603	0	142072
Try10	Q792Z1	246	0	3809
Tifa	Q793I8	184	0	42359
Prrc2b	Q7TPM1	1486	1	83455
Nexn	Q7TPW1	607	0	29368
Rbm12b1	Q80YR9	836	0	6467
Sv2b	Q8BG39	683	0	194368
Csrnp2	Q8BGQ2	534	0	15918
Slc25a12	Q8BH59	677	0	96686
Olfm2	Q8BM13	448	0	78659
Smyd4	Q8BTK5	799	1	57272
Ube2q2l	Q8BW45	371	0	15252
Afap1l1	Q8BZI0	768	0	56441
Plekhh2	Q8C115	1491	0	110243
Eri3	Q8C460	337	1	123932
Dnaaf6	Q8C6P5	218	0	43918
Fhl4	Q8CDC8	279	0	6208
Trmt6	Q8CE96	497	1	11848
Pvr	Q8K094	408	0	17582
Unc13c	Q8K0T7	2210	0	489544
Fbrs	Q8R089	466	0	12512
Oard1	Q8R5F3	152	1	7252
Mical1	Q8VDP3	1048	0	10718
Or4f47	Q8VF84	316	0	3725
Or13a18	Q8VGJ4	318	0	16409
Fkbp6	Q91XW8	327	0	58340
Npffr2	Q924H0	417	0	56311
Ddx50	Q99MJ9	734	0	35323
Rnf151	Q9CQ29	239	0	2224
Ly6k	Q9CWP4	154	0	3112
Ist1	Q9CX00	362	1	21935
Actl11	Q9D5V1	1207	0	3992
Chmp4b	Q9D8B3	224	1	43080
Phkg2	Q9DB30	406	1	9967
Ikbip	Q9DBZ1	373	0	19667
Slc46a3	Q9DC26	460	0	16378
Vmn1r172	Q9EPS4	313	0	10131
Aldh6a1	Q9EQ20	535	0	20287
Or10d1c	Q9EQ87	310	0	7289
Trim54	Q9ERP3	366	0	20918
Poglut2	Q9JHP7	502	0	12262
Aqp9	Q9JJJ3	295	0	58023
Ltb4r2	Q9JJL9	360	0	3710
Rab37	Q9JKM7	223	0	-
Dmrt1	Q9QZ59	374	0	98711
Ubqln2	Q9QZM0	638	0	3343
Taf7	Q9R1C0	341	0	3713
Asb4	Q9WV71	426	0	49636
Epb41l1	Q9Z2H5	879	0	-
Pck1	Q9Z2V4	622	0	6225
Gm29564	A0A087WP44	222	0	26189
Gm3604	A0A087WPN2	559	0	14849
Btbd35f15	A0A087WR44	498	0	1916
Smok3c	A0A087WSF2	504	0	13343
Ccdc194	A0A140LIT1	234	0	5591
Gm7356	A0A3B2WD63	508	0	3465
Tug1	A0A6I8MX38	142	0	-
LOC102636558	A0AAG1GIV8	122	0	-
1700025C18Rik	A2A580	89	0	12057
Prdm2	A2A7B5	1709	0	105604
Zfp978	A2A7I1	335	0	29701
Klhl15	A2AAX3	604	0	43125
Frmd7	A2AD83	703	0	47530
Fam43b	A2AM80	330	0	2436
Speer1m	A3KN63	157	0	4778
Cyp2b13	A6H6J2	491	0	34700
Gm15155	B1B034	138	0	721146
Or4l1	E9PZU2	309	0	3224
Cd200l1	E9Q573	300	0	81201
Kidins220	E9Q9B7	1793	0	88227
Lrrc31	F6VYM1	507	0	21289
Arid4a	F8VPQ2	1261	0	82602
Chek1	O35280	476	0	18583
Nptx2	O70340	429	0	11576
Igf1	P05017	153	0	78777
Ptbp1	P17225	555	0	10344
Zfa	P23607	742	0	-
Dusp1	P28563	367	0	56538
Tdo2	P48776	406	0	19112
Fabp7	P51880	132	0	3569
Ube2k	P61087	200	1	61755
Timm13	P62075	95	0	1519
G3bp1	P97855	465	1	35153
Gjb2	Q00977	226	0	6102
Serpina3m	Q03734	418	0	55771
Kcnma1	Q08460	1209	0	-
Plac8l1	Q08EJ0	177	0	18026
Shisal1	Q0VBP7	198	0	67894
Aamp	Q3TJ22	435	1	4898
Srsf6	Q3TWW8	339	1	5593
Hdgfl2	Q3UMU9	669	0	20973
Ccdc51	Q3URS9	406	1	9996
Zbtb8os	Q505B7	168	1	18852
Serpina3g	Q5I2A0	440	0	-
Prss36	Q5K2P8	849	0	-
Spmip7	Q5NC83	441	0	53098
Gpr39	Q5U431	456	0	-
Tiam1	Q60610	1591	0	-
Laptm4a	Q60961	233	0	-
Tal2	Q62282	108	0	9007
Otud6a	Q6IE21	290	0	872
Tsga10	Q6NY15	697	0	111653
Znf511	Q6P0X2	227	1	4211
Tbpl2	Q6SJ95	350	0	24874
Cd300ld3	Q6SJQ5	245	0	6278
Eid2	Q6X7S9	236	0	1391
Zfp324	Q78F42	583	0	8398
Gvin1	Q80SU7	2427	0	58828
Aoc2	Q812C9	757	0	4639
Rnf214	Q8BFU3	668	0	43486
None	Q8BPC6	396	0	1340
Galnt14	Q8BVG5	550	0	217225
Sh3rf2	Q8BZT2	735	0	105293
Fmo9	Q8C116	539	0	19790
Tmem161b	Q8C2L6	487	0	73845
Cherp	Q8CGZ0	936	1	-
Angel2	Q8K1C0	544	0	21850
Colec12	Q8K4Q8	742	0	175049
Cd177	Q8R2S8	817	0	16328
Reep2	Q8VCD6	254	0	6874
Gripap1	Q8VD04	806	0	30802
Sgtb	Q8VD33	304	0	31994
Or14a260	Q8VFN8	313	0	5410
Or52d1	Q8VGW2	312	0	4893
Umod	Q91X17	642	0	16571
Pcdhga11	Q91XY8	933	0	86142
Pycr2	Q922Q4	320	0	3795
Actr3	Q99JY9	418	0	42822
Slc39a3	Q99K24	317	0	8888
Pccb	Q99MN9	541	0	52866
Ms4a6b	Q99N09	244	0	14744
Cyp4f16	Q99N17	524	0	15240
Cyp4f13	Q99N19	523	0	22714
Lrrc18	Q9CQ07	262	0	23909
Ergic2	Q9CR89	377	1	33295
Ceacam11	Q9D0Z8	303	0	6432
Agpat3	Q9D517	376	0	83311
Dhx34	Q9DBV3	1145	1	-
Tmt1b	Q9DD20	244	0	2714
Chst7	Q9EP78	484	0	37961
Papln	Q9EPX2	1280	0	28748
Plekha2	Q9ERS5	425	0	63232
Psmg2	Q9EST4	264	1	12563
Fzd2	Q9JIP6	570	0	3662
Ddx20	Q9JJY4	825	1	9304
Myl7	Q9QVP4	175	0	2145
Trp53inp1	Q9QXE4	239	0	17948
Rnf11	Q9QYK7	154	0	33630
Rpgr	Q9R0X5	1001	0	143299
Rasal1	Q9Z268	799	0	30785
Ighv8-4	A0A075B693	98	0	433
Igkv4-54	A0A0G2JES9	117	0	530
Wdr49	A0A0N4SUK7	710	0	207168
Wdr97	A0A140LHH9	1664	0	10769
Cdc34b	A0A140T8I4	237	0	1251
Gm29424	A0A9L6KDI9	232	0	695
Ube2ql1	A0PJN4	161	0	-
Zfp1010	A2ARR8	381	0	7652
Mgst2	A2RST1	147	0	22317
Tmem238	A9JSM3	176	0	5099
Igsf23	B2RTN2	239	0	13451
Ogdhl	B2RXT3	1010	0	26132
H2ac6	C0HKE2	130	0	2481
Kifc5b	E9PUA5	672	0	15492
Abca17	E9PX95	1733	0	86809
4930523C07Rik	E9Q2T4	99	0	35826
Cdh19	E9Q3A7	770	0	89258
Mageb11	G3UW88	330	0	992
Gm3696	K7N751	203	0	17413
Rabep1	O35551	862	1	98327
Socs2	O35717	198	0	31818
Hcn2	O88703	863	0	19474
Ifng	P01580	155	0	4846
S100a10	P08207	97	0	9563
Krt13	P08730	437	0	4239
Gzmd	P11033	252	0	3052
Sptan1	P16546	2472	0	65891
Tap1	P21958	724	0	9672
Ier3	P46694	160	0	1239
Igfbp3	P47878	292	0	7837
Defa7	P50705	93	0	-
Uck1	P52623	277	1	-
Mfap2	P55002	183	0	5566
Rrp1	P56183	494	0	12659
Tm9sf2	P58021	662	1	52566
Gmeb2	P58929	530	1	36586
Gng2	P63213	71	0	105068
Gcm1	P70348	436	0	13700
Vcp	Q01853	806	1	20544
Snai1	Q02085	264	0	4619
Fmn1	Q05860	1466	0	389031
Gdpgp1	Q3TLS3	386	1	9196
Dop1b	Q3UHQ6	2295	0	98686
Zscan10	Q3URR7	782	0	10163
Svip	Q3UZP4	77	0	8847
Pwwp3b	Q4VA55	681	0	28293
Tlcd3a	Q5ND56	257	0	35156
9930111J21Rik1	Q5SVP0	844	0	33248
Kiaa0319	Q5SZV5	1081	0	56135
Acbd5	Q5XG73	508	0	47391
Zbtb17	Q60821	794	1	23276
Igbp1	Q61249	340	1	21834
Il17a	Q62386	158	0	3591
Piga	Q64323	485	0	14129
Tmem132e	Q6IEE6	1074	0	57432
Pigs	Q6PD26	555	1	14367
Slc6a7	Q6PGE7	637	0	18842
Ifnk	Q7TSL0	199	0	1949
Prdm4	Q80V63	803	1	25176
Gtf3c2	Q8BL74	907	0	24139
Nhlrc1	Q8BR37	401	0	2293
Ikzf5	Q8BU00	419	0	21869
Ldlrad4	Q8BWJ4	306	0	335373
Acp7	Q8BX37	438	0	24056
Taok3	Q8BYC6	898	0	155090
Itpk1	Q8BYN3	419	0	136348
Inpp5f	Q8CDA1	1132	0	85097
Exd1	Q8CDF7	570	0	31122
Actl9	Q8CG27	415	0	1372
Lsm14b	Q8CGC4	385	1	10478
Tmem60	Q8K174	133	1	4679
Mrpl47	Q8K2Y7	252	0	12208
Mcfd2	Q8K5B2	145	0	11492
Tprkb	Q8QZZ7	175	1	18419
C1qtnf4	Q8R066	326	0	4665
Clmp	Q8R373	373	0	99357
Saraf	Q8R3Q0	334	0	16282
Ccdc9	Q8VC31	543	0	12753
Or6c214	Q8VGI9	311	0	3701
Or8u9	Q8VGR9	314	0	9231
Depdc7	Q91WS7	511	0	21094
Mrpl9	Q99N94	265	1	7812
Trim26	Q99PN3	545	0	22264
Mzt2	Q9CQ25	159	0	14928
Gje1	Q9CX92	205	0	2591
Dydc2	Q9D3X8	139	0	20091
Csta2	Q9D8D6	97	0	35972
Styxl1	Q9DAR2	321	0	31165
None	Q9DAY5	185	0	16386
Josd1	Q9DBJ6	202	1	13668
Tprg1l	Q9DBS2	266	0	3181
Natd1	Q9DBW3	110	0	12504
Nckipsd	Q9ESJ4	714	0	10476
Nherf2	Q9JHL1	337	0	-
Vstm2b	Q9JME9	285	0	32266
Hsd17b6	Q9R092	317	0	16675
Meltf	Q9R0R1	738	0	20210
Cldn13	Q9Z0S4	211	0	1277
Rps6kb2	Q9Z1M4	485	0	9363
Fkbp9	Q9Z247	570	0	47299
Ighv9-1	A0A075B5S1	98	0	430
Septin12	A0A2R8VJU7	357	0	10994
Zmynd8	A2A484	1235	0	114864
Gm12695	A2AGB2	545	0	61539
Pramel14	A2ASJ1	475	0	6511
Svep1	A2AVA0	3567	0	164417
Gpr155	A2AWR3	868	0	45066
Phactr2	B1AVP0	632	0	266695
None	D3Z070	196	0	25777
Ces1a	E9PYP1	563	0	27978
Fancf	E9Q5Z5	343	0	1690
Alkal1	J3QPP8	127	0	35513
Or13p10	L7MU75	315	0	9090
Smr2	O09133	150	0	22497
Fcn1	O70165	334	0	3364
Klc1	O88447	541	0	-
Arl6	O88848	186	0	26442
Pias1	O88907	651	1	109556
C1ql1	O88992	258	0	7424
Fabp3	P11404	133	0	6868
S100a8	P27005	89	0	1057
Ly6g	P35461	134	0	3886
Pla2g4a	P47713	748	0	131672
Rpl29	P47915	160	0	2114
Lum	P51885	338	0	7575
Timm10	P62073	90	0	3216
Renbp	P82343	419	0	8729
Zglp1	Q1WG82	266	0	4700
Slc2a9	Q3T9X0	538	0	153870
Hs1bp3	Q3TC93	395	0	30392
Atxn7l3b	Q3UD01	97	0	3571
Yipf3	Q3UDR8	347	1	4457
Nat8l	Q3UGX3	299	0	-
Sf3b2	Q3UJB0	878	1	21523
Spata31g1	Q3V0E1	1183	0	14036
Nup50l	Q3V2K7	440	0	1746
Cenatac	Q4VA36	332	1	8410
Urb1	Q571H0	2274	0	-
Rnf43	Q5NCP0	784	0	72817
Med13	Q5SWW4	2171	1	90569
Igf1r	Q60751	1373	0	-
Ncor1	Q60974	2453	1	-
Hras	Q61411	189	1	4900
Foxs1	Q61574	329	0	1310
TCAIM	Q66JZ4	499	0	-
Togaram1	Q6A070	1776	0	56769
Kank4	Q6P9J5	1016	0	62639
Arhgef18	Q6P9R4	1405	0	103186
Rundc3b	Q6PDC0	408	0	132618
Rbm15b	Q6PHZ5	887	1	6510
Cd300lf	Q6SJQ7	337	0	17778
Ino80	Q6ZPV2	1559	1	104645
Adam39	Q7M762	756	0	4047
Eml2	Q7TNG5	649	0	30061
Or6c8b	Q7TRI6	309	0	5181
Or2t44	Q7TRZ7	330	0	5816
Pcdh8	Q7TSK3	1070	0	4537
Smim19	Q80ZU4	107	0	14268
Mettl2	Q8BMK1	389	0	13969
Lix1l	Q8BQ89	337	0	-
Timmdc1	Q8BUY5	285	1	24316
Ldah	Q8BVA5	326	0	-
Glmn	Q8BZM1	596	0	48921
Ldlrap1	Q8C142	308	0	26470
Slc39a6	Q8C145	765	1	23936
Rps19bp1	Q8C6B9	143	1	3700
Slc46a2	Q8CA03	479	0	9930
Rbm17	Q8JZX4	405	1	18716
Actr8	Q8R2S9	624	1	28017
Rnf113a1	Q8R3P8	341	0	1222
Otud7a	Q8R554	926	0	314277
Cd207	Q8VBX4	331	0	6642
Elac1	Q8VEB6	362	1	19441
Or5p62	Q8VFD0	314	0	944
Or6c210	Q8VFH7	311	0	4380
Or6c2	Q8VGJ0	312	0	6561
Ubl7	Q91W67	380	1	18989
Scgb1b27	Q91WB5	92	0	1398
Mrgprd	Q91ZB8	321	0	9251
Scgb3a2	Q920H1	91	0	3110
Sfxn5	Q925N0	342	0	120373
Pmf1	Q9CPV5	202	0	16188
Mien1	Q9CQ86	115	0	1283
Clps	Q9CQC2	113	0	2617
Tmed10	Q9D1D4	219	1	34233
1700020A23Rik	Q9DA59	131	0	815
1700013G24Rik	Q9DAC6	286	0	2177
Pacrg	Q9DAK2	241	0	437257
