Genename	UniProtID	Length	Hk	genelength
sto-6	Q9XWC6	298	0	4125
CELE_Y62H9A.11	Q9XWS5	231	0	2559
CELE_Y37D8A.16	Q9XWV6	163	0	3557
srbc-65	Q9XX34	283	0	1302
CELE_Y17G7B.8	Q9XXI8	344	0	1860
spl-1	Q9Y194	552	0	3300
CELE_T08B1.1	A0A0K3AVV4	612	0	4432
utx-1	A0A131MBT2	1146	0	6092
C14A11.6	A0A2K5ATZ7	506	0	3667
cids-2	A5Z2V1	664	0	3282
CELE_ZK1010.10	B6VQ95	194	0	2975
CELE_F13A2.10	D6VP97	65	0	606
CELE_Y113G7B.28	E0R7K4	46	0	430
CELE_W05F2.7	F0IWT5	1227	0	7053
C31H2.14	G1K0V5	73	0	694
CELE_ZK1025.2	G5EBZ9	301	0	2122
CELE_F26F2.1	G5ECB0	663	0	2733
tag-68	G5EDS9	415	0	4364
sym-4	G5EEV4	1043	1	4979
pqm-1	G5EFY7	295	0	2204
CELE_Y87G2A.25	H2KMK8	133	0	597
dac-1	H2KY91	420	0	5585
CELE_Y38C1AA.1	H2KZW8	390	1	9214
sipa-1	H2L2C2	997	0	5867
CELE_F01E11.18	H8W3X8	94	0	1274
CELE_R07H5.11	L8E709	123	0	3022
puf-6	O01322	485	0	3653
acds-10	O01590	985	0	4214
idpp-13	O01919	292	0	3797
pcn-1	O02115	263	0	1511
nhr-89	O02235	310	0	1317
asp-7	O16339	380	0	1346
nhx-3	O16452	670	0	4633
clec-126	O16641	168	0	1218
fbxb-114	O17333	319	0	1312
srj-25	O17354	344	0	1851
sru-2	O17633	338	0	1298
CELE_F21A3.4	O17827	239	0	1439
CELE_K06A5.2	O44551	332	0	1279
CELE_F48G7.5	O44585	164	0	765
srbc-21	O44696	287	0	1103
CELE_F49D11.6	O44721	314	0	5437
CELE_T04B8.1	O44849	288	0	3019
ads-1	O45218	597	0	2902
nspb-7	O45234	79	0	284
C01G12.7	O45238	584	0	3268
CELE_R05A10.8	O45705	280	0	3060
srx-44	O45768	322	0	2310
twk-33	O45894	617	0	4335
CELE_R12E2.7	O61784	82	0	486
B0511.11	O61823	565	0	5637
fbxa-139	O62014	95	0	1289
CELE_T06G6.4	O62366	323	0	2651
C07A9.9	P34320	184	0	4351
mob-4	P34349	223	0	1283
CELE_D2030.8	P90793	511	0	4084
C37H5.5	P91136	778	0	8659
CELE_F07C4.10	P91215	257	0	993
npr-29	Q03613	395	0	7231
mom-2	Q10459	362	0	2197
cest-5.1	Q17541	580	0	3469
erp-44.2	Q17688	413	0	2331
ins-11	Q18060	91	0	442
C18E9.9	Q18089	159	0	1185
C31H1.5	Q18339	315	0	1862
str-1	Q18570	345	0	1219
F22B5.10	Q19714	186	0	836
CELE_F40G12.6	Q20245	343	0	1988
CELE_R10E9.2	Q21910	259	0	1606
idpb-4	Q22048	164	0	830
tbx-9	Q22289	292	0	1852
CELE_T14G8.2	Q22513	347	0	1632
CELE_T22C8.1	Q22674	390	1	1656
CELE_T25B6.3	Q22762	150	0	681
CELE_T25B9.1	Q22768	403	0	1763
CELE_ZC434.3	Q23313	261	0	1469
dcaf-13	Q23494	444	0	2382
srlf-31	Q23614	168	0	816
srlf-32	Q23615	453	0	2402
CELE_Y22D7AR.14	Q86MI8	324	0	1883
rab-18	Q8MXS1	203	0	2637
CELE_F38A5.6	Q94211	263	0	1295
tyr-6	Q95XC6	751	0	6435
CELE_T24A6.20	Q965J1	309	0	1437
best-20	Q965X4	486	0	3719
nhr-238	Q966B7	333	0	1327
CELE_K05B2.2	Q9GYN5	319	0	6243
prmt-4	Q9GZF8	144	0	1276
CELE_Y47D7A.9	Q9N3U7	91	0	425
CELE_Y43B11AR.3	Q9N3X3	335	0	1499
arp-1	Q9NA98	374	0	3044
F52C12.1	Q9TXV7	451	0	3386
CELE_H04M03.12	Q9TYQ7	297	0	3758
fbxa-11	Q9TZ23	295	0	1395
C29F9.9	Q9TZC2	143	0	524
pat-4	Q9TZC4	466	0	5356
CELE_Y95D11A.1	Q9U1P7	144	0	1477
CELE_Y52B11A.4	Q9U254	467	0	24694
tbc-17	Q9U2D8	1073	0	31154
gsk-3	Q9U2Q9	362	1	6386
fbxa-114	Q9U2X6	314	0	1258
chaf-1	Q9U380	479	0	2459
C47A4.3	Q9U3L7	316	0	1396
irld-4	Q9XU44	217	0	1306
CELE_K08E3.2	Q9XUT1	276	0	1256
srz-66	Q9XV27	344	0	1529
CELE_F45C12.17	A0A131MCN1	224	0	1005
nep-8	A0A131MCS3	686	0	3016
C42C1.8	A3QMB7	544	0	2273
CELE_F28F9.3	A8WFM8	91	0	9114
C15H11.13	B1Q268	160	0	759
nhr-137	B3WFU1	432	0	7239
pigw-1	D6RYD7	496	0	7491
CELE_K12B6.11	D6VP94	69	0	774
CELE_T10D4.15	F3NWX3	123	0	1342
glo-1	G5EBF0	212	0	9417
str-38	G5EBN8	339	0	1565
pph-1	G5EC18	349	0	2360
CELE_F16H6.10	G5ECG9	270	0	1761
CELE_F07C6.4	G5ECW4	977	0	24191
C14B4.2	G5ED06	1776	0	30314
nep-26	G5ED52	807	0	16666
ile-1	G5EDE8	492	1	1990
fbxa-103	G5EDX6	439	0	8128
cpi-1	G5EDZ9	139	0	1077
npa-1	G5EF32	1440	0	5793
try-6	O01566	343	0	2863
cdc-37	O02108	370	1	2756
gly-17	O02315	391	0	1770
ncx-8	O16241	703	0	3450
nhr-133	O16354	406	0	1608
srh-282	O16782	268	0	1119
str-46	O16899	327	0	1670
nhr-125	O17082	399	0	3394
srh-266	O17130	327	0	1126
CELE_F53G2.2	O17247	190	0	1992
CELE_W10D9.1	O17284	64	0	1122
mrpl-48	O44159	186	0	797
irld-29	O44601	299	0	1960
str-83	O44661	333	0	1547
enu-3.3	O44748	462	0	2309
CELE_T24E12.10	O44881	1318	0	8175
CELE_K07H8.8	O45177	318	0	1768
tps-2	O45380	1229	0	9652
CELE_F56A8.8	O45578	234	0	934
srh-252	O45794	317	0	1019
pars-2	O45869	454	0	3946
CELE_F59B1.4	O61878	341	0	2599
hir-1	O76385	903	0	8607
mec-3	P09088	321	0	3051
gst-1	P10299	208	0	850
R107.5	P32743	274	1	2194
twk-7	P34410	557	0	9672
tag-325	P46941	837	0	-
cyn-11	P52018	183	0	1150
lex-1	P54816	1291	1	4889
fbxb-79	P90944	206	0	620
srg-14	P91275	326	0	1874
B0563.7	Q11083	229	0	1902
nsph-3.2	Q17633	371	0	1417
C06E4.5	Q17723	189	0	919
lido-1	Q17809	344	0	2275
flp-27	Q18184	89	0	1664
clec-179	Q18574	316	0	1285
CELE_F08C6.5	Q19199	192	0	2720
gfat-2	Q19699	710	0	2774
CELE_F39F10.4	Q20194	91	0	1326
ipla-2	Q20500	1071	1	4687
col-160	Q20921	317	0	1207
moma-1	Q21154	201	1	1065
edc-3	Q21740	566	1	3037
nhr-206	Q21803	410	0	1867
R09H10.3	Q21882	135	0	1398
T23F2.4	Q22701	57	0	357
srbc-45	Q23331	278	0	976
phf-10	Q2A950	447	0	6755
CELE_M163.11	Q564X4	241	0	878
CELE_Y105E8B.11	Q56VX3	66	0	454
C05D12.3	Q6A4V9	1039	0	7496
CELE_F30A10.11	Q7YTP3	91	0	692
srlf-15	Q7YTP4	263	0	3401
CELE_ZC84.7	Q7YWM4	177	0	6962
CELE_F55A11.11	Q86D20	314	0	1479
CELE_F45H10.5	Q8I119	94	0	1957
CELE_Y51A2D.13	Q8I4C7	490	0	6728
CELE_F59A3.2	Q8I7G1	687	0	2508
CELE_K09F6.9	Q8MXJ5	609	0	1829
CELE_T20G5.13	Q8T3C6	237	0	1467
gst-35	Q8T7Z3	218	0	1582
CELE_D2005.6	Q93411	423	0	7736
CELE_Y54F10BM.9	Q95XL0	1142	0	9599
trap-1	Q95XT5	257	0	1233
CELE_Y119D3B.21	Q95Y68	66	0	200
clec-219	Q960A6	243	0	4432
feh-1	Q9BKZ9	665	0	10764
mrpl-15	Q9BPN6	298	0	5055
F44E2.9	Q9GQ63	122	0	531
cpx-1	Q9GUM7	143	0	1567
CELE_T05A12.3	Q9GYK8	655	1	4075
rps-4	Q9N3X2	259	1	986
sri-78	Q9N547	330	0	1632
unc-62	Q9N5D6	564	0	13988
clec-197	Q9XUG1	231	0	1146
fbxb-117	Q9XUZ6	343	0	2025
subs-4	Q9XX03	523	0	6447
CELE_Y69A2AR.46	U4PMU9	33	0	476
srh-2	A0A0K3ART6	342	0	6010
clec-75	A0A2C9C3D7	409	0	2112
acs-17	A0A4V0ING4	721	0	7004
CELE_T23F2.2	A0A5E4LZM9	1556	0	9263
CD4.1	A3KFE1	229	0	2813
fbxa-6	A4F303	343	0	1878
CELE_R09H3.2	E7EM28	39	0	170
nhx-8	G5EBN7	681	0	8499
dpy-11	G5EC91	246	0	3657
tufm-2	G5EDF5	439	0	1662
piki-1	G5EDY0	1607	0	11709
cpn-1	G5EFB5	192	0	1820
CELE_F45E10.2	G5EGL6	538	0	3157
toe-2	H2KZH5	621	0	4198
aka-1	H2KZI9	1284	0	5808
nhr-128	H2L017	407	0	3257
CELE_K07F5.15	I7J4C6	79	1	1071
CELE_ZK105.13	M1ZJ49	268	0	959
nhr-185	O01559	390	0	2939
C14A11.2	O02135	266	0	1916
CELE_F13H6.5	O16353	416	0	2843
C49F5.3	O17682	208	0	909
C24D10.4	O44134	233	0	863
CELE_K06A5.3	O44550	145	0	1039
C01G12.3	O45235	191	0	852
clec-109	O45375	239	0	1248
ecps-2	O45608	409	0	1856
CELE_T26E4.9	O45833	86	0	3511
nhr-248	O46003	342	0	1217
phm-2	O62203	1073	0	9239
myo-6	O62244	1235	0	13736
CELE_R05H10.1	O62324	250	0	1811
CELE_ZC190.2	O76702	342	0	1412
nlp-47	O76722	89	0	2807
rei-1	P42171	244	0	1294
acr-11	P91197	461	0	3294
gyf-1	Q09237	1106	1	8494
tpi-1	Q10657	247	0	2304
C03B1.4	Q11111	253	0	1221
clec-52	Q17452	308	0	1596
C06C3.4	Q17717	226	0	1606
C06E2.2	Q17722	91	0	757
C15C7.6	Q18015	424	0	3021
nlp-35	Q18356	71	0	559
ttr-44	Q18878	156	0	1199
frpr-21	Q19055	433	0	2904
srxa-4	Q19559	322	0	1251
tofu-2	Q19614	433	0	1814
nspd-9	Q19799	71	0	215
ugt-58	Q20086	533	0	2400
cpin-1	Q20166	424	0	2734
CELE_F38H4.5	Q20180	284	0	980
CELE_K07E12.2	Q21283	120	0	535
chil-21	Q21864	470	0	1853
lsd-1	Q22343	737	0	3049
bec-1	Q22592	375	0	3284
CELE_T21B10.3	Q22624	1184	0	4650
algn-1	Q22797	491	0	2102
C16D9.6	Q22900	340	0	2197
clec-1	Q22966	173	0	926
klp-17	Q23124	471	0	1701
CELE_W02B12.12	Q23128	367	0	2419
rpc-25	Q23645	239	0	922
pat-3	Q27874	809	0	5218
nhr-286	Q2V068	386	0	2139
C24B5.4	Q3Y402	308	0	1509
CELE_F26F12.8	Q4TT97	84	0	7786
CELE_T07H3.7	Q4W4Y9	111	0	1403
B0365.9	Q52GY3	224	0	1692
CELE_F47B8.13	Q564Y8	256	0	770
srxa-11	Q58AA2	307	0	1656
srz-102	Q5WRL3	328	0	2339
nhr-76	Q65CM0	480	0	6426
CELE_F58D5.9	Q7YTM2	220	0	1417
oac-8	Q7YTP8	679	0	3011
srv-2	Q86GC5	303	0	1825
nspc-7	Q8WQG6	101	0	421
arx-4	Q8WTM6	301	0	3092
srx-78	Q93163	324	0	2403
nas-24	Q93542	396	0	1943
CELE_F21G4.3	Q93551	356	0	1938
nspb-3	Q94212	82	0	418
ubc-9	Q95017	166	0	1403
C35B1.7	Q95X48	84	0	1404
lgc-46	Q95Y52	508	0	10795
CELE_Y61A9LA.4	Q9N315	199	0	1082
ccm-2	Q9TXI9	255	0	13333
CELE_F46F5.10	Q9TXY5	369	0	1416
CELE_Y49F6C.6	Q9TYJ5	81	0	3190
CELE_T10D4.7	Q9TZF6	167	0	861
rplp-2.2	Q9U1X9	110	1	860
dct-13	Q9U2V4	205	0	617
mrpl-30	Q9UA63	197	0	4665
CELE_F46E10.3	Q9UAV6	100	0	745
CELE_F21H7.3	Q9XTV9	170	0	2584
snf-9	Q9XUG5	713	0	3320
C32H11.3	Q9XUH8	344	0	1837
mdt-29	Q9XUS2	441	1	5732
C15C6.3	Q9XVT2	699	1	5592
CELE_Y11D7A.8	Q9XWR4	433	0	2633
CELE_F08F8.11	A0A131MBK7	123	0	546
CELE_H40L08.7	A0A1D3PCP8	59	0	1050
CELE_Y32F6B.9	A0A2K5ATY2	19	0	-
arx-3	A0A3P6PCS5	375	1	6034
CELE_Y53C10A.25	A0A6J5KFG2	152	0	458
CELE_F38A1.15	A4F313	319	0	2063
ptr-24	B6VQ56	892	0	10097
CELE_F59A3.13	C7FZT3	190	0	1310
CELE_F19B10.4	C7IVQ8	336	0	1945
CELE_T13C5.9	E5QCE5	190	0	964
dnj-14	E5QCE7	217	0	2007
CELE_T26E4.18	G1K0Y3	45	0	137
slc-36.2	G4SQY7	449	0	3379
cbp-2	G5EBG3	322	0	1626
CELE_F40C5.2	G5EC28	49	0	195
cyp-35c1	G5ECD0	495	0	1824
CELE_F17H10.1	G5ECN2	506	0	3302
cln-3.2	G5ECU8	435	0	4015
C01B7.7	G5EEP1	202	0	692
ptr-22	H1UBK7	888	0	12158
CELE_F55A12.2	H2KYZ8	307	0	1617
col-50	O01662	418	0	1466
lys-7	O16202	283	0	1168
CELE_F07G11.2	O16233	271	0	989
catp-2	O16436	1050	0	4379
CELE_F36H9.5	O16621	352	0	2367
C26E1.1	O17604	145	0	530
best-11	O17671	444	0	3923
CELE_T01G5.7	O18012	260	0	1678
haf-8	O18227	633	0	5908
spig-12	O18259	115	0	837
test-1	O44466	226	0	9516
col-49	O44989	283	0	1262
clec-66	O45445	394	0	2246
CELE_R74.8	O45722	506	0	1942
sdhd-1	O62215	145	1	769
F45G2.8	O62250	136	0	809
twk-17	O76791	576	0	8276
mab-5	P10038	200	0	6619
F10E9.5	P34399	199	0	856
ZK353.2	P34625	99	0	532
ace-1	P38433	620	0	6496
pbs-7	P90868	236	1	1096
sra-33	Q10935	327	0	2505
dyf-4	Q17944	383	0	2100
got-2.2	Q17994	414	0	1726
spp-8	Q18279	402	0	1957
mip-1	Q18509	556	0	2337
C44E12.1	Q18621	351	0	2897
C56A3.4	Q18875	221	0	1238
CELE_D1005.2	Q18910	462	0	3776
tsn-1	Q19328	914	0	3347
sra-28	Q19550	341	0	3230
CELE_F19C7.2	Q19589	540	0	2824
CELE_F26F12.4	Q19809	151	0	3193
F13E9.13	Q1NZ26	277	0	993
alh-11	Q20352	687	0	4550
vha-18	Q20666	451	0	1707
dot-1.2	Q20794	315	0	1389
nas-3	Q21252	292	0	1438
lido-5	Q21395	317	0	1493
bus-1	Q21689	646	0	2496
flad-1	Q22017	519	0	2984
CELE_T04A6.2	Q22131	165	0	869
CELE_T08H10.3	Q22349	168	0	2289
CELE_W06D11.3	Q23198	139	0	1329
nlt-1	Q23655	118	0	807
B0280.17	Q2V4X2	260	0	1091
C25B8.8	Q4TTA1	260	0	5428
C08E3.15	Q4W506	62	0	188
CELE_K06A9.1	Q8IFX6	2596	0	12640
egl-19	Q8MQA1	1877	0	13158
C34H4.5	Q8MXH4	354	0	4935
grif-1	Q8WTJ8	305	0	5382
lev-8	Q93329	531	0	2792
CELE_M03B6.1	Q93895	150	0	1712
rpl-11.1	Q94300	196	0	752
fbxa-9	Q95XL4	320	0	1664
dsl-3	Q95Y10	263	0	2651
glh-2	Q966L9	974	0	3579
CELE_Y55D5A.1	Q968Z0	285	0	5741
sfrp-1	Q9GUF5	314	0	5862
CELE_F29B9.7	Q9GYI6	175	0	894
CELE_Y55F3AM.9	Q9N370	379	0	3651
sop-3	Q9N4G4	1475	1	14946
srw-99	Q9N4V9	356	0	1922
gst-31	Q9NAA9	210	0	736
CELE_Y105E8A.21	Q9NEX6	934	0	10817
bath-23	Q9TYJ2	243	0	835
tag-343	Q9TZM9	996	0	9639
znf-207	Q9U3S8	341	0	1546
srh-100	Q9U5A4	347	0	1507
gcy-22	Q9XTY1	1058	0	4944
bath-45	Q9XV51	468	0	2169
sup-46	Q9XVS2	454	0	2964
CELE_F13D12.8	Q9XVX4	150	0	1429
zip-12	Q9XW80	340	0	4361
CELE_Y45F3A.9	Q9XWY8	294	0	2442
CELE_Y44A6D.1	Q9XXE3	44	0	2693
CELE_Y54G2A.16	U4PLH2	243	0	9248
srv-15	A0A078BS80	339	0	3509
CELE_Y50D4B.4	A0A0K3ASH9	791	0	6291
ccar-1	A0A0S4XR43	1215	1	5194
fbxb-106	A0A131MBD1	327	0	1099
CELE_F49E2.5	A0A4V0IKJ7	1316	0	17152
CELE_Y51H7C.13	A0A7R9SVJ0	393	0	3280
irld-27	B3CJ41	485	0	1866
C08H9.16	B5BM26	316	0	1592
CELE_K02E2.11	C1P652	27	0	1090
CELE_F17B5.10	D0FY29	232	0	791
CELE_F13E6.2	G5EC85	729	0	6137
mpst-6	G5ECA0	300	0	993
fmo-3	G5ECJ8	512	0	4183
CELE_F44E5.4	G5ECU5	645	1	2199
hmg-12	G5EDQ2	315	0	1130
arg-1	H2KYS0	357	0	1498
twk-40	H2L2J8	436	0	5963
rib-1	O01704	382	0	5049
irld-9	O16750	506	0	2138
nspg-9	O17954	272	0	7198
CELE_T05F1.7	O18032	453	0	2880
wdr-31	O44856	378	0	4187
nhr-198	O45664	378	0	2223
CELE_Y6E2A.7	O45974	351	0	1422
C18G1.1	O61925	203	0	2072
srg-62	O76441	317	0	1954
myo-2	P12845	1947	0	7287
R05D3.5	P34538	178	0	-
fahd-1	P34673	214	0	2373
cpr-6	P43510	379	0	1838
CELE_F26E4.4	P90847	408	0	1504
mab-9	P90971	346	0	5611
spch-2	P91026	203	0	761
C17H11.1	P91064	475	0	7004
CELE_F46F11.7	P91307	320	0	2262
CELE_F25H9.6	P91988	237	0	1437
srd-26	P92015	317	0	1550
T09B9.5	Q09351	363	0	2631
mett-10	Q09357	479	0	1830
C18H9.5	Q09484	464	0	2814
C33B4.2	Q09492	301	0	1859
E02H1.1	Q09522	308	0	1299
F27E5.5	Q09554	377	0	3639
CELE_M106.2	Q09592	483	0	5690
C11H1.5	Q17910	528	0	5084
xbx-9	Q18017	441	0	1843
C25A8.5	Q18142	416	0	2020
C26E6.1	Q18226	196	0	807
C35A5.4	Q18471	427	0	2383
CELE_F02C12.2	Q19108	278	0	1270
CELE_F31E3.6	Q19935	133	0	981
col-172	Q20142	341	0	1604
CELE_F41F3.3	Q20281	156	0	470
bus-5	Q20697	342	0	1707
CELE_F54B11.8	Q20746	141	0	1703
dnj-13	Q20774	331	1	1659
CELE_K07C11.10	Q21273	125	0	880
npp-3	Q21436	1696	0	9357
ric-3	Q22472	378	0	2944
CELE_T24H10.5	Q22755	456	0	4353
rsp-1	Q23121	312	1	2502
glam-5	Q23499	366	0	2617
grd-7	Q3Y407	416	0	1609
CELE_W02A2.9	Q52GX7	57	0	934
evl-18	Q7JMR0	574	0	5399
aqp-8	Q7Z138	330	0	2810
CELE_F09E5.16	Q8IG32	100	0	1276
C50D2.5	Q8ITY4	138	0	557
CELE_Y40A1A.2	Q8IU11	71	0	1032
wrb-1	Q8WTM8	196	1	1069
CELE_F25H2.6	Q93569	573	0	3472
fah-1	Q94272	418	0	2170
ubc-3	Q95XN7	243	0	2779
tbca-1	Q95XR1	111	0	462
CELE_F41B4.1	Q966J6	342	0	1977
ska-3	Q9BI86	262	0	1036
gcy-8	Q9GYQ4	1152	0	5630
CELE_Y49F6A.5	Q9N3L6	355	0	2272
CELE_Y110A2AL.9	Q9N499	140	0	670
CELE_Y73C8B.3	Q9N4E2	328	0	1935
CELE_W10C4.1	Q9N5A3	398	0	5960
lgc-52	Q9NA62	423	0	7944
nspe-3	Q9NAJ9	72	0	380
sms-5	Q9TYV2	327	0	3333
CELE_Y59C2A.1	Q9TZC6	454	0	4694
dnj-29	Q9U1V9	752	0	8593
col-162	Q9U2P5	291	0	1458
CELE_W05B2.2	Q9U350	1278	0	7061
clec-40	Q9U363	386	0	1940
CELE_W01D2.3	Q9XU65	243	0	3396
C49C3.15	Q9XUF1	252	0	863
fbxb-60	Q9XUY7	276	0	1034
srsx-2	Q9XV85	310	0	1432
CELE_F01D5.5	Q9XVA9	165	0	614
CELE_Y7A5A.7	Q9XVY7	383	0	2862
ddl-3	Q9XW00	396	0	4448
CELE_ZK1225.4	Q9XXL5	519	0	2135
CELE_Y73C8B.9	U4PRK7	31	0	393
zipt-15	U4PS08	413	0	17556
C06E4.2	V6CLG3	92	0	6273
CELE_Y40B10A.11	A0A0K3AY95	82	0	692
CELE_F13E9.15	A1Z6D1	110	0	332
CELE_F14D12.1	C6KRG5	840	0	5367
CELE_Y75B8A.44	D0Z5N3	100	0	2536
CELE_ZK1127.13	E1B6Q6	128	0	535
C09H10.4	E3W727	63	0	321
CELE_ZC513.14	F1LIM2	191	0	788
CELE_T08D10.5	F5GU84	204	0	1076
CELE_F11D11.21	G1K0Y5	85	0	257
CELE_F22E12.1	G5ED57	763	0	3490
C41G6.13	G5EGT5	226	0	910
srw-68	H2KZT2	379	0	1435
CELE_K03B4.8	H2L022	263	0	978
B0250.7	H2L2H0	38	0	3039
str-135	O01536	362	0	1495
CELE_F47B3.1	O01555	363	0	1541
cysl-3	O01592	337	0	1600
CELE_ZC250.2	O01878	449	0	2526
F32D1.5	O16294	358	1	2030
C35A11.2	O16546	202	0	3150
CELE_F22E5.6	O16711	225	0	978
irld-33	O16751	463	0	1961
ceh-86	O17102	733	0	5706
pitr-5	O17404	509	0	3703
egl-21	O17754	472	0	3402
CELE_T06C12.14	O18039	245	0	1058
CELE_F49D11.7	O44726	67	0	353
nhr-64	O44960	369	0	7770
CELE_F32B6.4	O45432	229	0	1453
rps-26	O45499	117	1	696
dsl-6	O45602	303	0	1552
str-151	O45735	334	0	1926
clec-101	O62171	376	0	3767
aly-2	O62183	227	0	1111
cox-6c	O76367	90	1	909
vit-2	P05690	1613	0	5127
cpr-1	P25807	329	0	1205
ZK512.1	P34639	240	0	2321
cut-2	P34682	231	0	-
B0272.4	P41942	255	0	1993
ppfr-2	P91198	378	0	1722
CELE_F08D12.12	P91239	530	0	3994
cut-1	Q03755	424	0	2538
ulp-4	Q09275	382	1	4782
dph-2	Q09454	476	0	11787
CELE_H38K22.7	Q0WKU3	106	0	1197
C07D10.1	Q17783	327	0	1534
C08B6.10	Q17821	140	0	2072
cal-5	Q18136	156	0	3562
nhr-258	Q18190	398	0	2555
ran-3	Q18211	569	0	2440
grsp-3	Q18444	136	0	1273
ptb-1	Q18999	615	0	14680
nol-10	Q19974	754	0	3129
CELE_F36A4.2	Q20095	140	0	595
CELE_F46G10.1	Q20476	178	0	1528
comt-1	Q20710	634	0	4409
CELE_F58H1.6	Q21015	273	0	2032
cyp-25a6	Q21262	235	0	898
atf-2	Q21361	401	0	1954
prp-3	Q21486	621	1	3869
sru-38	Q21785	322	0	1582
egl-43	Q22024	543	0	7835
cox-15	Q22251	395	0	2196
CELE_T16A9.5	Q22524	322	0	1654
col-164	Q22651	396	0	1377
tmem-231	Q22804	304	0	1793
atfs-1	Q23272	488	1	4037
gcy-4	Q23681	1136	0	4687
CELE_ZC239.20	Q4TT85	152	0	458
CELE_T09A5.14	Q7YTK8	68	0	549
fipr-6	Q7YTS0	73	0	362
gst-34	Q86S58	218	0	3333
CELE_K07D4.9	Q8ITW9	102	0	1409
btb-18	Q8ITZ1	298	0	1376
zen-4	Q8MQ03	787	0	3562
col-106	Q8MXT6	296	0	890
sol-1	Q93212	594	0	6864
ncbp-2	Q93594	158	0	1443
CELE_F58A3.4	Q93806	138	0	1153
rab-10	Q94148	201	1	1197
CELE_F54E7.9	Q95QE8	167	0	1278
C02F5.12	Q95QY7	380	0	2157
acl-11	Q95R12	368	0	3671
mppa-1	Q95XN2	514	0	10414
CC8.2	Q966L7	318	0	3518
fbxa-79	Q9GR41	300	0	2578
C52E2.3	Q9N4K7	211	0	1617
pas-3	Q9N599	250	1	938
CELE_T10B11.6	Q9TZH8	325	1	2182
CELE_Y116A8C.9	Q9U2T2	422	0	7584
CELE_R10D12.13	Q9U385	301	0	1423
dna-2	Q9U3F2	1069	1	3966
wrt-5	Q9U7D3	176	0	1633
CELE_F44E5.1	Q9XU97	78	1	397
CELE_K05C4.4	Q9XUU4	437	0	1972
C14A6.6	Q9XVE4	218	0	1973
CELE_Y54E2A.8	Q9XWI7	485	0	4386
spcs-2	Q9XWW1	180	0	752
nhr-68	Q9XXM8	385	0	2269
sre-10	A0A0B7H0Y9	248	0	1308
sea-2	A0A0K3AUE4	1968	1	21763
insc-1	A0A1T5HUK5	715	0	4367
swt-4	A0A1X7RBT7	243	0	3213
CELE_T10D4.19	A0A5S9MQR5	187	0	657
degl-2	A0A8D6UGU9	162	0	812
CELE_T26A5.6	A0A8S4SRX5	517	0	-
CELE_F18E3.12	A3FPJ4	89	0	269
CELE_F33H12.7	A7DT42	152	0	833
C37A5.11	B0M0P3	70	0	1953
CELE_F47H4.2	B3WFZ1	1032	0	6881
CELE_Y116A8C.463	C5VUK0	53	0	161
CELE_T26C11.9	C6KRG3	92	0	1011
larp-1	D5MCN2	1150	1	8725
CELE_T22A3.12	F5GUF1	185	0	1194
CELE_F38A1.8	G4RYA5	625	1	7027
lgc-37	G5ECN1	483	0	8022
mpz-1	G5ECZ8	2422	0	39491
rpoa-1	G5ED21	1737	0	24169
ugt-34	G5EES5	526	0	2563
trf-1	G5EG80	462	0	2976
nhr-110	H2KZT0	424	0	2176
CELE_F23H11.4	H2KZV4	1003	1	5252
CELE_T19D12.2	H2L077	610	0	3885
CELE_ZK418.13	K8ESC9	377	0	2237
cup-14	K8ESM7	955	0	16456
fre-1	M1ZMI3	588	0	11819
eyg-1	O01996	314	0	1504
CELE_T09B4.8	O02158	444	0	1820
CELE_K02F6.5	O16631	232	0	1566
nmur-2	O17239	403	0	1734
CELE_T06C12.9	O18038	91	0	464
gex-2	O44518	1262	1	10808
tni-4	O44572	194	0	2533
cyp-35a5	O44649	494	0	2271
CELE_R06A10.1	O44746	178	0	11164
sri-65	O45356	325	0	1706
CELE_Y45F10D.2	O45945	179	0	1204
egl-4	O76360	780	1	32525
mms-19	O76384	922	0	6110
vps-33.1	P34260	603	0	2414
nhr-10	P41999	395	0	3143
tag-51	P46064	514	0	2314
asp-3	P55956	398	0	1645
B0554.5	P91003	468	0	2134
CELE_F02C9.2	P91204	805	0	3677
hrpk-1	P91277	397	1	2667
abu-11	P91419	395	0	2049
T19B4.3	P91455	185	0	1224
ola-1	P91917	395	1	3625
C05C10.5	Q09230	212	0	1392
C13B9.2	Q09235	458	0	3041
npp-24	Q09372	655	0	3168
npr-15	Q09638	345	0	-
ntl-2	Q10923	444	0	3726
fkh-6	Q10924	323	0	3821
nnt-1	Q18031	1041	0	5243
athp-1	Q18605	1150	0	11930
gmeb-3	Q18624	376	0	1828
C50F4.12	Q18746	439	0	2163
CELE_D2096.11	Q19011	727	0	5357
far-4	Q19477	205	0	1232
srd-47	Q19507	317	0	1648
ekl-1	Q19731	606	0	2914
CELE_F47B8.3	Q20519	284	0	1636
CELE_F47B8.10	Q20523	456	0	3732
hlh-13	Q20561	147	0	1517
alh-1	Q20780	510	0	2897
CELE_F54F7.3	Q20790	189	0	790
CELE_M03C11.1	Q21483	379	0	2740
srx-20	Q21991	286	0	1046
lron-14	Q22187	747	0	5823
CELE_R13A1.10	Q4TTB0	317	0	1814
C08G5.7	Q4W4Y6	251	0	9125
sre-35	Q5FC42	358	0	1261
CELE_ZC239.17	Q65ZG7	132	0	398
srw-11	Q86D05	374	0	1908
str-93	Q86DA3	353	0	1743
