Genename	UniProtID	Length	Hk	genelength
ANOS1	P23352	680	0	203263
LCN1	P31025	176	0	5102
MCAM	P43121	646	0	12992
GJA8	P48165	433	0	6474
TDO2	P48775	406	0	65668
CAMP	P49913	170	0	2144
MRE11	P49959	708	0	78315
ST13	P50502	369	1	32104
KCNQ4	P56696	695	0	56665
NLRP5	P59047	1200	0	62084
B3GALT5-AS1	P59052	145	0	-
RAB14	P61106	215	1	44881
RRAS2	P62070	204	0	86584
HERV-K104	P63124	156	0	-
RBM10	P98175	930	0	41592
MYL7	Q01449	175	0	2468
PTK2	Q05397	1052	0	344316
ZP2	Q05996	745	0	17060
DPT	Q07507	201	0	33738
LGALS3BP	Q08380	585	0	8709
RASGEF1B	Q0VAM2	473	0	617851
TRIP11	Q15643	1979	0	74905
UGT8	Q16880	541	0	79818
TUSC1	Q2TAM9	209	0	1475
RNF212	Q495C1	297	0	57314
TBCEL	Q5QJ74	424	0	66704
ATAT1	Q5SQI0	421	0	19981
ARMH3	Q5T2E6	689	0	210594
ZFYVE27	Q5T4F4	411	0	23786
ZFYVE26	Q68DK2	2539	0	89216
FAAH2	Q6GMR7	532	0	202487
TYW3	Q6IPR3	259	0	33526
SPOPL	Q6IQ16	392	0	72688
C11orf87	Q6NUJ2	197	0	6977
WASH2P	Q6VEQ5	465	0	-
AGMO	Q6ZNB7	445	0	361698
None	Q71RC1	249	0	1675
RRM2B	Q7LG56	351	0	34459
SAPCD2	Q86UD0	394	0	8430
ANKRD35	Q8N283	1001	0	19306
SERP2	Q8N6R1	65	0	24049
ZNF784	Q8NCA9	323	0	3825
SIMC1	Q8NDZ2	872	0	107624
OR2T34	Q8NGX1	318	0	956
SP7	Q8TDD2	431	0	18740
HTR3C	Q8WXA8	447	0	7626
HDAC11	Q96DB2	347	0	26700
IGSF21	Q96ID5	467	0	270685
FBXL20	Q96IG2	436	0	149860
KIRREL1	Q96J84	757	0	106989
LRGUK	Q96M69	825	0	137296
ZSCAN5A	Q9BUG6	496	0	148713
CDCA4	Q9BXL8	241	0	11510
TLR10	Q9BXR5	811	0	10752
COL25A1	Q9BXS0	654	0	494027
C22orf23	Q9BZE7	217	0	10619
VPS33B	Q9H267	617	0	23930
GHITM	Q9H3K2	345	1	15359
ZDHHC11	Q9H8X9	412	0	63368
VRTN	Q9H8Y1	702	0	56939
IL1RAPL2	Q9NP60	686	0	1201630
KCNQ5	Q9NR82	932	0	577061
LYAR	Q9NX58	379	0	22453
KCTD5	Q9NXV2	234	1	26507
MTMR4	Q9NYA4	1195	0	28376
SAMD15	Q9P1V8	674	0	15474
FBXO10	Q9UK96	956	0	65488
CLEC4A	Q9UMR7	237	0	14990
RPH3AL	Q9UNE2	315	0	173865
RAX	Q9Y2V3	346	0	7051
STRAP	Q9Y3F4	350	1	21091
RAD54B	Q9Y620	910	0	103155
EMILIN1	Q9Y6C2	1016	0	7788
EFCAB5	A4FU69	1503	0	179252
WASHC1	A8K0Z3	465	0	59390
ZNF99	A8MXY4	864	0	31968
DNM1L	O00429	736	0	66450
PI15	O43692	258	0	30495
AKAP8	O43823	692	0	26430
GFRA3	O60609	400	0	22241
GPR32	O75388	356	0	1268
KCNK5	O95279	499	0	40504
MED26	O95402	600	0	54155
BAG4	O95429	457	0	36768
CLDN14	O95500	239	0	115948
DHFR	P00374	187	0	28757
IGHV3-23	P01764	117	0	534
RPN1	P04843	607	1	61106
C2	P06681	752	0	47888
SLFN14	P0C7P3	912	0	16834
IFNGR1	P15260	489	1	21966
PSMC3	P17980	439	1	7704
NPR2	P20594	1047	0	18729
GPD1	P21695	349	0	7331
KCNA3	P22001	575	0	21380
ENPP1	P22413	925	0	87139
RPS6KB1	P23443	525	0	57528
OMG	P23515	440	0	25526
DDX6	P26196	483	0	43401
APOBEC3A	P31941	199	0	10443
DRD3	P35462	400	0	71827
SCTR	P47872	440	0	85458
OR1D4	P47884	311	0	-
KCNC1	P48547	511	0	122030
ZNF83	P51522	516	0	26011
KRTAP10-2	P60368	255	0	1148
GNGT1	P63211	74	0	319692
SNX1	Q13596	522	1	51967
KCNC3	Q14003	757	0	21578
KANK1	Q14678	1352	0	275814
RRS1	Q15050	365	0	1719
ZIK1	Q3SY52	487	0	15434
ZNF672	Q499Z4	452	1	11307
MAP9	Q49MG5	647	0	34312
TPRN	Q4KMQ1	711	0	12576
FAM98B	Q52LJ0	433	0	33583
SIRPB2	Q5JXA9	342	0	20846
LCE2A	Q5TA79	106	0	1097
ARMC3	Q5W041	872	0	110499
OR2A2	Q6IF42	318	0	956
UFSP1	Q6NVU6	218	0	994
USP17L2	Q6R6M4	530	0	2414
DPP8	Q6V1X1	898	0	75241
FGD5	Q6ZNL6	1462	0	123718
MYH14	Q7Z406	1995	0	122356
CAND1	Q86VP6	1230	1	50595
APOBEC3F	Q8IUX4	373	0	15368
FOXP4	Q8IVH2	680	0	56003
ELMOD2	Q8IZ81	293	0	29602
VPS8	Q8N3P4	1428	0	240471
PNKD	Q8N490	385	1	77142
CCDC71L	Q8N9Z2	235	0	6798
RGS22	Q8NE09	1264	0	170332
COL22A1	Q8NFW1	1626	0	325806
OR56A4	Q8NGH8	313	0	7501
HM13	Q8TCT9	377	0	63495
TNFAIP8L1	Q8WVP5	186	0	16052
CANT1	Q8WVQ1	401	0	18151
TSEN15	Q8WW01	171	0	72327
PIGK	Q92643	395	0	130441
WBP1	Q96G27	269	0	2491
RBM18	Q96H35	190	0	27218
PIWIL1	Q96J94	861	0	34750
DSCR8	Q96T75	97	0	-
MYCBP	Q99417	103	0	10875
ATXN2	Q99700	1313	0	156191
UTP23	Q9BRU9	249	0	82958
PRKD2	Q9BZL6	878	0	42852
AICDA	Q9GZX7	198	0	11087
USP44	Q9H0E7	712	0	34916
AGPAT4-IT1	Q9H0P7	198	0	-
OPN3	Q9H1Y3	402	0	87274
ZCCHC4	Q9H5U6	513	0	57609
TLE6	Q9H808	572	0	17641
PIDD1	Q9HB75	910	0	10574
GP6	Q9HCN6	339	0	24559
HINT3	Q9NQE9	182	1	23474
MMP26	Q9NRE1	261	0	287647
SMYD2	Q9NRG4	433	0	56029
TM7SF3	Q9NS93	570	0	42855
TMEM260	Q9NX78	707	0	162252
ZNF586	Q9NXT0	402	0	50284
CRIM1	Q9NZV1	1036	0	195357
MORF4L1	Q9UBU8	362	1	92591
DNAJB4	Q9UDY4	337	0	38789
ZNF629	Q9UEG4	869	0	8749
TBK1	Q9UHD2	729	1	50024
NAGK	Q9UJ70	344	0	15464
PROCR	Q9UNN8	238	0	44168
RBMX2	Q9Y388	322	1	11669
MMP24	Q9Y5R2	645	0	50308
LIPG	Q9Y5X9	500	0	38486
LOC128706666	V9GZ13	50	0	20702
TRAJ59	A0A075B6V9	18	0	53
IGKV3D-7	A0A0C4DH55	119	0	558
UBE2QL1	A1L167	161	0	47864
GAGE12J	A6NER3	117	0	7347
ZNF716	A6NP11	495	0	23382
PDZK1P1	A8MUH7	402	0	-
CSKMT	A8MUP2	240	0	3187
C3orf80	F5H4A9	247	0	2791
KRIT1	O00522	736	0	48668
MAN2B1	O00754	1011	0	22911
DLGAP1	O14490	977	0	959275
SPTLC1	O15269	473	0	115326
PRAMEF2	O60811	474	0	4823
GOSR1	O95249	250	0	50230
HERC2	O95714	4834	0	211139
IGLV1-40	P01703	118	0	516
TFF1	P04155	84	0	4253
CTSD	P07339	412	1	11821
C8G	P07360	202	0	1790
THRB	P10828	461	0	378603
ANXA8	P13928	327	0	23996
NCK1	P16333	377	0	89398
ITGA2	P17301	1181	0	105439
UBTF	P17480	764	0	16593
GALNS	P34059	522	0	43236
ADD1	P35611	737	1	86232
MLLT3	P42568	568	0	280830
PREP	P48147	710	1	180844
SERPINH1	P50454	418	0	10727
TUBA1B	P68363	451	0	3615
ASIC1	P78348	528	0	26063
EHHADH	Q08426	723	0	91366
ACSM2A	Q08AH3	577	0	36208
RAB40B	Q12829	278	0	43725
TMEM115	Q12893	351	1	4771
TP53BP2	Q13625	1128	0	66061
EPHA7	Q15375	998	0	179667
MMD	Q15546	238	0	29302
PPP2R5E	Q16537	467	1	172013
RFX7	Q2KHR2	1460	0	157802
KRTAP19-8	Q3LI54	63	0	317
ALDH1L2	Q3SY69	923	0	87859
TDRG1	Q3Y452	100	0	-
TAF1B	Q53T94	588	0	90973
THEM4	Q5T1C6	240	0	38771
MRPL2	Q5T653	305	0	5409
FMN1	Q68DA7	1419	0	429170
OR52W1	Q6IF63	320	0	962
SANBR	Q6NSI8	718	0	72163
ARHGAP11A	Q6P4F7	1023	0	24797
C12orf54	Q6X4T0	127	0	14026
ADAMTSL5	Q6ZMM2	481	0	-
BICDL1	Q6ZP65	573	0	105258
PAXIP1	Q6ZW49	1069	0	59437
PAGE2	Q7Z2X7	111	0	3824
TRAPPC11	Q7Z392	1133	0	54327
LHFPL4	Q7Z7J7	247	0	55461
ABCA12	Q86UK0	2595	0	207084
TSPYL5	Q86VY4	417	0	4440
TICAM1	Q8IUC6	712	0	15780
SLC38A6	Q8IZM9	456	0	133202
ZNF433	Q8N7K0	673	0	21026
OR2L8	Q8NGY9	312	0	938
MOSMO	Q8NHV5	167	0	79896
CCHCR1	Q8TD31	782	0	15791
GRHL3	Q8TE85	626	0	164924
OVCA2	Q8WZ82	227	1	1403
RSC1A1	Q92681	617	0	2320
VOPP1	Q96AW1	172	0	136932
EEF1AKMT3	Q96AZ1	226	0	11049
FAHD2A	Q96GK7	314	0	13908
PDCD1LG2	Q9BQ51	273	0	60751
SULT4A1	Q9BR01	284	0	38004
AIFM2	Q9BRQ8	373	0	34711
WDR83	Q9BRX9	315	0	9030
THAP7	Q9BT49	309	0	3092
THUMPD2	Q9BTF0	503	0	43207
NT5C1A	Q9BXI3	368	0	20878
MTFR1L	Q9H019	292	1	14302
NBPF3	Q9H094	633	0	44877
GAN	Q9H2C0	597	0	75940
SLC6A15	Q9H2J7	730	0	54138
C17orf75	Q9HAS0	396	0	25458
RC3H2	Q9HBD1	1191	1	60803
BARX1	Q9HBU1	254	0	3728
EQTN	Q9NQ60	294	0	12496
TRIM36	Q9NQ86	728	0	55784
MANBAL	Q9NQG1	85	0	27611
PDS5B	Q9NTI5	1447	0	191567
TBC1D23	Q9NUY8	699	0	64259
ASF1B	Q9NVP2	202	0	17101
ZNF446	Q9NWS9	450	0	7213
IRAK4	Q9NWZ3	460	0	39363
USP36	Q9P275	1123	0	54060
CEP164	Q9UPV0	1460	0	98709
VSIG4	Q9Y279	399	0	18387
DERA	Q9Y315	318	0	126079
UFC1	Q9Y3C8	167	1	6080
ASB3	Q9Y575	518	0	327488
SLC4A4	Q9Y6R1	1079	0	509420
IGHV3OR16-10	A0A075B7F0	116	0	457
IGLV1-36	A0A0B4J1U3	117	0	507
LASP1NB	A0A1B0GWH6	25	0	3767
C1orf202	A0A1W2PPE3	182	0	1314
LOC114841035	A0A494C030	265	0	3037
C20orf202	A1L168	99	0	5622
TMEM14DP	A8MWL7	114	0	-
PIR	O00625	290	0	108765
VAMP4	O75379	141	0	41914
CLN5	O75503	358	1	28483
LRP6	O75581	1613	0	151019
TNNC2	P02585	160	0	10531
CFC1B	P0CG36	223	0	7407
STAG3L1	P0CL83	205	0	-
ZNF250	P15622	560	0	25671
IGLL1	P15814	213	0	7177
SAT1	P21673	171	0	3037
PTPRG	P23470	1445	0	736040
CCND1	P24385	295	0	13318
PSMA1	P25786	263	0	139424
HTR1B	P28222	390	0	2567
AKT2	P31751	481	1	55219
BTC	P35070	178	0	49764
FDFT1	P37268	417	0	43822
AKR1C3	P42330	323	0	72332
WAS	P42768	502	0	14835
DGKG	P49619	791	0	256566
GSK3B	P49841	420	0	273673
HSD17B4	P51659	736	0	184734
PLXNA3	P51805	1871	0	19498
PTTG1IP	P53801	180	1	24318
FXYD2	P54710	66	0	27854
SLC12A3	P55017	1021	0	50643
PRMT2	P55345	433	0	30090
MTPN	P58546	118	1	50599
PRAME	P78395	509	0	11660
SEMG2	Q02383	582	0	3085
PPARA	Q07869	468	0	93234
SIGLEC14	Q08ET2	396	0	7347
PTPN13	Q12923	2485	0	220856
PRDM2	Q13029	1718	0	124891
PSMD2	Q13200	908	1	9852
TCIRG1	Q13488	830	0	11870
POU6F1	Q14863	301	0	-
EXOSC7	Q15024	291	0	60825
CCDC6	Q16204	474	0	117809
CAMK4	Q16566	473	0	271233
MEP1A	Q16819	746	0	46389
IZUMO4	Q1ZYL8	232	0	3164
SLFNL1	Q499Z3	407	0	7648
EPC2	Q52LR7	807	0	144055
SLC19A4P	Q53S99	150	0	-
DENND4C	Q5VZ89	1909	0	143846
CES5A	Q6NT32	575	0	109877
PNCK	Q6P2M8	343	0	19277
ZNF322	Q6U7Q0	402	0	25369
MBOAT1	Q6ZNC8	495	0	112785
ARMH4	Q86TY3	774	0	298404
STING1	Q86WV6	379	0	7402
ABCA9	Q8IUA7	1624	0	86461
FMNL3	Q8IVF7	1028	0	71666
P3H3	Q8IVL6	736	0	11440
WWC1	Q8IX03	1113	0	180658
SLC30A5	Q8TAD4	765	1	37078
NEUROG1	Q92886	237	0	1682
NXPE2	Q96DL1	559	0	28542
FBXO17	Q96EF6	278	0	34341
ZC2HC1A	Q96GY0	325	0	53715
PPP1R16A	Q96I34	528	0	24152
PNMA5	Q96PV4	448	0	5292
FCRL5	Q96RD9	977	0	39138
MCCC1	Q96RQ3	725	0	100857
SMO	Q99835	787	0	24912
HEPH	Q9BQS7	1158	0	106196
AARSD1	Q9BTE6	412	1	30002
ADAT1	Q9BUB4	502	0	26432
YTHDF1	Q9BYJ9	559	1	20710
TTTY12	Q9BZ98	90	0	-
SLC12A5	Q9H2X9	1139	0	38460
TMPRSS5	Q9H3S3	457	0	18826
MFSD1	Q9H3U5	465	0	97521
RIBC2	Q9H4K1	382	0	18816
DHX35	Q9H5Z1	703	0	77424
JMJD4	Q9H9V9	417	0	4986
PNO1	Q9NRX1	252	1	18350
ATP8A2	Q9NTI2	1188	0	653877
ACER3	Q9NUN7	267	0	165938
PIH1D1	Q9NWS0	290	0	7199
SYBU	Q9NX95	663	0	117813
DCAF16	Q9NXF7	216	0	10103
RBAK	Q9NYW8	714	0	23666
PCTP	Q9UKL6	214	0	91779
VANGL2	Q9ULK5	521	0	28114
ISY1	Q9ULR0	285	0	33648
MTF2	Q9Y483	593	0	59844
LRRC42	Q9Y546	428	1	22091
RIPK3	Q9Y572	518	0	3997
MRPL42	Q9Y6G3	142	0	48700
CABIN1	Q9Y6J0	2220	0	167436
IGHV3OR16-17	S4R3C0	116	0	445
TRBJ2-1	A0A0A0MTA7	16	0	49
LOC100653049	A0A140TA62	436	0	4735
None	A0A8I5KYW3	18	0	56
TMEM129	A0AVI4	362	0	5406
MED19	A0JLT2	244	1	8511
NKX6-3	A6NJ46	265	0	5640
MEIOSIN	C9JSJ3	638	0	31102
FTCDNL1	E5RQL4	147	0	90648
CCRL2	O00421	344	0	5831
NCAM2	O15394	837	0	544920
POLR1G	O15446	510	0	4093
MGAM	O43451	2753	0	198934
AP1G2	O75843	785	0	8505
ATRN	O75882	1429	1	180100
TSPAN9	O75954	239	0	209209
KRT33A	O76009	404	0	4736
IGLV1-47	P01700	117	0	521
APP	P05067	770	0	290593
FES	P07332	822	0	12081
POLA1	P09884	1462	0	303113
IGHV3-43D	P0DP04	118	0	-
ARAF	P10398	606	1	10703
IRF1	P10914	325	0	68279
MAL	P21145	153	0	28315
NF1	P21359	2839	0	287189
PRKACB	P22694	351	0	160436
BMI1	P35226	326	1	10385
RPL35	P42766	123	1	4101
CLCN5	P51795	816	0	176639
AFF1	P51825	1210	0	206037
PKNOX1	P55347	436	0	59421
RPS8	P62241	208	1	3528
MEF2A	Q02078	507	0	151071
RIPPLY1	Q0D2K3	151	0	3278
GRIN2A	Q12879	1464	0	429933
G3BP1	Q13283	466	1	41866
NR6A1	Q15406	480	0	254036
SAFB	Q15424	915	1	45443
CNGA2	Q16280	664	0	10818
PWWP3A	Q2TAK8	710	0	23720
EML3	Q32P44	896	0	10557
GON4L	Q3T8J9	2241	0	109741
ZMAT1	Q5H9K5	638	0	49743
ATXN7L2	Q5T6C5	722	0	9325
PTRHD1	Q6GMV3	140	0	3663
RGS7BP	Q6MZT1	257	0	106304
LETMD1	Q6P1Q0	360	0	12462
ZNF613	Q6PF04	617	0	21612
TRMT10B	Q6PF06	316	0	25169
AGTRAP	Q6RW13	159	0	18718
UGT2A3	Q6UWM9	527	0	23328
EML6	Q6ZMW3	1958	0	248526
ZNF620	Q6ZNG0	422	0	41605
XIRP1	Q702N8	1843	0	9386
FRA10AC1	Q70Z53	315	0	34709
LDHD	Q86WU2	507	0	4920
TRIM50	Q86XT4	487	0	15546
STH	Q8IWL8	128	0	444
ADHFE1	Q8IWW8	467	0	36415
CMTM1	Q8IZ96	169	0	12744
H1-8	Q8IZA3	346	0	8292
STK40	Q8N2I9	435	0	46300
LINC03040	Q8N319	242	0	7032
LRRC17	Q8N6Y2	441	0	32111
DYNC2H1	Q8NCM8	4307	0	370453
OR10A7	Q8NGE5	316	0	950
OR1J2	Q8NGS2	313	0	941
OR2K2	Q8NGT1	316	0	2995
OR6F1	Q8NGZ6	308	0	5210
TMEM254	Q8TBM7	123	0	13911
SLC25A40	Q8TBP6	338	0	42792
MYOZ3	Q8TDC0	251	0	18486
PSPC1	Q8WXF1	523	0	108267
THAP4	Q8WY91	577	1	52753
WNT2B	Q93097	391	0	63624
GALM	Q96C23	342	0	75156
DDX11	Q96FC9	970	0	30939
ZNF764	Q96H86	408	0	4610
MUS81	Q96NY9	551	1	10527
TM9SF2	Q99805	663	0	117737
NIPSNAP3B	Q9BS92	247	0	13635
TMUB1	Q9BVT8	246	0	2408
PECR	Q9BY49	303	0	86626
ALOXE3	Q9BYJ1	711	0	23147
FBXO44	Q9H4M3	255	0	8952
SCRT2	Q9NQ03	307	0	14206
BIN3	Q9NQY0	253	0	48730
RIC8B	Q9NVN3	520	0	114695
SDAD1	Q9NVU7	687	0	50012
MTMR10	Q9NXD2	777	0	52687
THYN1	Q9P016	225	0	5091
MARCHF4	Q9P2E8	410	0	114618
LHX3	Q9UBR4	397	0	8878
ZNF225	Q9UK10	706	0	22641
ACIN1	Q9UKV3	1341	0	37050
KMT2B	Q9UMN6	2715	0	20907
HIGD1A	Q9Y241	93	1	21582
TSC22D4	Q9Y3Q8	395	1	15873
SAMHD1	Q9Y3Z3	626	0	61664
INSL6	Q9Y581	213	0	61767
IGHV1-45	A0A0A0MS14	117	0	495
None	A0AAG2TV42	120	0	-
TRDV2	A0JD36	115	0	671
LINC01553	A4QN01	128	0	-
GGT3P	A6NGU5	568	0	-
SMIM22	K7EJ46	83	0	8094
RNF103	O00237	685	0	20468
PLIN1	O60240	522	0	15060
FKBP6	O75344	327	0	30476
HBE1	P02100	147	0	237307
APCS	P02743	223	0	1039
ITGB2	P05107	769	0	46036
POLB	P06746	335	0	33354
C8B	P07358	591	0	45176
SLC3A2	P08195	630	0	32876
JMJD7	P0C870	316	0	9489
ADORA3	P0DMS8	318	0	4204
COX6A1	P12074	109	1	2647
GATA1	P15976	413	0	7771
STMN1	P16949	149	0	22810
CKMT2	P17540	419	0	33078
ANXA7	P20073	488	0	38975
CDH3	P22223	829	0	91279
MPG	P29372	298	0	8844
AGTR1	P30556	359	0	45224
CDH5	P33151	784	0	38094
MLH1	P40692	756	0	57670
RFX5	P48382	616	0	6686
PSMD8	P48556	350	1	9287
EEFSEC	P57772	596	1	255188
UBE2L3	P68036	154	1	74587
SLC10A2	Q12908	348	0	22419
CBX3	Q13185	183	1	12445
IL10RA	Q13651	578	0	16667
TUBB2A	Q13885	445	0	4047
CDK13	Q14004	1512	0	149459
UBAP2L	Q14157	1087	1	51331
DMC1	Q14565	340	0	51256
PMCHL1	Q16048	86	0	-
MOG	Q16653	247	0	15392
UGCG	Q16739	394	0	38555
PCK2	Q16822	640	0	16545
ZNF829	Q3KNS6	432	0	28167
GRAMD1B	Q3KR37	738	0	269346
SFT2D3	Q587I9	215	0	3745
ALG10	Q5BKT4	473	0	7226
DOCK8-AS1	Q5T8R8	295	0	-
LINC01590	Q5TEZ4	76	0	-
MAPDA	Q6DHV7	355	0	23897
TCEAL6	Q6IPX3	200	0	2494
PTCRA	Q6ISU1	281	0	9849
TIGD7	Q6NT04	549	0	6921
C1orf94	Q6P1W5	598	0	52248
FUT10	Q6P4F1	479	0	102322
CCBE1	Q6UXH8	406	0	266723
None	Q6YL49	198	0	5497
RFX8	Q6ZV50	586	0	77753
TMTC3	Q6ZXV5	915	0	57591
PDZD4	Q76G19	769	0	28399
ZNF547	Q8IVP9	402	0	16088
SPNS2	Q8IVW8	549	0	40154
VSTM4	Q8IW00	320	0	101286
UBE2DNL	Q8IWF7	75	0	-
UEVLD	Q8IX04	471	0	59138
BANK1	Q8NDB2	785	0	663526
APPL2	Q8NEU8	664	0	62906
DPF1	Q92782	387	0	18708
COL26A1	Q96A83	441	0	196149
DNAJC19	Q96DA6	116	0	6077
RNPC3	Q96LT9	517	0	29548
MCEE	Q96PE7	176	0	20555
ALS2	Q96Q42	1657	0	81845
PSMD1	Q99460	953	1	116271
TCEAL7	Q9BRU2	100	0	2097
TIMM29	Q9BSF4	260	0	4724
TMEM147	Q9BVK8	224	1	1926
GPR63	Q9BZJ6	419	0	43352
ULBP1	Q9BZM6	244	0	9772
EIF5A2	Q9GZV4	153	0	20226
OR51I1	Q9H343	314	0	944
R3HDML	Q9H3Y0	253	0	14195
RIOX1	Q9H6W3	641	0	2461
FAM204A	Q9H8W3	233	0	44403
SND1-IT1	Q9HBX3	110	0	-
GPN1	Q9HCN4	374	0	23264
NMRK2	Q9NPI5	230	0	9347
PLCB1	Q9NQ66	1216	0	891109
BAZ1A	Q9NRL2	1556	0	122916
TOMM22	Q9NS69	142	1	3464
ABCF3	Q9NUQ8	709	0	7917
GTSE1	Q9NYZ3	739	0	33940
AIPL1	Q9NZN9	384	0	41506
ORC3	Q9UBD5	711	0	87756
DNAJB11	Q9UBS4	358	1	18397
DUSP13B	Q9UII6	198	0	12067
CDH22	Q9UJ99	828	0	134759
CILK1	Q9UPZ9	632	0	60545
TNPO3	Q9Y5L0	923	0	100993
PEX16	Q9Y5Y5	336	1	9149
SELENOK	Q9Y6D0	94	1	7468
H2AL3	A0A3B3IU63	148	0	632
SPDYE21	A0A494C086	402	0	12064
FAM246B	A0A494C0N9	232	0	698
None	A0A5F9ZGZ6	478	0	1433
None	A0A8V8TNB9	23	0	71
ARL5C	A6NH57	179	0	10590
FBLL1	A6NHQ2	334	0	1329
ACOD1	A6NK06	481	0	10127
SPDYE16	A6NNV3	352	0	11984
EPM2A	B3EWF7	344	0	-
BMPR1B	O00238	502	0	400493
SUPT5H	O00267	1087	0	40514
AQP7	O14520	342	0	19503
GNGT2	O14610	69	0	7783
TPST2	O60704	377	0	74721
PRAMEF11	O60813	478	0	6805
GIGYF1	O75420	1035	1	14743
GJB3	O75712	270	0	5155
SEC31A	O94979	1220	1	82657
KCNH1	O95259	989	0	457342
TGFB1	P01137	390	0	52335
NGFR	P08138	427	0	19715
TFPT	P0C1Z6	253	0	8637
RFPL3S	P0C7P2	107	0	-
LIMS3	P0CW19	117	0	27197
FDX1	P10109	184	1	34936
PIM1	P11309	313	0	5276
XRCC1	P18887	633	0	37162
SSTR4	P31391	388	0	3925
PTGS2	P35354	604	0	9131
EIF2D	P41214	584	1	41173
CTCF	P49711	727	0	76710
DUSP3	P51452	185	0	12852
COL4A4	P53420	1690	0	161739
TAS2R46	P59540	309	0	929
TAS2R20	P59543	309	0	2343
ZNF200	P98182	395	0	13896
OGDH	Q02218	1023	1	102494
PRKCD	Q05655	676	0	36708
HSPB3	Q12988	150	0	678
BAMBI	Q13145	260	0	5422
MYBPH	Q13203	477	0	8015
DYNC1H1	Q14204	4646	0	91870
MFSD10	Q14728	455	0	4273
KRT72	Q14CN4	511	0	15949
GUSBP1	Q15486	140	0	-
TSN	Q15631	228	1	30750
HIF1A	Q16665	826	0	52746
PFKFB4	Q16877	469	0	44331
KRT24	Q2M2I5	525	0	5761
PRICKLE4	Q2TBC4	344	0	6670
CCDC152	Q4G0S7	254	0	45621
ARMCX4	Q5H9R4	2290	0	115172
CCDC183	Q5T5S1	534	0	11403
GPR158	Q5T848	1215	0	427427
TTC22	Q5TAA0	569	0	21611
FRY	Q5TBA9	3013	0	452412
TRIQK	Q629K1	86	0	134141
AFMID	Q63HM1	303	0	20344
HAUS3	Q68CZ6	603	0	14669
MFSD5	Q6N075	450	0	3155
CLEC2A	Q6UVW9	174	0	33697
UNQ5830/PRO19650/PRO19816	Q6UY13	95	0	-
ZNF826P	Q6ZT77	177	0	-
ESPNL	Q6ZVH7	1005	0	32947
TLCD3B	Q71RH2	274	0	28551
SLC24A5	Q71RS6	500	0	21682
DPH6	Q7L8W6	267	0	328848
RETREG3	Q86VR2	466	1	31110
CPAMD8	Q8IZJ3	1885	0	133864
CYP4X1	Q8N118	509	0	27082
DHRSX	Q8N5I4	330	0	283299
ZNF485	Q8NCK3	441	0	11485
PPHLN1	Q8NEY8	458	0	221268
BOD1L1	Q8NFC6	3051	0	58987
PROKR2	Q8NFJ6	384	0	17736
OR2T33	Q8NG76	320	0	8059
OR11G2	Q8NGC1	345	0	-
STK35	Q8TDR2	534	0	75211
YIPF6	Q96EC8	236	1	38720
LRCH3	Q96II8	777	0	97210
ODAD4	Q96NG3	672	0	35886
IPO9	Q96P70	1041	1	55142
TSPAN32	Q96QS1	320	0	16207
SPOCK3	Q9BQ16	436	0	501412
ZNF2	Q9BSG1	425	0	18885
FOXP3	Q9BZS1	431	0	14362
TRIM6	Q9C030	488	0	16849
NAA50	Q9GZZ1	169	0	29842
IQCG	Q9H095	443	0	71065
POLR3F	Q9H1D9	316	0	17770
NUCKS1	Q9H1E3	243	1	37360
SH2D4A	Q9H788	454	0	82525
DUOX1	Q9NRD9	1551	0	35643
PARVA	Q9NVD7	372	0	157793
TMEM181	Q9P2C4	475	0	98997
SEC63	Q9UGP8	760	0	90452
ENPP5	Q9UJA9	477	0	11795
ZNF180	Q9UJW8	692	0	26096
WASF2	Q9Y6W5	498	0	85937
IGKV6-21	A0A0C4DH24	114	0	615
CCDC195	A0A1B0GUA6	201	0	12601
None	A0AAG2SWI5	1433	0	-
HIGD1C	A8MV81	97	0	18069
UPK1A	O00322	258	0	11964
None	O00370	1275	0	-
BHLHE40	O14503	412	0	5886
BPY2	O14599	106	0	31647
VGF	O15240	615	0	3060
PJA2	O43164	708	0	75261
RIPK2	O43353	540	0	33258
HCRTR1	O43613	425	0	14832
TMPRSS11D	O60235	418	0	63126
ZFC3H1	O60293	1989	0	58126
TMCC1	O94876	653	0	245919
IFNA17	P01571	189	0	979
APOC3	P02656	99	0	3366
LCK	P06239	509	0	34921
CYP2D6	P10635	497	0	4366
ACAN	P16112	2530	0	71917
ZNF28	P17035	718	0	60192
PRKACA	P17612	351	1	26396
CYP11B2	P19099	503	0	7284
CCR2	P41597	374	0	7076
GIPR	P48546	466	0	15501
FLI1	Q01543	452	0	126732
PPP2R5D	Q14738	602	0	27789
ODF1	Q14990	250	0	9429
NDUFA9	Q16795	377	0	45222
KIF19	Q2TAC6	998	0	29610
None	Q3C1V9	767	0	-
None	Q499Y3	187	0	-
None	Q5BKY6	102	0	-
ANKRD36C	Q5JPF3	1778	0	154912
ARHGAP40	Q5TG30	675	0	49226
H2BC19P	Q6DRA6	164	0	-
ETFRF1	Q6IPR1	90	0	14429
SHQ1	Q6PI26	577	0	112637
IGFL1	Q6UW32	110	0	1501
LRIG3	Q6UXM1	1119	0	48355
LDHAL6A	Q6ZMR3	332	0	23777
None	Q6ZQY7	126	0	-
None	Q6ZR54	194	0	-
None	Q6ZS49	121	0	-
