Genename	UniProtID	Length	Hk	genelength
LAT1	P12695	482	0	1448
ERS1	P17261	260	0	782
EXO70	P19658	623	1	1871
NPR1	P22211	790	0	2372
CHL1	P22516	861	0	2585
PRE7	P23724	241	1	725
GBP2	P25555	427	0	1283
PBN1	P25580	416	1	1250
PHA2	P32452	334	0	1004
CDC11	P32458	415	1	1247
CYS4	P32582	507	0	1523
CLG1	P35190	452	0	1358
ATG19	P35193	415	0	1247
RPC25	P35718	212	1	638
CMC1	P36064	111	0	335
MRPL15	P36523	253	0	761
MEC1	P38111	2368	1	7106
KAP104	P38217	918	0	2756
HSM3	P38348	480	0	1442
YSY6	P38374	65	0	197
SET5	P38890	526	0	1580
REV7	P38927	245	0	737
KRE9	P39005	276	1	830
MBB1	P39534	108	0	326
YHB1	P39676	399	0	1199
SEO1	P39709	593	0	1781
CHZ1	P40019	153	0	461
YER137C	P40083	148	0	446
COG3	P40094	801	1	2405
BUR6	P40096	142	1	428
YER188W	P40103	239	0	719
GAT2	P40209	560	0	1682
YGR269W	P40326	108	0	326
RPT2	P40327	437	1	1313
CSS1	P40442	995	0	2987
RRT14	P40470	206	0	620
NUP159	P40477	1460	1	4382
SLM1	P40485	686	0	2060
YIL060W	P40519	144	0	434
YIL059C	P40520	121	0	365
OPT1	P40897	799	0	2399
CHS6	P40955	746	0	2240
VNX1	P42839	908	0	2726
SKP2	P42843	763	0	2291
IRC18	P47056	224	0	674
DAN4	P47179	1161	0	3485
RIM21	P48565	533	0	1601
YGR237C	P50089	785	0	2357
ZDS1	P50111	915	0	2747
PYK2	P52489	506	0	1520
ZIP2	P53061	704	0	2114
NCS6	P53088	359	0	1079
YGL185C	P53100	379	0	1139
BUD9	P53226	547	0	1643
GPI1	P53306	609	1	1829
MEP3	P53390	489	0	1469
SLM2	P53955	656	0	1970
DID2	P69771	204	0	614
SRP1	Q02821	542	1	1628
SPP1	Q03012	353	0	1061
MMT1	Q03218	510	0	1532
TY2B-DR2	Q03494	1770	0	-
GRX3	Q03835	250	0	752
GIS4	Q04233	774	0	2324
YMR196W	Q04336	1088	0	3266
DPP1	Q05521	289	0	869
NCW2	Q05777	254	0	764
MDM30	Q05930	598	0	1796
LCB5	Q06147	687	0	2063
ESF1	Q06344	628	1	1886
YPR148C	Q06523	435	0	1307
THI3	Q07471	609	0	1829
YFH1	Q07540	174	1	524
NOC3	Q07896	663	1	1991
PSR2	Q07949	397	0	1193
INP54	Q08227	384	0	1154
GYP1	Q08484	637	0	1913
OSW1	Q08692	278	0	836
YOR296W	Q08748	1289	0	3869
TFB4	Q12004	338	1	1016
YOR289W	Q12012	251	0	755
ERV2	Q12284	196	0	590
RDL1	Q12305	139	0	419
PST2	Q12335	198	0	596
RIB2	Q12362	591	1	1775
GEP5	Q12393	293	0	881
KCS1	Q12494	1050	0	3152
YGL041C-B	Q3E750	60	0	182
COA3	Q3E7B2	85	0	257
SUS1	Q6WNK7	96	0	440
DFG16	Q99234	619	0	1859
PET20	Q99373	253	0	761
RPN13	O13563	156	0	470
MDM35	O60200	86	0	260
SEC4	P07560	215	1	647
MOD5	P07884	428	0	1286
RPS22A	P0C0W1	130	0	392
RPS28B	P0C0X0	67	0	203
YDL022C-A	P0C5L6	82	0	248
RPS23B	P0CX30	145	0	802
ASP3-2	P0CX77	362	0	1088
HMRA2	P0CY13	119	1	359
STE6	P12866	1290	0	3872
GCY1	P14065	312	0	938
CLC1	P17891	233	0	701
PDI1	P17967	522	1	1568
RNR3	P21672	869	0	2609
HYP2	P23301	157	1	473
NAR1	P23503	491	1	1475
CDC10	P25342	322	0	968
GRX1	P25373	110	0	332
YDJ1	P25491	409	0	1229
SRO9	P25567	434	0	1304
RPS7A	P26786	190	0	973
MRP17	P28778	131	0	395
BRF1	P29056	596	1	1790
HEM12	P32347	362	1	1088
MF(ALPHA)2	P32435	120	0	362
SWI3	P32591	825	0	2477
STH1	P32597	1359	1	4079
TOA2	P32774	122	1	368
TRS65	P32893	560	0	1682
SEF1	P34228	1148	0	3446
COY1	P34237	679	0	2039
TOM20	P35180	183	1	551
YRA2	P36036	203	0	611
SNU114	P36048	1008	1	3026
MUD2	P36084	527	0	1583
RPL14A	P36105	138	0	814
SHB17	P36136	271	0	815
VBA5	P36172	582	0	1748
PGM2	P37012	569	0	1709
STT4	P37297	1900	1	5702
NRG2	P38082	220	0	662
POL12	P38121	705	1	2117
AVT5	P38176	459	0	1379
NCL1	P38205	684	0	2054
RFC1	P38630	861	1	2585
RPS27B	P38711	82	0	798
RIM4	P38741	713	0	2141
YLF2	P38746	405	0	1217
YHK8	P38776	514	0	1544
RTT107	P38850	1070	0	3212
FLO9	P39712	1322	0	3968
PZF1	P39933	429	1	1289
AVT6	P40074	448	0	1346
YIL177C	P40434	1758	0	5664
PRK1	P40494	810	0	2432
SIP4	P46954	829	0	2489
TIM54	P47045	478	1	1436
PTK2	P47116	818	0	2456
YAE1	P47118	141	1	425
MSE1	P48525	536	0	1610
RAD17	P48581	401	0	1205
MNN10	P50108	393	0	1181
NUP188	P52593	1655	0	4967
PMT5	P52867	743	0	2231
CWH41	P53008	833	0	2501
ROM1	P53046	1155	0	3467
CUL3	P53202	744	0	2234
YGR045C	P53229	120	0	362
YNR077C	P53758	84	0	254
AQR1	P53943	586	0	1760
PMP3	P87284	55	0	167
SDH1	Q00711	640	0	1922
RMI1	Q02685	241	0	725
TFB2	Q02939	513	1	1541
ESP1	Q03018	1630	1	4892
PEX29	Q03370	554	0	1664
LPP1	Q04396	274	0	824
SPC24	Q04477	213	1	641
AIM33	Q04516	312	0	938
SWR1	Q05471	1514	0	4544
FMP27	Q06179	2628	0	7886
CTS2	Q06350	511	0	1535
SWC7	Q06707	132	0	398
PRP11	Q07350	266	1	800
MCH1	Q07376	486	0	1460
RXT3	Q07458	294	0	884
NOP6	Q07623	225	0	677
VAM10	Q08474	114	0	344
UIP4	Q08926	304	0	914
PRM3	Q08931	133	0	401
YRR1	Q12172	810	0	2432
YCL048W-A	Q2V2Q2	79	0	239
EFG1	Q3E705	233	0	701
YGL258W-A	Q3E740	77	0	233
YGR161W-C	Q3E744	92	0	278
PAU9	Q3E770	120	0	362
TSC3	Q3E790	80	1	242
HUG1	Q6Q5K6	68	0	206
YMR242W-A	Q8TGS6	29	0	89
RPP1A	P05318	106	0	320
PDC1	P06169	563	0	1691
YLR156C-A	P0CY03	43	0	131
MCM1	P11746	286	1	860
MAS2	P11914	482	1	1448
THR1	P17423	357	0	1073
RPB4	P20433	221	0	665
PWP1	P21304	576	1	1730
ATP12	P22135	325	0	977
RAD53	P22216	821	1	2465
MXR2	P25566	168	0	506
MGR1	P25573	417	0	1253
PWP2	P25635	923	1	2771
PCL2	P25693	308	0	926
ADE1	P27616	306	0	920
PRE2	P30656	287	1	863
ACH1	P32316	526	0	1580
AGA1	P32323	725	0	2177
YPS1	P32329	569	0	1709
NPL6	P32832	435	0	1307
PMP1	P32903	40	0	122
YBR144C	P34215	104	0	314
PIN4	P34217	668	0	2006
PEX5	P35056	612	0	1838
LHS1	P36016	881	0	2645
IRS4	P36115	615	0	1847
TEL1	P38110	2787	0	8363
MRPS9	P38120	278	0	836
ECM13	P38195	257	0	773
HEK2	P38199	381	0	1145
YBR184W	P38299	523	0	1571
YBR238C	P38330	731	0	2195
PAF1	P38351	445	0	1337
OCA5	P38738	679	0	2039
PPE1	P38796	400	0	1202
MDM31	P38880	579	0	1739
TVP23	P38962	199	0	599
ADE6	P38972	1358	0	4076
YEL067C	P39978	195	0	587
SAP185	P40856	1058	0	3176
YNL320W	P42840	284	0	854
RRT5	P43607	289	0	869
YFR057W	P43625	151	0	455
AIM24	P47127	394	0	1184
ENT3	P47160	408	0	1226
AAD10	P47182	288	0	866
LYS20	P48570	428	0	1286
SPG1	P50088	95	0	287
YGL204C	P53089	101	0	305
YIP4	P53093	235	0	707
ARI1	P53111	347	0	1043
COG7	P53195	279	0	839
FHN1	P53279	174	0	524
ATF2	P53296	535	0	1607
SOK2	P53438	785	0	2357
RSM19	P53733	91	0	275
NOG2	P53742	486	1	1992
YNR062C	P53748	327	0	983
HCH1	P53834	153	0	461
BNI4	P53858	892	0	2678
FYV6	P53913	173	0	521
YLR152C	P54072	576	0	1730
ORC4	P54791	529	1	1589
TGL2	P54857	326	0	980
YCL001W-A	P87012	153	0	461
YDR366C	P87287	132	0	398
CTR9	P89105	1077	0	3233
ISU1	Q03020	165	0	497
YMR265C	Q03508	461	0	1385
YDR249C	Q03787	373	0	1121
HED1	Q03937	162	0	488
RAD30	Q04049	632	0	1898
SHE9	Q04172	456	0	1370
RPC11	Q04307	110	1	332
HRI1	Q05905	244	0	734
DCR2	Q05924	578	0	1736
STP3	Q05937	343	1	1031
RGC1	Q06108	1083	0	3251
DBP9	Q06218	594	1	1784
EXP1	Q07541	149	0	449
PSR1	Q07800	427	0	1283
AIM39	Q08223	395	0	1187
NBA1	Q08229	501	0	1505
AUS1	Q08409	1394	0	4184
CUE5	Q08412	411	0	1235
TCO89	Q08921	799	0	2399
AKR2	Q12013	749	0	2249
BTS1	Q12051	335	0	1007
DCS2	Q12123	353	0	1061
NYV1	Q12255	253	0	902
MED1	Q12321	566	0	1700
AHC1	Q12433	566	0	1700
PTC5	Q12511	572	0	1718
CMC4	Q3E7A9	73	0	293
YER053C-A	Q3E7B0	37	0	113
NBL1	Q3E7Y6	73	0	288
YMR158C-A	Q3E843	45	0	137
TAR1	Q8TGM6	124	0	374
DUF1	Q99247	1116	0	3350
ATG40	Q99325	256	0	770
YBR056W-A	I2HB52	66	0	200
PHR1	P05066	565	0	1697
RHO2	P06781	192	0	578
CPA1	P07258	411	0	1235
MIS1	P09440	975	0	2927
YPR170W-B	P0C5R9	85	0	356
AQY1	P0CD91	305	0	917
PBI2	P0CT04	75	0	227
HMLALPHA2	P0CY09	210	1	632
KAR1	P11927	433	1	1301
SST2	P11972	698	0	2096
CYC8	P14922	966	0	2900
RPO26	P20435	155	1	543
OPI1	P21957	404	0	1214
MRPL20	P22354	195	0	587
UBA1	P22515	1024	1	3074
HSP12	P22943	109	0	329
CPR2	P23285	205	1	617
CTO1	P25616	317	0	953
PDC6	P26263	563	0	1691
RPB9	P27999	122	0	368
PSK1	P31374	1356	0	4070
AFG1	P32317	509	0	1529
TOM6	P33448	61	0	185
SIP2	P34164	415	0	1247
LRG1	P35688	1017	0	3053
PMU1	P36069	295	0	887
RPF2	P36160	344	1	1034
PXL1	P36166	706	0	2120
PIM1	P36775	1133	0	3401
GLY1	P37303	387	0	1163
BOI1	P38041	980	0	2942
MRPL16	P38064	232	0	698
RIM2	P38127	377	1	1133
YBR241C	P38142	488	0	1466
YBL028C	P38202	106	0	320
YPT31	P38555	223	0	671
ERG7	P38604	731	1	2195
SMF2	P38778	549	0	1649
CTR2	P38865	189	0	569
POP2	P39008	433	0	1301
YEL073C	P39974	107	0	323
NAS2	P40555	220	0	662
CDC40	P40968	455	0	1367
LST8	P41318	303	1	911
MMM1	P41800	426	0	1280
SWP82	P43554	623	0	1871
SCD6	P45978	349	0	1049
NUP85	P46673	744	1	2234
SSY5	P47002	699	1	2099
MAD3	P47074	515	0	1547
GPC1	P48236	432	0	1298
TRF5	P48561	642	0	1928
GCV2	P49095	1034	0	3104
CTR1	P49573	406	1	1220
MIC26	P50087	233	0	701
MRH4	P53166	561	0	1685
POP6	P53218	158	1	476
RPT4	P53549	437	1	1313
SUN4	P53616	420	0	1262
HST4	P53688	370	0	1112
COS1	P53822	381	0	1145
ELA1	P53861	379	0	1139
REG1	Q00816	1014	0	3044
NUP116	Q02630	1113	1	3341
KAP120	Q02932	1032	0	3098
TLG1	Q03322	224	1	674
EFR3	Q03653	782	0	2348
TRS23	Q03784	219	1	659
NUP53	Q03790	475	0	1427
RAD33	Q04231	177	0	533
TY1B-ML1	Q04711	1755	0	-
MFB1	Q04922	465	0	1397
SPC2	Q04969	178	0	536
RCH1	Q05131	434	0	1304
RBS1	Q05672	457	0	1373
THI7	Q05998	598	0	1796
CIS1	Q06139	101	0	305
YLR257W	Q06146	321	0	965
BOP2	Q06150	570	0	1712
YCS4	Q06156	1176	1	3530
MAG2	Q06436	670	0	2012
GPI11	Q06636	219	1	659
GPN2	Q08726	347	1	1043
RPS10A	Q08745	105	0	754
HSP33	Q08914	237	0	713
GPM2	Q12008	311	0	935
YPL162C	Q12042	273	0	821
ATG41	Q12048	136	0	410
SWT1	Q12104	458	0	1376
EMP46	Q12396	444	0	1334
RDI1	Q12434	202	0	608
PAA1	Q12447	191	0	575
PCL9	Q12477	304	0	914
SET6	Q12529	373	0	1121
RPS25A	Q3E792	108	0	326
RGS2	Q99188	309	0	929
RAD61	Q99359	647	0	1943
Q0297	Q9ZZV8	51	0	155
Q0142	Q9ZZW4	58	0	176
MBF1	O14467	151	0	455
ENO1	P00924	437	0	1313
PAI3	P01094	68	0	206
RPP2B	P02400	110	0	332
DPS1	P04802	557	1	1673
RAD6	P06104	172	0	518
RAD10	P06838	210	0	632
FAS1	P07149	2051	1	6155
TY2A-LR1	P0C2J4	438	0	-
YBR121C-A	P0C5L4	52	0	158
TY1A-A	P0CX57	440	0	-
ASP3-4	P0CX79	362	0	1088
PYC1	P11154	1178	0	3536
SIR4	P11978	1358	0	4076
TCP1	P12612	559	1	1679
MRPL31	P14063	131	0	395
MSD1	P15179	658	0	1976
PDX1	P16451	410	0	1232
FUN14	P18411	198	0	596
YMR31	P19955	123	0	371
BET2	P20133	325	1	977
IME1	P21190	360	0	1082
SPS22	P25380	463	0	1391
PPZ1	P26570	692	0	2078
MRF1	P30775	413	0	1241
NHP2	P32495	156	1	470
MTC7	P32633	139	0	419
BRR2	P32639	2163	1	6491
LHP1	P33399	275	0	827
NUF2	P33895	451	1	1355
HSL1	P34244	1518	1	4556
ECM15	P35195	104	0	314
MTH1	P35198	433	0	1301
KDX1	P36005	433	0	1301
DCW1	P36091	449	0	1349
DRE2	P36152	348	1	1046
GEX2	P36173	615	0	1847
MRPL10	P36520	322	0	968
TBS1	P38114	1094	0	3284
LDH1	P38139	375	0	1127
YBR284W	P38150	797	0	2393
MIX23	P38162	196	0	590
YHL037C	P38733	133	0	401
LSM12	P38828	187	0	563
LAM1	P38851	1228	0	3686
UBP5	P39944	805	0	2417
ECM10	P39987	644	0	1934
YEN1	P40028	759	0	2279
SMX2	P40204	77	1	233
AIM19	P40502	157	0	473
MND2	P40577	368	0	1106
VMA21	P41806	77	0	233
FET5	P43561	622	0	1868
SAD1	P43589	448	0	1346
STU2	P46675	888	1	2666
TOH1	P46992	396	0	1190
FMP33	P46998	180	0	542
LOH1	P47055	219	0	659
BNA1	P47096	177	0	533
ECM27	P47144	725	0	2177
MSY1	P48527	492	0	1478
MON2	P48563	1636	0	4910
HSH155	P49955	971	1	2915
PSP2	P50109	593	0	2143
SCY1	P53009	804	0	2414
PRM8	P53174	237	0	713
JAC1	P53193	184	1	554
ART5	P53244	586	0	1760
CRH1	P53301	507	0	1523
NRM1	P53718	249	0	749
YRF1-6	P53819	1859	0	5727
TEX1	P53851	422	0	1268
ALG9	P53868	555	0	1667
KTR6	P54070	446	0	1340
SEC5	P89102	971	1	2915
SEN1	Q00416	2231	1	6695
CDC14	Q00684	551	1	1655
RPL6A	Q02326	176	0	945
PDR12	Q02785	1511	0	4535
UME1	Q03010	460	0	1382
MTG1	Q03151	367	0	1103
VPS72	Q03388	795	0	2387
MAK3	Q03503	176	0	530
TAF12	Q03761	539	1	1619
TSA2	Q04120	196	0	590
MSC3	Q05812	728	0	2186
HOB2	Q06116	2489	0	7469
VPS74	Q06385	345	0	1037
ATG23	Q06671	453	0	1361
IRC19	Q07843	230	0	692
YOL019W	Q08157	551	0	1655
TY1B-LR1	Q12088	1755	0	-
AIM7	Q12156	149	0	449
YOR093C	Q12275	1648	0	4946
GIS3	Q12418	502	0	1508
RRD2	Q12461	358	0	1076
TY2B-B	Q12491	1770	0	-
YKL023C-A	Q2V2P3	75	0	227
YGL006W-A	Q3E802	36	0	110
YJL077W-B	Q8TGT3	32	0	98
DIF1	O13577	133	0	401
COX3	P00420	269	0	809
AI2	P03876	854	0	5012
COR1	P07256	457	0	1373
QCR2	P07257	368	0	1106
PET494	P07390	489	0	1469
VAS1	P07806	1104	1	3314
TY4B-H	P0C2J7	1802	0	-
RPL35A	P0CX84	120	0	767
PET54	P10834	293	0	881
ZWF1	P11412	505	0	1517
KEX2	P13134	814	0	2444
SAR1	P20606	190	1	711
MRPL8	P22353	238	0	716
MRPL25	P23369	157	0	473
ERG4	P25340	473	0	1421
OCA4	P25366	362	0	1088
CAP1	P28495	268	0	806
PRE4	P30657	266	1	800
TPS2	P31688	896	0	2690
MGM1	P32266	881	0	2645
MOT1	P32333	1867	1	5603
NGR1	P32831	672	0	2018
PPZ2	P33329	710	0	2132
TFC3	P34111	1160	1	3572
TPO5	P36029	618	0	1856
EBP2	P36049	427	1	1283
MRPL39	P36533	70	0	212
QCR10	P37299	77	0	296
SHE1	P38200	338	0	1016
FZO1	P38297	855	0	2567
TDP1	P38319	544	0	1634
CHS7	P38843	316	0	950
AXL2	P38928	823	0	2471
SUR2	P38992	349	0	1049
MET30	P39014	640	1	1922
MIG3	P39943	394	0	1184
AVT2	P39981	480	0	1442
TMN3	P40071	706	0	2120
YER181C	P40097	107	0	323
FMP10	P40098	244	0	734
TOK1	P40310	691	0	2075
BTT1	P40314	149	0	449
HOS4	P40480	1083	0	3251
HXT9	P40885	567	0	1703
SLS1	P42900	643	0	1931
BLM10	P43583	2143	0	6431
RPA43	P46669	326	1	980
NCA3	P46955	337	0	1013
YJL043W	P47053	257	0	773
BUL1	P48524	976	0	2930
TOS6	P48560	102	0	308
SKP1	P52286	194	1	584
YIP1	P53039	248	1	746
RMR1	P53060	241	0	725
YGL230C	P53074	147	0	443
YGL149W	P53116	101	0	305
YGR126W	P53274	230	0	692
PAP2	P53632	584	0	1754
CPR8	P53728	308	0	926
YNL144C	P53907	740	0	2222
YNL143C	P53908	130	0	392
AAT1	Q01802	451	0	1355
TBF1	Q02457	562	1	1688
PET117	Q02771	107	0	323
MET31	Q03081	177	0	533
CWC21	Q03375	135	0	407
CPP2	Q03482	75	0	227
SKY1	Q03656	742	0	2228
VHS1	Q03785	461	0	1385
INP2	Q03824	705	0	2117
SPO71	Q03868	1245	0	3737
RAV2	Q03956	351	0	1055
CSN9	Q03981	162	0	488
TAF11	Q04226	346	1	1040
DPB4	Q04603	196	0	590
NAT4	Q04751	285	0	857
DUS4	Q06063	367	0	1103
YLH47	Q06493	454	1	1364
YPR127W	Q06494	345	0	1037
NOC4	Q06512	552	1	1658
YCG1	Q06680	1035	1	3107
SSK1	Q07084	712	0	2138
VAM6	Q07468	1049	0	3149
RAX1	Q08760	435	0	1307
BMS1	Q08965	1183	1	3551
MDN1	Q12019	4910	1	14732
AIM41	Q12032	185	0	557
PPT2	Q12036	173	0	521
CWC2	Q12046	339	1	1019
SLM3	Q12093	417	0	1253
ACF2	Q12168	779	0	2339
TPT1	Q12272	230	1	692
SCM3	Q12334	223	1	671
MPD1	Q12404	318	0	956
RLF2	Q12495	606	0	1820
RPL11B	Q3E757	174	0	524
YDL085C-A	Q3E7B7	68	0	206
YFR012W-A	Q3E838	28	0	86
YCL001W-B	Q96VH2	84	0	254
FMP49	A0A023PZB3	126	0	380
YPT1	P01123	206	1	620
HSP82	P02829	709	0	2129
GAL10	P04397	699	0	2099
RPL25	P04456	142	1	842
THS1	P04801	734	1	2204
RPL33A	P05744	107	0	848
MET2	P08465	486	0	1460
ILS1	P09436	1072	1	3218
TY1A-DR5	P0CX65	440	0	-
PRI1	P10363	409	1	1229
NAM2	P11325	894	0	2684
HEM13	P11353	328	1	986
SRS2	P12954	1174	0	3524
CAF20	P12962	161	0	485
CBS2	P14905	389	0	1169
MSS116	P15424	664	0	1994
SPO12	P17123	173	0	521
SPO7	P18410	259	0	779
COQ1	P18900	473	0	1421
RPB8	P20436	146	1	440
OSM1	P21375	501	0	1505
AFT1	P22149	690	0	2072
SSA4	P22202	642	0	1928
SLY41	P22215	453	0	1361
BET1	P22804	142	1	559
CLB2	P24869	491	0	1475
MRM1	P25270	412	0	1238
RAD57	P25301	460	0	1382
AGP1	P25376	633	0	1901
KAR4	P25583	335	0	1007
YJU3	P28321	313	0	941
CHS3	P29465	1165	0	3497
GUT2	P32191	649	0	1949
RPN12	P32496	274	1	824
NFU1	P32860	256	0	770
MOT2	P34909	587	0	1763
YKL050C	P35736	922	0	2768
RSM22	P36056	628	0	1886
AIM29	P36154	155	0	467
YBL029W	P38201	376	0	1130
VID24	P38263	362	0	1088
YBR242W	P38331	238	0	716
PRE3	P38624	215	1	763
WSC4	P38739	605	0	1817
HSE1	P38753	452	0	1358
MED6	P38782	295	1	887
TIF11	P38912	153	1	461
IFH1	P39520	1085	1	3257
MET10	P39692	1035	0	3107
BDH1	P39714	382	0	1148
PTI1	P39927	425	1	1277
PKP1	P40530	394	0	1184
MNT3	P40549	630	0	1892
YIA6	P40556	373	0	1121
RTS2	P40962	232	1	698
TES1	P41903	349	0	1049
SET4	P42948	560	0	1682
HMS2	P47175	358	0	1076
GLO1	P50107	326	0	980
SIP18	P50263	79	0	239
YGL193C	P53097	103	0	311
MND1	P53102	219	0	742
GOR1	P53839	350	0	1052
CNM67	P53865	581	0	1745
YNL184C	P53876	108	0	326
YAF9	P53930	226	0	680
SMX3	P54999	86	1	260
STP1	Q00947	519	0	1559
REC102	Q02721	264	0	891
CTF19	Q02732	369	0	1109
RPM2	Q02773	1202	1	3608
YPL071C	Q02864	156	0	470
NOG1	Q02892	647	1	1943
MRPS8	Q03799	155	0	467
RVB1	Q03940	463	1	1391
CTK1	Q03957	528	0	1586
UPS3	Q04006	179	0	539
ARO80	Q04052	950	0	2852
URC2	Q04411	772	0	2318
TVP18	Q04767	167	1	503
GFD1	Q04839	188	0	566
PEX10	Q05568	337	0	1013
RIF2	Q06208	395	0	1187
JIP5	Q06214	492	1	1478
RRT8	Q08219	342	0	1106
MSA1	Q08471	629	0	1889
PEX27	Q08580	376	0	1130
TMA46	Q12000	345	0	1037
THP3	Q12049	470	0	1412
YDR061W	Q12298	539	0	1619
CLF1	Q12309	687	1	2063
DCN1	Q12395	269	0	903
TY2A-OR1	Q12439	438	0	-
CTF3	Q12748	733	0	2201
ATG44	Q2V2P4	73	0	283
COX26	Q2V2P9	66	0	200
YBR255C-A	Q3E776	120	0	456
YPR108W-A	Q3E7B3	70	0	212
YOR293C-A	Q3E7Y7	49	0	149
YLR358C	O13565	187	0	563
STE7	P06784	515	0	1547
TY1A-PL	P0CX73	440	0	-
TY1A-ML2	P0CX76	440	0	-
SUP45	P12385	437	1	1313
KIN2	P13186	1147	0	3443
CBS1	P14066	229	0	689
CBP3	P21560	335	0	1007
GAS1	P22146	559	0	1679
RSA4	P25382	515	1	1547
STP22	P25604	385	0	1157
YUR1	P26725	428	0	1286
COQ8	P27697	501	0	1505
ICL1	P28240	557	0	1673
TPD3	P31383	635	0	1907
SFP1	P32432	683	1	2051
DPH5	P32469	300	0	902
SPS18	P32572	300	0	902
SCT1	P32784	759	0	2279
COX13	P32799	129	0	389
TKL2	P33315	681	0	2045
YBL059W	P34224	193	0	650
FAB1	P34756	2278	0	6836
SWD2	P36104	329	1	989
SKG1	P36169	355	0	1067
ATG42	P38109	508	0	1526
YBR032W	P38223	100	0	302
UBP14	P38237	781	0	2345
SLM4	P38247	162	0	488
RFC5	P38251	354	1	1064
SIF2	P38262	535	0	1607
SWC5	P38326	303	0	911
SIP3	P38717	1229	0	3689
NPR3	P38742	1146	0	3440
DOG2	P38773	246	0	740
RRP4	P38792	359	1	1079
DSE2	P38844	325	0	977
BEM4	P39011	633	0	1901
CCT3	P39077	534	1	1604
FHL1	P39521	936	1	2810
NPT1	P39683	429	0	1289
YEA6	P39953	335	0	1007
RPH1	P39956	796	0	2390
VAC8	P39968	578	0	1736
IES5	P40060	125	0	377
NDE1	P40215	560	0	1682
TMA108	P40462	946	0	2840
RPR2	P40571	144	1	434
CIN5	P40917	295	0	887
THI6	P41835	540	0	1622
HXT14	P42833	540	0	1622
YCH1	P42937	148	0	446
RPS10B	P46784	105	0	727
SAE2	P46946	345	0	1037
GPI2	P46961	280	1	842
SGM1	P47166	707	0	2123
PGU1	P47180	361	0	1085
SSN8	P47821	323	0	971
LYS5	P50113	272	0	818
MPC1	P53157	130	0	392
CAB4	P53332	305	1	917
PAU12	P53343	120	1	362
IST1	P53843	298	0	1001
CUZ1	P53899	274	0	824
COG5	P53951	403	0	1211
RHO3	Q00245	231	1	695
RGM1	Q00453	211	0	635
MRX11	Q03079	207	0	623
RCR2	Q03446	210	0	632
YDR239C	Q03780	787	0	2363
PKR1	Q03880	122	0	368
PUF6	Q04373	656	0	1970
GRH1	Q04410	372	0	1118
FIT1	Q04433	528	0	1586
GTO3	Q04806	366	0	1100
YLR173W	Q06247	608	0	1826
GGA1	Q06336	557	0	1673
FRQ1	Q06389	190	1	572
ATG17	Q06410	417	0	1253
ARR3	Q06598	404	0	1214
RSC3	Q06639	885	1	2657
VPS36	Q06696	566	0	1700
HEM25	Q07534	307	0	923
SCP1	Q08873	200	0	602
YOR385W	Q08909	290	0	872
FMP40	Q08968	688	0	2066
YPL261C	Q08976	102	0	308
YPR202W	Q08993	238	0	864
ATP14	Q12349	124	0	374
AGC1	Q12482	902	0	2708
CMR1	Q12510	522	0	1568
YBR221W-A	Q3E781	34	0	104
MIM2	Q3E798	87	1	263
YHL015W-A	Q3E7Z6	27	0	83
YJL136W-A	Q3E801	27	0	83
YOR011W-A	Q3E807	68	0	206
YOS1	Q3E834	85	1	470
TDA8	Q6B2U8	126	0	380
YPL152W-A	Q8TGR9	32	0	98
FRT1	Q99332	602	0	1808
YPR099C	O13548	118	0	356
RAD7	P06779	565	0	1697
ARD1	P07347	238	0	716
CAR2	P07991	424	0	1274
FUM1	P08417	488	0	1466
TY1B-DR5	P0C2I2	1755	0	-
TY1B-LR3	P0C2I6	1755	0	-
YML002W	P0CF17	737	0	2213
YMR085W	P0CF18	432	0	1298
ASP3-1	P0CZ17	362	0	1088
GCD2	P12754	651	1	1955
SPO16	P17122	198	0	596
SLY1	P22213	666	1	2000
CMK2	P22517	447	0	1343
URE2	P23202	354	0	1064
TKL1	P23254	680	0	2042
STE11	P23561	717	0	2153
RIT1	P23796	513	0	1541
SWI4	P25302	1093	0	3281
SYP1	P25623	870	0	2612
BUB3	P26449	341	0	1025
FUN19	P28003	413	0	1241
CCR4	P31384	837	0	2513
VMA5	P31412	392	0	1178
ACB1	P31787	87	0	263
PRO1	P32264	428	0	1286
RPC82	P32349	654	1	1964
ASF1	P32447	279	1	839
RTG1	P32607	177	0	533
TOA1	P32773	286	1	860
STE5	P32917	917	0	2753
REC104	P33323	182	0	548
SER1	P33330	395	0	1187
SWH1	P35845	1188	0	3566
YKL071W	P36086	256	0	770
AAP1	P37898	856	0	2570
ADE17	P38009	592	0	1778
CDS1	P38221	457	1	1373
FAT1	P38225	669	0	2009
ECM8	P38246	354	0	1064
MMS4	P38257	691	0	2075
FES1	P38260	290	0	872
KSP1	P38691	1029	1	3089
YHL042W	P38729	150	0	452
MIP6	P38760	659	0	1979
SVP26	P38869	228	0	686
SPT8	P38915	602	0	1808
ALP1	P38971	573	0	1721
MTW1	P39731	289	1	869
NPR2	P39923	615	0	1847
SHO1	P40073	367	0	1103
YER189W	P40104	122	0	368
RIO2	P40160	425	1	1277
QDR1	P40475	563	0	1691
YIL001W	P40560	513	0	1541
PHS1	P40857	217	1	653
QRI7	P43122	407	0	1223
CWP2	P43497	92	0	278
ECO1	P43605	281	1	845
TAF1	P46677	1066	0	3200
NET1	P47035	1189	1	3569
NUP192	P47054	1683	1	5051
