Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
GLUD1	P00367	558	0	-	0	0	0	0	0
GH1	P01241	217	0	-	0	0	0	0	0
IFNA5	P01569	189	0	-	0	0	0	0	0
PF4	P02776	101	0	-	0	0	0	0	0
SLC35G4	P0C7Q5	338	0	-	0	0	0	0	0
SAA2	P0DJI9	122	0	-	0	0	0	0	0
TMEM225B	P0DP42	221	0	-	0	0	0	0	0
VSIG8	P0DPA2	414	0	-	0	0	0	0	0
NEFH	P12036	1020	0	-	0	0	0	0	0
IFI30	P13284	250	0	-	0	0	0	0	0
FUT3	P21217	361	0	-	0	0	0	0	0
CRABP2	P29373	138	0	-	0	0	0	0	0
GTF2H1	P32780	548	0	-	0	0	0	0	0
CTNNA1	P35221	906	0	-	0	0	0	0	0
TSPAN7	P41732	249	0	-	0	0	0	0	0
GRK6	P43250	576	0	-	0	0	0	0	0
NPBWR2	P48146	333	0	-	0	0	0	0	0
DNASE1L1	P49184	302	0	-	0	0	0	0	0
EIF2B2	P49770	351	0	-	0	0	0	0	0
GSK3A	P49840	483	2	G/G	13/14	27	0.0559	2	1
EMD	P50402	254	1	S	11	11	0.0433	1	1
FXYD7	P58549	80	0	-	0	0	0	0	0
HERVK_113	P61574	105	0	-	0	0	0	0	0
RPS23	P62266	143	0	-	0	0	0	0	1
PAFAH1B2	P68402	229	0	-	0	0	0	0	1
TFAM	Q00059	246	0	-	0	0	0	0	0
ACVR1	Q04771	509	0	-	0	0	0	0	0
SPOCK1	Q08629	439	0	-	0	0	0	0	0
RDUR	Q0VG73	95	0	-	0	0	0	0	0
PTPRK	Q15262	1439	0	-	0	0	0	0	0
TAF5	Q15542	800	0	-	0	0	0	0	0
ARHGAP44	Q17R89	818	0	-	0	0	0	0	0
LRRC75B	Q2VPJ9	315	0	-	0	0	0	0	0
PYDC2	Q56P42	97	0	-	0	0	0	0	0
PCOTH	Q58A44	107	0	-	0	0	0	0	0
SAMD5	Q5TGI4	173	0	-	0	0	0	0	0
LRCH2	Q5VUJ6	765	2	G/G	15/16	31	0.0405	2	0
SUSD4	Q5VX71	490	1	Q	9	9	0.0184	1	0
AP1AR	Q63HQ0	302	0	-	0	0	0	0	0
NSUN5P2	Q63ZY6	315	0	-	0	0	0	0	0
HGSNAT	Q68CP4	663	0	-	0	0	0	0	0
DKFZp781C0719	Q68DW6	58	0	-	0	0	0	0	0
TANGO2	Q6ICL3	276	0	-	0	0	0	0	0
SULT6B1	Q6IMI4	303	0	-	0	0	0	0	0
ENHO	Q6UWT2	76	0	-	0	0	0	0	0
DNMBP	Q6XZF7	1577	0	-	0	0	0	0	0
THAP5	Q7Z6K1	395	0	-	0	0	0	0	0
PIP4P1	Q86T03	277	0	-	0	0	0	0	1
PNMA8A	Q86V59	439	0	-	0	0	0	0	0
IGFN1	Q86VF2	1251	0	-	0	0	0	0	0
NRAP	Q86VF7	1730	0	-	0	0	0	0	0
IQGAP3	Q86VI3	1631	0	-	0	0	0	0	0
SKAP1	Q86WV1	359	1	E	11	11	0.0306	1	0
GPSM1	Q86YR5	675	0	-	0	0	0	0	0
ZNF695	Q8IW36	515	0	-	0	0	0	0	0
OSCAR	Q8IYS5	282	0	-	0	0	0	0	0
MMP21	Q8N119	569	0	-	0	0	0	0	0
LILRA2	Q8N149	483	0	-	0	0	0	0	0
LTBP4	Q8N2S1	1624	0	-	0	0	0	0	0
CLRN3	Q8NCR9	226	0	-	0	0	0	0	0
ZNF519	Q8TB69	540	0	-	0	0	0	0	0
PRXL2B	Q8TBF2	198	0	-	0	0	0	0	0
SLC2A12	Q8TD20	617	0	-	0	0	0	0	0
FCAMR	Q8WWV6	532	0	-	0	0	0	0	0
KCNJ9	Q92806	393	0	-	0	0	0	0	0
MSI2	Q96DH6	328	0	-	0	0	0	0	0
HSFY1	Q96LI6	401	0	-	0	0	0	0	0
C9orf85	Q96MD7	179	0	-	0	0	0	0	0
NSMCE2	Q96MF7	247	0	-	0	0	0	0	0
KCNC2	Q96PR1	638	0	-	0	0	0	0	0
EPYC	Q99645	322	0	-	0	0	0	0	0
PHF20	Q9BVI0	1012	1	K	13	13	0.0128	1	0
ZNF436	Q9C0F3	470	0	-	0	0	0	0	0
EHD1	Q9H4M9	534	0	-	0	0	0	0	0
POLR1B	Q9H9Y6	1135	0	-	0	0	0	0	0
SLC40A1	Q9NP59	571	0	-	0	0	0	0	0
LMBRD1	Q9NUN5	540	0	-	0	0	0	0	0
AHSP	Q9NZD4	102	0	-	0	0	0	0	0
CNIH4	Q9P003	139	0	-	0	0	0	0	0
FBXO3	Q9UK99	471	1	E	17	17	0.0361	1	0
PLEKHH1	Q9ULM0	1364	0	-	0	0	0	0	0
STAP1	Q9ULZ2	295	0	-	0	0	0	0	0
DICER1	Q9UPY3	1922	0	-	0	0	0	0	0
PPP1R3C	Q9UQK1	317	0	-	0	0	0	0	0
FAN1	Q9Y2M0	1017	0	-	0	0	0	0	0
PCDHGA3	Q9Y5H0	932	0	-	0	0	0	0	0
None	A0A0J9YY99	117	0	-	0	0	0	0	0
SCYGR3	A0A286YF60	100	1	G	21	21	0.21	1	0
CFAP119	A1A4V9	331	0	-	0	0	0	0	0
RCCD1	A6NED2	376	0	-	0	0	0	0	0
MROH2A	A6NES4	1674	0	-	0	0	0	0	0
SMIM9	A6NGZ8	99	0	-	0	0	0	0	0
FAM90A27P	A6NNH2	459	0	-	0	0	0	0	0
PPM1D	O15297	605	0	-	0	0	0	0	0
LRP3	O75074	770	0	-	0	0	0	0	0
PEX14	O75381	377	0	-	0	0	0	0	0
GMNN	O75496	209	0	-	0	0	0	0	0
RTN3	O95197	1032	0	-	0	0	0	0	0
CAVIN2	O95810	425	0	-	0	0	0	0	0
TOP3B	O95985	862	0	-	0	0	0	0	0
NSD2	O96028	1365	0	-	0	0	0	0	0
GH2	P01242	217	0	-	0	0	0	0	0
GPX1	P07203	203	1	A	11	11	0.0542	1	1
SPATA31D3	P0C874	917	0	-	0	0	0	0	0
FGFR1	P11362	822	0	-	0	0	0	0	0
TPSB2	P20231	275	0	-	0	0	0	0	0
KITLG	P21583	273	0	-	0	0	0	0	0
PSMB4	P28070	264	0	-	0	0	0	0	1
BLVRB	P30043	206	0	-	0	0	0	0	0
PKLR	P30613	574	0	-	0	0	0	0	0
UTRN	P46939	3433	0	-	0	0	0	0	0
CCN3	P48745	357	0	-	0	0	0	0	0
ESRRG	P62508	458	0	-	0	0	0	0	0
RHAG	Q02094	409	0	-	0	0	0	0	0
HHEX	Q03014	270	0	-	0	0	0	0	0
ZNF844	Q08AG5	666	0	-	0	0	0	0	0
ZP4	Q12836	540	0	-	0	0	0	0	0
MMRN1	Q13201	1228	0	-	0	0	0	0	0
EIF4EBP2	Q13542	120	0	-	0	0	0	0	1
HTR4	Q13639	388	0	-	0	0	0	0	0
BOP1	Q14137	746	0	-	0	0	0	0	0
HIC1	Q14526	733	2	A/G	10/8	18	0.0246	2	0
COL19A1	Q14993	1142	0	-	0	0	0	0	0
STK38	Q15208	465	0	-	0	0	0	0	1
NPY5R	Q15761	445	0	-	0	0	0	0	0
ZNF77	Q15935	545	0	-	0	0	0	0	0
NTRK3	Q16288	839	0	-	0	0	0	0	0
ODF4	Q2M2E3	257	0	-	0	0	0	0	0
ZNF260	Q3ZCT1	412	0	-	0	0	0	0	0
ZRANB3	Q5FWF4	1079	0	-	0	0	0	0	0
ZNF697	Q5TEC3	545	0	-	0	0	0	0	0
SERTAD4-AS1	Q5TG53	156	1	G	11	11	0.0705	1	0
TUT7	Q5VYS8	1495	1	E	14	14	0.0094	1	0
TMEM200B	Q69YZ2	307	0	-	0	0	0	0	0
DHRS7B	Q6IAN0	325	0	-	0	0	0	0	0
GARIN1A	Q6NXP2	309	0	-	0	0	0	0	0
CC2D1A	Q6P1N0	951	0	-	0	0	0	0	0
FAHD2B	Q6P2I3	314	0	-	0	0	0	0	0
TTC33	Q6PID6	262	0	-	0	0	0	0	0
FOXR1	Q6PIV2	292	0	-	0	0	0	0	0
TMIGD1	Q6UXZ0	262	0	-	0	0	0	0	0
ARHGAP36	Q6ZRI8	547	0	-	0	0	0	0	0
STXBP4	Q6ZWJ1	553	0	-	0	0	0	0	0
CHST15	Q7LFX5	561	0	-	0	0	0	0	0
POGLUT3	Q7Z4H8	507	0	-	0	0	0	0	0
RAI1	Q7Z5J4	1906	2	Q/S	17/14	31	0.0163	2	0
HSD17B13	Q7Z5P4	300	0	-	0	0	0	0	0
BIVM	Q86UB2	503	0	-	0	0	0	0	0
ZC3HC1	Q86WB0	502	0	-	0	0	0	0	0
MCAT	Q8IVS2	390	0	-	0	0	0	0	0
PRSS35	Q8N3Z0	413	0	-	0	0	0	0	0
CCDC24	Q8N4L8	307	0	-	0	0	0	0	0
CRACR2B	Q8N4Y2	399	0	-	0	0	0	0	0
CD177	Q8N6Q3	437	0	-	0	0	0	0	0
ANKRD52	Q8NB46	1076	0	-	0	0	0	0	1
PLA2G15	Q8NCC3	412	1	L	11	11	0.0267	1	1
C1orf131	Q8NDD1	293	0	-	0	0	0	0	0
SRARP	Q8NEQ6	169	0	-	0	0	0	0	0
STAB2	Q8WWQ8	2551	0	-	0	0	0	0	0
CD101	Q93033	1021	1	L	10	10	0.0098	1	0
DUS3L	Q96G46	650	0	-	0	0	0	0	0
TSNARE1	Q96NA8	513	0	-	0	0	0	0	0
AGAP3	Q96P47	875	0	-	0	0	0	0	1
SLC26A8	Q96RN1	970	0	-	0	0	0	0	0
TCF12	Q99081	682	0	-	0	0	0	0	0
NTPCR	Q9BSD7	190	0	-	0	0	0	0	0
LCE3D	Q9BYE3	92	0	-	0	0	0	0	0
GZF1	Q9H116	711	1	E	14	14	0.0197	1	0
KCNK12	Q9HB15	430	0	-	0	0	0	0	0
PARVG	Q9HBI0	331	0	-	0	0	0	0	0
MEPE	Q9NQ76	525	0	-	0	0	0	0	0
CCDC177	Q9NQR7	707	1	A	13	13	0.0184	1	0
PYY2	Q9NRI6	33	0	-	0	0	0	0	0
RNF146	Q9NTX7	359	0	-	0	0	0	0	0
PCMTD2	Q9NV79	361	0	-	0	0	0	0	1
METTL1	Q9UBP6	276	0	-	0	0	0	0	0
TBC1D29P	Q9UFV1	150	0	-	0	0	0	0	0
ADAMTS7	Q9UKP4	1686	0	-	0	0	0	0	0
ITGA11	Q9UKX5	1188	0	-	0	0	0	0	0
MKLN1	Q9UL63	735	0	-	0	0	0	0	0
NWD2	Q9ULI1	1742	0	-	0	0	0	0	0
TTC7A	Q9ULT0	858	0	-	0	0	0	0	0
ANGEL1	Q9UNK9	670	0	-	0	0	0	0	0
SRRM2	Q9UQ35	2752	3	K/S/S	9/32/44	85	0.0309	3	1
POLH	Q9Y253	713	0	-	0	0	0	0	0
FARSA	Q9Y285	508	0	-	0	0	0	0	1
None	A0A087WWU0	41	0	-	0	0	0	0	0
TRBV28	A0A5B6	114	0	-	0	0	0	0	0
None	A0A9L9PXP3	29	0	-	0	0	0	0	0
SDHAF1	A6NFY7	115	0	-	0	0	0	0	1
SLC15A5	A6NIM6	579	0	-	0	0	0	0	0
OR5H1	A6NKK0	313	0	-	0	0	0	0	0
AQP12B	A6NM10	295	0	-	0	0	0	0	0
SLC17A3	O00476	420	0	-	0	0	0	0	0
UBE2C	O00762	179	0	-	0	0	0	0	0
PRMT5	O14744	637	0	-	0	0	0	0	0
IFIT3	O14879	490	0	-	0	0	0	0	0
TSPAN3	O60637	253	0	-	0	0	0	0	1
ARL6IP5	O75915	188	0	-	0	0	0	0	1
MT-ND4	P03905	459	0	-	0	0	0	0	0
ANXA6	P08133	673	0	-	0	0	0	0	0
NPS	P0C0P6	89	0	-	0	0	0	0	0
MTRNR2L8	P0CJ75	24	0	-	0	0	0	0	0
RBMY1C	P0DJD4	496	0	-	0	0	0	0	0
DPEP1	P16444	411	0	-	0	0	0	0	0
RFX1	P22670	979	3	P/G/E	12/21/12	45	0.046	3	0
APC	P25054	2843	1	S	10	10	0.0035	1	0
GBP1	P32455	592	0	-	0	0	0	0	0
CDKN2B	P42772	138	0	-	0	0	0	0	0
BCAP31	P51572	246	0	-	0	0	0	0	1
ZNF157	P51786	506	0	-	0	0	0	0	0
ITGA8	P53708	1063	0	-	0	0	0	0	0
BLM	P54132	1417	1	D	10	10	0.0071	1	0
FBXW4	P57775	412	0	-	0	0	0	0	1
SELENOT	P62341	195	0	-	0	0	0	0	1
RBM6	P78332	1123	0	-	0	0	0	0	0
NFKB2	Q00653	900	1	G	10	10	0.0111	1	0
AKAP12	Q02952	1782	0	-	0	0	0	0	0
TAP2	Q03519	686	0	-	0	0	0	0	0
RGS1	Q08116	209	0	-	0	0	0	0	0
MTAP	Q13126	283	0	-	0	0	0	0	0
PPFIA1	Q13136	1202	0	-	0	0	0	0	0
CEACAM7	Q14002	265	0	-	0	0	0	0	0
URB2	Q14146	1524	0	-	0	0	0	0	0
WRN	Q14191	1432	0	-	0	0	0	0	0
HAPSTR1	Q14CZ0	275	0	-	0	0	0	0	1
EEA1	Q15075	1411	0	-	0	0	0	0	0
NCOA1	Q15788	1441	0	-	0	0	0	0	0
SSX2	Q16385	188	0	-	0	0	0	0	0
CDKN3	Q16667	212	0	-	0	0	0	0	0
LRRC26	Q2I0M4	334	1	L	8	8	0.024	1	0
TUBB8	Q3ZCM7	444	0	-	0	0	0	0	0
PARP15	Q460N3	678	0	-	0	0	0	0	0
NBPF6	Q5VWK0	638	0	-	0	0	0	0	0
TTI2	Q6NXR4	508	0	-	0	0	0	0	0
BORA	Q6PGQ7	559	0	-	0	0	0	0	0
RNF207	Q6ZRF8	634	0	-	0	0	0	0	0
FILIP1	Q7Z7B0	1213	0	-	0	0	0	0	0
PROSER1	Q86XN7	944	0	-	0	0	0	0	0
PHF13	Q86YI8	300	0	-	0	0	0	0	1
GATAD2A	Q86YP4	633	0	-	0	0	0	0	0
HRNR	Q86YZ3	2850	0	-	0	0	0	0	0
SLC35F2	Q8IXU6	374	0	-	0	0	0	0	0
CENPL	Q8N0S6	344	0	-	0	0	0	0	0
FCSK	Q8N0W3	1084	0	-	0	0	0	0	0
AVL9	Q8NBF6	648	0	-	0	0	0	0	0
CLEC1A	Q8NC01	280	0	-	0	0	0	0	0
TSEN2	Q8NCE0	465	0	-	0	0	0	0	0
WFDC9	Q8NEX5	89	0	-	0	0	0	0	0
OR14K1	Q8NGZ2	314	0	-	0	0	0	0	0
SHROOM3	Q8TF72	1996	1	P	10	10	0.005	1	0
EDEM1	Q92611	657	0	-	0	0	0	0	0
ZNF75CP	Q92670	426	0	-	0	0	0	0	0
RABGGTA	Q92696	567	0	-	0	0	0	0	0
LDAF1	Q96B96	161	0	-	0	0	0	0	0
CENPT	Q96BT3	561	0	-	0	0	0	0	0
ASB9	Q96DX5	294	0	-	0	0	0	0	0
TCEAL4	Q96EI5	215	0	-	0	0	0	0	1
GRAMD2B	Q96HH9	432	0	-	0	0	0	0	0
NSMCE3	Q96MG7	304	0	-	0	0	0	0	0
ERMAP	Q96PL5	475	0	-	0	0	0	0	0
DEPDC7	Q96QD5	511	0	-	0	0	0	0	0
ATOH8	Q96SQ7	321	1	P	11	11	0.0343	1	0
SDHC	Q99643	169	0	-	0	0	0	0	0
CPPED1	Q9BRF8	314	0	-	0	0	0	0	0
BEX2	Q9BXY8	128	0	-	0	0	0	0	0
OSBPL6	Q9BZF3	934	0	-	0	0	0	0	0
NPFFR1	Q9GZQ6	430	0	-	0	0	0	0	0
MAP1LC3B	Q9GZQ8	125	0	-	0	0	0	0	1
CDT1	Q9H211	546	0	-	0	0	0	0	0
TAOK3	Q9H2K8	898	0	-	0	0	0	0	0
RHOJ	Q9H4E5	214	0	-	0	0	0	0	0
IKZF5	Q9H5V7	419	0	-	0	0	0	0	1
CPLANE1	Q9H799	3197	0	-	0	0	0	0	0
ZNF277	Q9NRM2	450	0	-	0	0	0	0	0
QPCTL	Q9NXS2	382	0	-	0	0	0	0	0
IL37	Q9NZH6	218	0	-	0	0	0	0	0
EHD3	Q9NZN3	535	0	-	0	0	0	0	0
BCCIP	Q9P287	314	0	-	0	0	0	0	1
PI4KB	Q9UBF8	816	0	-	0	0	0	0	0
SLC45A2	Q9UMX9	530	0	-	0	0	0	0	0
DLEC1	Q9Y238	1755	0	-	0	0	0	0	0
TRAPPC4	Q9Y296	219	0	-	0	0	0	0	0
MYO5A	Q9Y4I1	1855	0	-	0	0	0	0	0
WIF1	Q9Y5W5	379	0	-	0	0	0	0	0
CLIC4	Q9Y696	253	0	-	0	0	0	0	0
NUDT4B	A0A024RBG1	181	0	-	0	0	0	0	0
TRAJ61	A0A075B708	20	0	-	0	0	0	0	0
IGHV3OR16-8	A0A075B7F1	116	0	-	0	0	0	0	0
LY6G6E	A0A0B4J1T7	125	0	-	0	0	0	0	0
TMEM82	A0PJX8	343	0	-	0	0	0	0	0
HEATR9	A2RTY3	570	0	-	0	0	0	0	0
SMIM23	A6NLE4	172	0	-	0	0	0	0	0
SPMAP1	A8MV24	154	0	-	0	0	0	0	0
NFKBIE	O00221	500	0	-	0	0	0	0	0
SULT1C2	O00338	296	0	-	0	0	0	0	0
KIF3B	O15066	747	1	E	13	13	0.0174	1	0
TBXT	O15178	435	0	-	0	0	0	0	0
IPO8	O15397	1037	0	-	0	0	0	0	1
SLC16A6	O15403	523	0	-	0	0	0	0	0
HTRA2	O43464	458	0	-	0	0	0	0	0
NOL3	O60936	208	0	-	0	0	0	0	0
TNFRSF21	O75509	655	0	-	0	0	0	0	0
RPP40	O75818	363	0	-	0	0	0	0	0
SULT1C4	O75897	302	0	-	0	0	0	0	0
CHEK2	O96017	543	0	-	0	0	0	0	0
KLKB1	P03952	638	0	-	0	0	0	0	0
GBA1	P04062	536	0	-	0	0	0	0	0
HPN	P05981	417	0	-	0	0	0	0	0
CT47B1	P0C2W7	299	1	E	11	11	0.0368	1	0
MAP2	P11137	1827	0	-	0	0	0	0	0
TCF4	P15884	667	0	-	0	0	0	0	0
PFKFB1	P16118	471	0	-	0	0	0	0	0
ANOS1	P23352	680	0	-	0	0	0	0	0
LCN1	P31025	176	0	-	0	0	0	0	0
MCAM	P43121	646	0	-	0	0	0	0	0
GJA8	P48165	433	0	-	0	0	0	0	0
TDO2	P48775	406	0	-	0	0	0	0	0
CAMP	P49913	170	0	-	0	0	0	0	0
MRE11	P49959	708	0	-	0	0	0	0	0
ST13	P50502	369	0	-	0	0	0	0	1
KCNQ4	P56696	695	0	-	0	0	0	0	0
NLRP5	P59047	1200	0	-	0	0	0	0	0
B3GALT5-AS1	P59052	145	0	-	0	0	0	0	0
RAB14	P61106	215	0	-	0	0	0	0	1
RRAS2	P62070	204	0	-	0	0	0	0	0
HERV-K104	P63124	156	0	-	0	0	0	0	0
RBM10	P98175	930	1	E	16	16	0.0172	1	0
MYL7	Q01449	175	0	-	0	0	0	0	0
PTK2	Q05397	1052	0	-	0	0	0	0	0
ZP2	Q05996	745	0	-	0	0	0	0	0
DPT	Q07507	201	0	-	0	0	0	0	0
LGALS3BP	Q08380	585	0	-	0	0	0	0	0
RASGEF1B	Q0VAM2	473	0	-	0	0	0	0	0
TRIP11	Q15643	1979	0	-	0	0	0	0	0
UGT8	Q16880	541	0	-	0	0	0	0	0
TUSC1	Q2TAM9	209	0	-	0	0	0	0	0
RNF212	Q495C1	297	0	-	0	0	0	0	0
TBCEL	Q5QJ74	424	0	-	0	0	0	0	0
ATAT1	Q5SQI0	421	0	-	0	0	0	0	0
ARMH3	Q5T2E6	689	0	-	0	0	0	0	0
ZFYVE27	Q5T4F4	411	0	-	0	0	0	0	0
ZFYVE26	Q68DK2	2539	0	-	0	0	0	0	0
FAAH2	Q6GMR7	532	0	-	0	0	0	0	0
TYW3	Q6IPR3	259	0	-	0	0	0	0	0
SPOPL	Q6IQ16	392	0	-	0	0	0	0	0
C11orf87	Q6NUJ2	197	0	-	0	0	0	0	0
WASH2P	Q6VEQ5	465	1	P	12	12	0.0258	1	0
AGMO	Q6ZNB7	445	0	-	0	0	0	0	0
None	Q71RC1	249	0	-	0	0	0	0	0
RRM2B	Q7LG56	351	0	-	0	0	0	0	0
SAPCD2	Q86UD0	394	0	-	0	0	0	0	0
ANKRD35	Q8N283	1001	0	-	0	0	0	0	0
SERP2	Q8N6R1	65	0	-	0	0	0	0	0
ZNF784	Q8NCA9	323	0	-	0	0	0	0	0
SIMC1	Q8NDZ2	872	0	-	0	0	0	0	0
OR2T34	Q8NGX1	318	0	-	0	0	0	0	0
SP7	Q8TDD2	431	0	-	0	0	0	0	0
HTR3C	Q8WXA8	447	0	-	0	0	0	0	0
HDAC11	Q96DB2	347	0	-	0	0	0	0	0
IGSF21	Q96ID5	467	0	-	0	0	0	0	0
FBXL20	Q96IG2	436	0	-	0	0	0	0	0
KIRREL1	Q96J84	757	0	-	0	0	0	0	0
LRGUK	Q96M69	825	0	-	0	0	0	0	0
ZSCAN5A	Q9BUG6	496	0	-	0	0	0	0	0
CDCA4	Q9BXL8	241	0	-	0	0	0	0	0
TLR10	Q9BXR5	811	0	-	0	0	0	0	0
COL25A1	Q9BXS0	654	0	-	0	0	0	0	0
C22orf23	Q9BZE7	217	0	-	0	0	0	0	0
VPS33B	Q9H267	617	0	-	0	0	0	0	0
GHITM	Q9H3K2	345	0	-	0	0	0	0	1
ZDHHC11	Q9H8X9	412	0	-	0	0	0	0	0
VRTN	Q9H8Y1	702	0	-	0	0	0	0	0
IL1RAPL2	Q9NP60	686	0	-	0	0	0	0	0
KCNQ5	Q9NR82	932	0	-	0	0	0	0	0
LYAR	Q9NX58	379	0	-	0	0	0	0	0
KCTD5	Q9NXV2	234	0	-	0	0	0	0	1
MTMR4	Q9NYA4	1195	0	-	0	0	0	0	0
SAMD15	Q9P1V8	674	0	-	0	0	0	0	0
FBXO10	Q9UK96	956	0	-	0	0	0	0	0
CLEC4A	Q9UMR7	237	0	-	0	0	0	0	0
RPH3AL	Q9UNE2	315	0	-	0	0	0	0	0
RAX	Q9Y2V3	346	0	-	0	0	0	0	0
STRAP	Q9Y3F4	350	0	-	0	0	0	0	1
RAD54B	Q9Y620	910	0	-	0	0	0	0	0
EMILIN1	Q9Y6C2	1016	0	-	0	0	0	0	0
EFCAB5	A4FU69	1503	0	-	0	0	0	0	0
WASHC1	A8K0Z3	465	1	P	12	12	0.0258	1	0
ZNF99	A8MXY4	864	0	-	0	0	0	0	0
DNM1L	O00429	736	0	-	0	0	0	0	0
PI15	O43692	258	0	-	0	0	0	0	0
AKAP8	O43823	692	1	G	10	10	0.0145	1	0
GFRA3	O60609	400	0	-	0	0	0	0	0
GPR32	O75388	356	0	-	0	0	0	0	0
KCNK5	O95279	499	0	-	0	0	0	0	0
MED26	O95402	600	0	-	0	0	0	0	0
BAG4	O95429	457	0	-	0	0	0	0	0
CLDN14	O95500	239	0	-	0	0	0	0	0
DHFR	P00374	187	0	-	0	0	0	0	0
IGHV3-23	P01764	117	0	-	0	0	0	0	0
RPN1	P04843	607	0	-	0	0	0	0	1
C2	P06681	752	0	-	0	0	0	0	0
SLFN14	P0C7P3	912	0	-	0	0	0	0	0
IFNGR1	P15260	489	0	-	0	0	0	0	1
PSMC3	P17980	439	0	-	0	0	0	0	1
NPR2	P20594	1047	0	-	0	0	0	0	0
GPD1	P21695	349	0	-	0	0	0	0	0
KCNA3	P22001	575	0	-	0	0	0	0	0
ENPP1	P22413	925	0	-	0	0	0	0	0
RPS6KB1	P23443	525	0	-	0	0	0	0	0
OMG	P23515	440	0	-	0	0	0	0	0
DDX6	P26196	483	0	-	0	0	0	0	0
APOBEC3A	P31941	199	0	-	0	0	0	0	0
DRD3	P35462	400	0	-	0	0	0	0	0
SCTR	P47872	440	0	-	0	0	0	0	0
OR1D4	P47884	311	0	-	0	0	0	0	0
KCNC1	P48547	511	0	-	0	0	0	0	0
ZNF83	P51522	516	0	-	0	0	0	0	0
KRTAP10-2	P60368	255	0	-	0	0	0	0	0
GNGT1	P63211	74	0	-	0	0	0	0	0
SNX1	Q13596	522	0	-	0	0	0	0	1
KCNC3	Q14003	757	1	P	11	11	0.0145	1	0
KANK1	Q14678	1352	1	E	9	9	0.0067	1	0
RRS1	Q15050	365	0	-	0	0	0	0	0
ZIK1	Q3SY52	487	0	-	0	0	0	0	0
ZNF672	Q499Z4	452	0	-	0	0	0	0	1
MAP9	Q49MG5	647	0	-	0	0	0	0	0
TPRN	Q4KMQ1	711	2	P/E	15/15	30	0.0422	2	0
FAM98B	Q52LJ0	433	2	G/G	56/15	71	0.164	2	0
SIRPB2	Q5JXA9	342	0	-	0	0	0	0	0
LCE2A	Q5TA79	106	0	-	0	0	0	0	0
ARMC3	Q5W041	872	0	-	0	0	0	0	0
OR2A2	Q6IF42	318	0	-	0	0	0	0	0
UFSP1	Q6NVU6	218	0	-	0	0	0	0	0
USP17L2	Q6R6M4	530	0	-	0	0	0	0	0
DPP8	Q6V1X1	898	0	-	0	0	0	0	0
FGD5	Q6ZNL6	1462	1	S	10	10	0.0068	1	0
MYH14	Q7Z406	1995	0	-	0	0	0	0	0
CAND1	Q86VP6	1230	0	-	0	0	0	0	1
APOBEC3F	Q8IUX4	373	0	-	0	0	0	0	0
FOXP4	Q8IVH2	680	0	-	0	0	0	0	0
ELMOD2	Q8IZ81	293	0	-	0	0	0	0	0
VPS8	Q8N3P4	1428	0	-	0	0	0	0	0
PNKD	Q8N490	385	0	-	0	0	0	0	1
CCDC71L	Q8N9Z2	235	1	P	11	11	0.0468	1	0
RGS22	Q8NE09	1264	1	E	11	11	0.0087	1	0
COL22A1	Q8NFW1	1626	1	P	11	11	0.0068	1	0
OR56A4	Q8NGH8	313	0	-	0	0	0	0	0
HM13	Q8TCT9	377	0	-	0	0	0	0	0
TNFAIP8L1	Q8WVP5	186	0	-	0	0	0	0	0
CANT1	Q8WVQ1	401	0	-	0	0	0	0	0
TSEN15	Q8WW01	171	0	-	0	0	0	0	0
PIGK	Q92643	395	0	-	0	0	0	0	0
WBP1	Q96G27	269	0	-	0	0	0	0	0
RBM18	Q96H35	190	0	-	0	0	0	0	0
PIWIL1	Q96J94	861	0	-	0	0	0	0	0
DSCR8	Q96T75	97	0	-	0	0	0	0	0
MYCBP	Q99417	103	0	-	0	0	0	0	0
ATXN2	Q99700	1313	3	P/Q/S	10/23/11	44	0.0335	3	0
UTP23	Q9BRU9	249	0	-	0	0	0	0	0
PRKD2	Q9BZL6	878	1	S	10	10	0.0114	1	0
AICDA	Q9GZX7	198	0	-	0	0	0	0	0
USP44	Q9H0E7	712	0	-	0	0	0	0	0
AGPAT4-IT1	Q9H0P7	198	0	-	0	0	0	0	0
OPN3	Q9H1Y3	402	0	-	0	0	0	0	0
ZCCHC4	Q9H5U6	513	0	-	0	0	0	0	0
TLE6	Q9H808	572	0	-	0	0	0	0	0
PIDD1	Q9HB75	910	0	-	0	0	0	0	0
GP6	Q9HCN6	339	0	-	0	0	0	0	0
HINT3	Q9NQE9	182	0	-	0	0	0	0	1
MMP26	Q9NRE1	261	0	-	0	0	0	0	0
SMYD2	Q9NRG4	433	0	-	0	0	0	0	0
TM7SF3	Q9NS93	570	0	-	0	0	0	0	0
TMEM260	Q9NX78	707	0	-	0	0	0	0	0
ZNF586	Q9NXT0	402	0	-	0	0	0	0	0
CRIM1	Q9NZV1	1036	0	-	0	0	0	0	0
MORF4L1	Q9UBU8	362	0	-	0	0	0	0	1
DNAJB4	Q9UDY4	337	0	-	0	0	0	0	0
ZNF629	Q9UEG4	869	0	-	0	0	0	0	0
TBK1	Q9UHD2	729	0	-	0	0	0	0	1
NAGK	Q9UJ70	344	0	-	0	0	0	0	0
PROCR	Q9UNN8	238	0	-	0	0	0	0	0
