Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
twy	Q9VTN6	928	0	-	0	0	0	0	0
Tsf2	Q9VTZ5	819	0	-	0	0	0	0	1
BcDNA:RE61257	Q9VUA6	93	1	T	12	12	0.129	1	0
Ctps	Q9VUL1	627	0	-	0	0	0	0	0
FucTA	Q9VUL9	503	0	-	0	0	0	0	0
Adgf-B	Q9VVK4	520	0	-	0	0	0	0	0
RpS10b	Q9VWG3	160	0	-	0	0	0	0	1
CC9	Q9VXL5	514	1	Q	13	13	0.0253	1	0
CG15914	Q9VXN0	377	0	-	0	0	0	0	0
RpL37-1	Q9VXX8	93	0	-	0	0	0	0	1
Dmel\CG14410	Q9VY14	201	0	-	0	0	0	0	0
Cyp28c1	Q9VYT8	505	0	-	0	0	0	0	0
Faa	Q9VZI8	417	0	-	0	0	0	0	0
Dmel\CG13884	Q9W0Q8	163	0	-	0	0	0	0	0
Dmel\CG11269	Q9W286	107	0	-	0	0	0	0	0
Gr58c	Q9W2B2	412	0	-	0	0	0	0	0
Hmg-2	Q9W2K8	376	0	-	0	0	0	0	0
GIIIspla2	Q9W3I8	217	0	-	0	0	0	0	1
Dmel\CG15465	Q9W4E5	422	3	A/E/H	14/13/8	35	0.0829	3	0
Hgsnat	Q9W4F7	576	0	-	0	0	0	0	1
VhaAC39-1	Q9W4P5	350	0	-	0	0	0	0	1
eIF3g1	Q9W4X7	269	0	-	0	0	0	0	1
Pop2	X2JCC3	361	0	-	0	0	0	0	0
Graf	X2JDY8	1025	0	-	0	0	0	0	1
CG12901	A0A0B4JCS8	97	0	-	0	0	0	0	0
pre-mod(mdg4)-U	A0A0B4JDB4	83	0	-	0	0	0	0	0
Sec23	A0A0B4K5Z8	781	0	-	0	0	0	0	0
Dmel\CG43290	A0A0B4K6B2	122	0	-	0	0	0	0	0
pyd	A0A0B4K6Y7	2395	1	Q	16	16	0.0067	1	0
koi	A0A0B4KEE4	965	1	L	10	10	0.0104	1	0
Kpc2	A0A0B4KFW5	561	0	-	0	0	0	0	0
Dmel\CG43829	A0A0B4KG18	72	0	-	0	0	0	0	0
Dmel\CG44257	A0A0B4LH88	48	0	-	0	0	0	0	0
Dmel\CG34307	A1A711	190	0	-	0	0	0	0	0
FANCI	A1Z7L1	1481	0	-	0	0	0	0	0
Sr-CII	A1Z8V0	599	0	-	0	0	0	0	0
Dmel\CG33752	A1Z922	185	0	-	0	0	0	0	0
Fatp1	E1JHE4	746	0	-	0	0	0	0	0
Dmel\CG42455	E1JI98	78	0	-	0	0	0	0	0
CG42814-RA	F3YD80	237	0	-	0	0	0	0	1
Dmel\CG43120	M9NDR1	286	0	-	0	0	0	0	0
BuGZ	M9PBC6	622	4	A/Q/Q/A	8/11/8/10	37	0.0595	4	0
gd	O62589	531	0	-	0	0	0	0	0
Top3beta	O96651	875	0	-	0	0	0	0	1
mt:Cyt-b	P18935	378	0	-	0	0	0	0	0
slp2	P32031	451	0	-	0	0	0	0	0
LysX	P37161	142	0	-	0	0	0	0	0
Pu	P48596	324	0	-	0	0	0	0	1
primo-1	P82890	155	0	-	0	0	0	0	1
step	Q0E8N2	727	0	-	0	0	0	0	0
phr6-4	Q0E8P0	540	0	-	0	0	0	0	0
fzy	Q24044	526	0	-	0	0	0	0	0
Cdc37	Q24276	389	0	-	0	0	0	0	1
Eig71Ed	Q27241	99	0	-	0	0	0	0	0
CG4622	Q2PE14	553	0	-	0	0	0	0	1
CheB42a	Q3ZAK6	198	0	-	0	0	0	0	0
Dmel\CG33689	Q4ABJ1	178	0	-	0	0	0	0	0
Dmel\CG13171	Q4QPW4	106	0	-	0	0	0	0	0
Dmel\CG42579	Q6II41	99	0	-	0	0	0	0	0
UbcE2H	Q7JW03	183	0	-	0	0	0	0	1
nec	Q7JWX3	476	1	Q	17	17	0.0357	1	0
Tsp42En	Q7JYY8	218	0	-	0	0	0	0	0
Dmel\CG11808	Q7K1H5	219	2	K/S	10/13	23	0.105	2	0
nopo	Q7K2X1	435	0	-	0	0	0	0	0
Hacl	Q7K3B7	568	0	-	0	0	0	0	1
nito	Q7KMJ6	793	0	-	0	0	0	0	1
Pabp2	Q7KNF2	224	0	-	0	0	0	0	1
Skp2	Q7YZ95	559	0	-	0	0	0	0	0
mRpL27	Q86BM8	138	0	-	0	0	0	0	1
CG2164	Q8IMJ2	905	0	-	0	0	0	0	0
Dmel\CG31862	Q8IP88	182	0	-	0	0	0	0	0
LUBEL	Q8IPJ3	2892	1	A	8	8	0.0028	1	0
Dmel\CG32440	Q8IPT5	85	0	-	0	0	0	0	0
BcDNA:RH61042	Q8IQ94	88	0	-	0	0	0	0	0
CG8020	Q8IQX0	347	0	-	0	0	0	0	0
Dmel\CG9663	Q8MRL3	808	0	-	0	0	0	0	1
Kaz	Q8MSB1	394	0	-	0	0	0	0	1
U3-55K	Q8MSW9	484	0	-	0	0	0	0	0
fok	Q8MYU0	129	0	-	0	0	0	0	1
Mterf4	Q8SXK0	275	0	-	0	0	0	0	0
Rcd2	Q8SXY5	452	0	-	0	0	0	0	0
Rsph9	Q8T3V7	281	0	-	0	0	0	0	0
CycB3	Q9I7I0	575	0	-	0	0	0	0	0
Dmel\CG12883	Q9VB09	157	0	-	0	0	0	0	0
Vps2	Q9VBI3	256	1	G	10	10	0.0391	1	1
loco	Q9VCX1	1541	1	A	10	10	0.0065	1	1
lsn	Q9VD72	254	0	-	0	0	0	0	1
eIF3g2	Q9VDM6	273	0	-	0	0	0	0	0
SP149	Q9VGC0	275	0	-	0	0	0	0	0
Dmel\CG4596	Q9VGV1	425	0	-	0	0	0	0	0
ATP6AP2	Q9VHG4	320	0	-	0	0	0	0	1
grnd	Q9VJ83	241	0	-	0	0	0	0	0
lft	Q9VKY1	268	0	-	0	0	0	0	1
Dmel\CG13116	Q9VL94	209	0	-	0	0	0	0	0
Acbp1	Q9VLS4	90	0	-	0	0	0	0	1
Dmel\CG13983	Q9VMF9	253	0	-	0	0	0	0	0
Dmel\CG14013	Q9VMP6	241	0	-	0	0	0	0	0
Hpr1	Q9VNI8	701	0	-	0	0	0	0	1
MED1	Q9VP05	1475	1	P	9	9	0.0061	1	1
CRIF	Q9VP13	232	0	-	0	0	0	0	1
Dmel\CG4887	Q9VPY4	1004	1	A	11	11	0.011	1	1
Dmel\CG7295	Q9VQ51	305	0	-	0	0	0	0	0
Atxn7	Q9VQB6	971	3	S/S/Q	11/17/15	43	0.0443	3	1
bowl	Q9VQU9	744	0	-	0	0	0	0	1
Dmel\CG15425	Q9VQX8	205	0	-	0	0	0	0	0
vnc	Q9VT75	196	0	-	0	0	0	0	0
Sf3a2	Q9VU15	264	0	-	0	0	0	0	1
anon-WO0140519.236	Q9VU26	539	0	-	0	0	0	0	0
Hml	Q9VU94	3843	1	G	16	16	0.0042	1	0
dsx-c73A	Q9VV62	852	1	A	9	9	0.0106	1	0
Trmt2a	Q9VVV7	615	0	-	0	0	0	0	0
Dmel\CG14086	Q9VVY1	212	0	-	0	0	0	0	0
Dmel\CG15721	Q9VYH8	894	1	T	20	20	0.0224	1	0
Vago	Q9VZ35	160	0	-	0	0	0	0	0
FMRFaR	Q9VZW5	549	1	G	13	13	0.0237	1	0
bab2	Q9W0K4	1067	3	A/A/A	10/10/11	31	0.0291	3	1
CG15303	Q9W2V2	804	1	A	13	13	0.0162	1	0
RabX2	Q9W2V3	195	0	-	0	0	0	0	0
orion	Q9W3M4	664	0	-	0	0	0	0	1
wuho	Q9W415	424	0	-	0	0	0	0	1
EG:BACR43E12.4	Q9W4V2	229	0	-	0	0	0	0	0
mRpL14	Q9W4Z2	161	0	-	0	0	0	0	1
TRAM	Q9W5C2	368	0	-	0	0	0	0	1
Dmel\CG44869	X2J683	76	0	-	0	0	0	0	0
fred	A0A023GPK8	1447	0	-	0	0	0	0	0
CG5302	A0A0B4K7A9	279	0	-	0	0	0	0	0
Dmel\CG10209	A0A0B4KEQ7	530	1	Q	10	10	0.0189	1	0
Dmel\CG11626	A0A6H2EEF7	486	0	-	0	0	0	0	0
Dmel\CG46433	A0A6M3Q891	68	0	-	0	0	0	0	0
Dmel\CG8229	A1Z7L6	335	0	-	0	0	0	0	0
metro	A1Z8G0	595	0	-	0	0	0	0	0
Fis1	B7YZT2	154	0	-	0	0	0	0	1
Skadu	C0P8M9	133	0	-	0	0	0	0	0
Dmel\CG42507	E1JI01	318	2	G/A	17/12	29	0.0912	2	0
unc-13	H9XVP2	3186	0	-	0	0	0	0	0
Wdr62	M9PB01	2397	1	Q	12	12	0.005	1	0
Ir31a	M9PCT4	648	0	-	0	0	0	0	0
Dscam4	M9PHS6	1935	0	-	0	0	0	0	1
JTBR	O96067	152	0	-	0	0	0	0	1
CycC	P25008	267	0	-	0	0	0	0	1
Wnt2	P28465	352	0	-	0	0	0	0	0
betaCOP	P45437	964	0	-	0	0	0	0	0
Mvl	P49283	596	0	-	0	0	0	0	1
Gr39b	P58960	369	0	-	0	0	0	0	0
Dgk	Q01583	1211	3	G/T/Q	11/10/12	33	0.0273	3	1
Pgk	Q01604	415	0	-	0	0	0	0	1
mei-S332	Q24141	401	0	-	0	0	0	0	0
Dmel\CG33645	Q4ABF6	189	0	-	0	0	0	0	0
CCHa2-R	Q4V622	489	1	G	10	10	0.0204	1	0
zyd	Q5LJX8	542	0	-	0	0	0	0	0
Acp53C14b	Q6GUR9	132	0	-	0	0	0	0	0
Dmel\CG1671	Q7JQT9	787	0	-	0	0	0	0	0
l(2)k04810	Q7JYZ0	161	0	-	0	0	0	0	1
CNT2	Q7K4A1	603	0	-	0	0	0	0	0
Hmgs	Q7K4Q9	465	0	-	0	0	0	0	1
jing	Q7KHG2	1486	4	Q/S/A/T	11/19/10/10	50	0.0336	4	0
Chsy	Q7KUZ9	832	1	Q	10	10	0.012	1	1
eIF4B	Q7PLL3	459	0	-	0	0	0	0	1
CCAP-R	Q868T3	495	0	-	0	0	0	0	0
Ptr	Q86P36	1169	0	-	0	0	0	0	0
LSm3	Q8IMX8	103	0	-	0	0	0	0	1
Hsp70Ba	Q8INI8	641	0	-	0	0	0	0	0
Dmel\CG32523	Q8IQ51	262	0	-	0	0	0	0	0
Dmel\CG14837	Q8IQ88	760	0	-	0	0	0	0	0
Dmel\CG32642	Q8IR75	373	0	-	0	0	0	0	0
Dmel\CG32712	Q8IRN4	183	0	-	0	0	0	0	0
Dmel\CG32181	Q8MSM7	570	1	Q	9	9	0.0158	1	0
BcDNA:RE44624	Q8MYY7	121	0	-	0	0	0	0	1
Dmel\CG11790	Q8SWX6	302	0	-	0	0	0	0	0
CG11005	Q8SX57	257	0	-	0	0	0	0	1
BcDNA:GH07269	Q8T0P4	351	1	P	11	11	0.0313	1	0
Cog4	Q95TN4	776	0	-	0	0	0	0	1
PH4alphaNE3	Q961I8	481	0	-	0	0	0	0	0
beat-IIa	Q9BMG9	431	1	L	10	10	0.0232	1	0
PR72	Q9I7J1	888	2	T/A	10/9	19	0.0214	2	0
Lztr1	Q9V410	975	1	G	14	14	0.0144	1	1
dnt	Q9V422	584	0	-	0	0	0	0	0
Nep7	Q9VAY0	717	0	-	0	0	0	0	0
Dmel\CG5880	Q9VB73	381	0	-	0	0	0	0	0
shps	Q9VCA1	477	0	-	0	0	0	0	0
SMC1	Q9VCD8	1238	0	-	0	0	0	0	1
Mettl3	Q9VCE6	608	0	-	0	0	0	0	0
Gclm	Q9VCW6	285	0	-	0	0	0	0	1
TyrR	Q9VEG1	631	2	G/G	11/11	22	0.0349	2	0
c(3)G	Q9VF37	744	0	-	0	0	0	0	0
CT39356	Q9VG88	230	0	-	0	0	0	0	0
Dmel\CG3942	Q9VGB2	739	0	-	0	0	0	0	0
Dmel\CG6254	Q9VH18	634	0	-	0	0	0	0	0
Ugt37A1	Q9VIM9	522	0	-	0	0	0	0	0
Dmel\CG12617	Q9VIN5	96	0	-	0	0	0	0	0
ProtB	Q9VJR1	144	0	-	0	0	0	0	0
Dmel\CG5439	Q9VK31	520	0	-	0	0	0	0	1
cmet	Q9VKI0	2189	0	-	0	0	0	0	0
dpr19	Q9VKX8	385	0	-	0	0	0	0	0
Rbsn-5	Q9VLS5	505	0	-	0	0	0	0	1
Dlat	Q9VM14	512	1	A	11	11	0.0215	1	0
Dmel\CG4497	Q9VM36	506	1	A	9	9	0.0178	1	1
anon-f	Q9VNL6	730	0	-	0	0	0	0	0
BBS8	Q9VPP9	549	0	-	0	0	0	0	0
Dmel\CG13667	Q9VSJ5	582	0	-	0	0	0	0	1
Dmel\CG3868	Q9VUE4	349	0	-	0	0	0	0	0
cg17026	Q9VUW1	284	0	-	0	0	0	0	0
nxf2	Q9VV73	841	0	-	0	0	0	0	0
RhoGDI	Q9VW59	201	0	-	0	0	0	0	1
Dmel\CG12237	Q9VWF0	306	0	-	0	0	0	0	1
ND-24	Q9VX36	242	0	-	0	0	0	0	1
SP99	Q9VXC9	251	0	-	0	0	0	0	0
disco-r	Q9VXJ5	1311	5	N/P/G/N/A	12/9/10/16/12	59	0.045	5	0
Evi5	Q9VYY9	807	0	-	0	0	0	0	1
PolD2	Q9W088	431	0	-	0	0	0	0	0
Dmel\CG13581	Q9W161	208	0	-	0	0	0	0	0
mr	Q9W1E5	802	0	-	0	0	0	0	1
CT14230	Q9W2C5	199	0	-	0	0	0	0	0
c11.1	Q9W350	1742	0	-	0	0	0	0	1
Dmel\CG12661	Q9W3A7	131	0	-	0	0	0	0	0
Upf2	Q9W3L1	1241	0	-	0	0	0	0	1
Ir7g	Q9W3P0	607	0	-	0	0	0	0	0
Dmel\CG5937	Q9W444	2051	0	-	0	0	0	0	0
Dmel\CG2871	Q9W4G9	408	0	-	0	0	0	0	0
Dmel\CG14630	Q9W5B5	406	0	-	0	0	0	0	0
pic	Q9XYZ5	1140	0	-	0	0	0	0	1
CG3149	Q9Y123	556	0	-	0	0	0	0	1
Dmel\CG18545	V9HVU8	199	0	-	0	0	0	0	0
Dmel\CG45490	X2JEG4	92	0	-	0	0	0	0	0
BEST:GH01256	A0A0B4KEY8	112	0	-	0	0	0	0	0
COX7CL	A0A0B4LF36	76	0	-	0	0	0	0	0
Dmel\CG45095	A0A0B4LHM2	346	0	-	0	0	0	0	0
Dmel\CG13155	A1Z8Y4	236	0	-	0	0	0	0	0
Dmel\CG15128	A1ZBP5	580	0	-	0	0	0	0	0
Dmel\CG12824	A8DY57	142	0	-	0	0	0	0	0
Ire1	A8JR46	1074	0	-	0	0	0	0	1
kl-3	A8Y5B7	4593	0	-	0	0	0	0	0
Dmel\CG13114	A9UN61	426	0	-	0	0	0	0	0
prom	B7YZQ3	1235	0	-	0	0	0	0	0
CG8446-RE	G2J5Z0	80	0	-	0	0	0	0	0
Dmel\CG43232	M9NEV5	50	0	-	0	0	0	0	0
Dmel\CG14931	M9PCR1	223	0	-	0	0	0	0	0
Dmel\CG10654	M9PFA9	412	0	-	0	0	0	0	0
pcx	P18490	3413	2	H/G	13/10	23	0.0067	2	0
trx	P20659	3726	5	D/Q/Q/Q/S	10/13/13/10/12	58	0.0156	5	1
cpb	P48603	276	0	-	0	0	0	0	1
CG32669	P83740	604	0	-	0	0	0	0	0
Pp1-13C	Q05547	302	0	-	0	0	0	0	0
Myo31DF	Q23978	1011	0	-	0	0	0	0	1
PolG1	Q27607	1145	0	-	0	0	0	0	1
noncoding_6153	Q6IGM3	235	0	-	0	0	0	0	0
Dmel\CG42397	Q6ILC6	178	0	-	0	0	0	0	0
uno	Q7JQU5	417	0	-	0	0	0	0	0
Dmel\CG7309	Q7KTF1	528	0	-	0	0	0	0	0
Dmel\CG33500	Q7KUG9	88	1	T	15	15	0.1705	1	0
CG16933	Q8IPX4	192	0	-	0	0	0	0	0
FBgn	Q8IQF3	471	0	-	0	0	0	0	0
t-Grip128	Q8IRA1	975	0	-	0	0	0	0	0
Crg-1	Q8IRT6	114	0	-	0	0	0	0	0
SPR	Q8SWR3	435	0	-	0	0	0	0	0
CG13705-PA	Q8SX23	432	0	-	0	0	0	0	0
BcDNA:LD34214	Q95RF7	63	0	-	0	0	0	0	0
Dmel\CG32452	Q960E9	574	0	-	0	0	0	0	0
Apl	Q9I7R5	1080	0	-	0	0	0	0	0
AstA-R2	Q9NBC8	357	0	-	0	0	0	0	0
onecut	Q9NJB5	1081	0	-	0	0	0	0	0
abs	Q9V3C0	619	0	-	0	0	0	0	1
BG:DS03023.2	Q9V3Z7	484	0	-	0	0	0	0	0
CG3107	Q9V9E3	1034	0	-	0	0	0	0	1
Dmel\CG7789	Q9VAG9	306	0	-	0	0	0	0	1
BEST:LD29228	Q9VB07	330	0	-	0	0	0	0	0
Dmel\CG14260	Q9VB53	249	0	-	0	0	0	0	0
Dmel\CG11786	Q9VBZ2	222	0	-	0	0	0	0	0
Dmel\CG7054	Q9VD02	179	0	-	0	0	0	0	1
Polr3F	Q9VD25	293	0	-	0	0	0	0	0
BomT3	Q9VD49	117	3	G/G/G	11/8/20	39	0.3333	3	0
Dmel\CG3308	Q9VDC1	319	0	-	0	0	0	0	1
Dmel\CG18598	Q9VEA7	89	0	-	0	0	0	0	0
Dmel\CG10317	Q9VEW0	215	0	-	0	0	0	0	0
VhaPPA1-2	Q9VFE5	212	0	-	0	0	0	0	0
Dmel\CG14356	Q9VFM6	151	0	-	0	0	0	0	0
Ravus	Q9VFX8	359	0	-	0	0	0	0	0
CT22687	Q9VG15	712	0	-	0	0	0	0	0
Gnmt	Q9VG42	289	0	-	0	0	0	0	0
anon-WO0118547.426	Q9VHW5	231	0	-	0	0	0	0	1
Dmel\CG15147	Q9VJB9	146	0	-	0	0	0	0	0
MET30	Q9VJL9	308	0	-	0	0	0	0	0
Dmel\CG7806	Q9VLP5	1487	0	-	0	0	0	0	1
Dmel\CG13989	Q9VMG6	135	0	-	0	0	0	0	0
psd	Q9VMK3	381	2	N/P	12/12	24	0.063	2	1
Dmel\CG2104	Q9VNG7	424	0	-	0	0	0	0	0
Dcps	Q9VNH5	374	0	-	0	0	0	0	1
Dmel\CG11309	Q9VP51	358	0	-	0	0	0	0	0
Cyp309a1	Q9VQD2	506	0	-	0	0	0	0	1
Dmel\CG15429	Q9VQY5	215	0	-	0	0	0	0	0
Vps53	Q9VQY8	887	0	-	0	0	0	0	1
Abca3	Q9VRG4	1714	0	-	0	0	0	0	0
Dmel\CG10472	Q9VRT2	290	0	-	0	0	0	0	0
D19A	Q9VRV5	845	0	-	0	0	0	0	1
mthl6	Q9VS77	480	0	-	0	0	0	0	0
Sbp2	Q9VSH1	313	0	-	0	0	0	0	0
Jarid2	Q9VT00	2351	2	P/A	9/9	18	0.0077	2	0
CNMaR	Q9VT27	480	0	-	0	0	0	0	0
Ent3	Q9VU20	668	0	-	0	0	0	0	0
lincRNA.S5087	Q9VUC9	648	0	-	0	0	0	0	0
Dmel\CG7739	Q9VUQ7	596	0	-	0	0	0	0	1
ND-24L	Q9VVF0	238	0	-	0	0	0	0	0
Dmel\CG18233	Q9VVQ6	515	0	-	0	0	0	0	0
Naxd	Q9VVW8	300	0	-	0	0	0	0	1
Nup35	Q9VWS2	331	0	-	0	0	0	0	0
Ggt-1	Q9VWT3	579	0	-	0	0	0	0	0
Dmel\CG12994	Q9VX52	67	0	-	0	0	0	0	0
sordd1	Q9VXP1	277	0	-	0	0	0	0	1
Dm	Q9VY08	703	0	-	0	0	0	0	0
Dmel\CG15756	Q9VYC2	298	0	-	0	0	0	0	0
fw	Q9VYR4	1174	0	-	0	0	0	0	0
Ccz1	Q9VZL5	485	0	-	0	0	0	0	1
Cyp4d20	Q9W011	510	0	-	0	0	0	0	0
Hmbs	Q9W0G4	652	0	-	0	0	0	0	1
Aplip1	Q9W0K0	490	0	-	0	0	0	0	0
bgcn	Q9W1I2	1215	0	-	0	0	0	0	0
MED23	Q9W1X7	1439	2	Q/Q	31/11	42	0.0292	2	0
tpr	Q9W2C8	372	0	-	0	0	0	0	0
Dmel\CG10505	Q9W2I5	1312	0	-	0	0	0	0	0
CG1789	Q9W3C0	237	0	-	0	0	0	0	1
CG15892	Q9W411	149	0	-	0	0	0	0	0
Dmel\CG6067	Q9W452	307	0	-	0	0	0	0	0
Vha100-1	Q9XZ10	855	0	-	0	0	0	0	0
Dmel\CG8851	R9PY49	723	0	-	0	0	0	0	0
Dmel\CG42690	A0A0B4JCU2	137	0	-	0	0	0	0	0
noncoding_17732	A0A0B4K7I1	61	0	-	0	0	0	0	0
Dmel\CG43254	A0A0B4KFR9	132	0	-	0	0	0	0	0
2mit	A0A0B4KFU1	1155	1	S	15	15	0.013	1	0
Synd	A0A0B4KH28	495	0	-	0	0	0	0	1
gem-5'utr	A0A384TLR6	59	0	-	0	0	0	0	0
Tsp42Eh	A1Z6T8	231	0	-	0	0	0	0	0
AAF59068	A1Z7G6	429	0	-	0	0	0	0	0
Dmel\CG33199	A1Z7L4	79	0	-	0	0	0	0	1
Dmel\CG13218	A1Z8G1	146	0	-	0	0	0	0	0
achi	A1Z916	555	0	-	0	0	0	0	0
Obp50b	A1Z9Q3	238	0	-	0	0	0	0	0
Ir52d	A1ZA17	594	0	-	0	0	0	0	0
cGlr1	A1ZA55	378	0	-	0	0	0	0	0
Dmel\CG13426	A1ZBU4	105	0	-	0	0	0	0	0
Dmel\CG34236	A2VEM8	179	0	-	0	0	0	0	0
Ogdh1	A8JNU6	1105	0	-	0	0	0	0	0
Dmel\CG18748	A8JQV1	409	0	-	0	0	0	0	0
Sol1	A8JQY3	695	0	-	0	0	0	0	0
Dmel\CG42505	E1JIJ1	203	0	-	0	0	0	0	0
CG32921-ORFB	E1JIQ7	556	0	-	0	0	0	0	0
lincRNA.110	M9NEZ8	190	1	S	11	11	0.0579	1	0
Srpk79D	M9NGC6	1018	1	T	9	9	0.0088	1	0
Dmel\CG43348	M9PBM9	42	0	-	0	0	0	0	0
trn	M9PFH7	751	0	-	0	0	0	0	0
Spc105R	M9PIC9	1960	0	-	0	0	0	0	0
east	O46048	2342	2	S/S	11/10	21	0.009	2	0
Hinfp	O77260	467	0	-	0	0	0	0	0
Inos	O97477	565	0	-	0	0	0	0	1
Mal-A1	P07190	577	0	-	0	0	0	0	0
Galphas	P20354	385	0	-	0	0	0	0	1
Ubc6	P25153	151	0	-	0	0	0	0	1
croc	P32027	508	3	G/A/H	15/10/8	33	0.065	3	0
snf	P43332	216	0	-	0	0	0	0	1
comt	P46461	745	0	-	0	0	0	0	1
polo	P52304	576	0	-	0	0	0	0	1
Or22b	P81910	397	0	-	0	0	0	0	0
LysD	P83972	140	0	-	0	0	0	0	0
Nelf-E	P92204	280	0	-	0	0	0	0	1
ord	Q24434	479	0	-	0	0	0	0	1
Dmel\CG18449	Q4V3X2	159	0	-	0	0	0	0	0
inaF-C	Q6IIF2	140	0	-	0	0	0	0	0
Pex11ab	Q7JZE1	241	0	-	0	0	0	0	1
dmCG14767	Q7KGU6	432	0	-	0	0	0	0	1
obst-H	Q7KUN4	269	0	-	0	0	0	0	0
CG13520	Q7KVK5	1298	0	-	0	0	0	0	0
Dmel\CG9692	Q86BI7	382	0	-	0	0	0	0	0
rho-6	Q86BL6	263	0	-	0	0	0	0	0
Dmel\CG32240	Q8I0L0	145	0	-	0	0	0	0	0
mRpL35	Q8MS27	178	0	-	0	0	0	0	1
CG12163	Q95TA8	86	0	-	0	0	0	0	0
frc	Q95YI5	373	0	-	0	0	0	0	1
Dmel\CG18814	Q9I7R3	267	0	-	0	0	0	0	0
Cnb	Q9I7U5	689	0	-	0	0	0	0	0
mRpL4	Q9V3D0	296	0	-	0	0	0	0	1
EG:BACR42I17.2	Q9V3I0	312	0	-	0	0	0	0	1
BG:BACR48E02.3	Q9V458	301	0	-	0	0	0	0	0
PlexA	Q9V491	1945	0	-	0	0	0	0	0
Dmel\CG15561	Q9V9Z8	357	0	-	0	0	0	0	0
Bub3	Q9VAJ2	326	0	-	0	0	0	0	0
Dmel\CG11882	Q9VAN8	263	0	-	0	0	0	0	0
Dmel\CG5934	Q9VB51	135	0	-	0	0	0	0	1
tst	Q9VCH8	1197	0	-	0	0	0	0	0
CG3641	Q9VFF2	349	1	K	10	10	0.0287	1	0
mtTFB2	Q9VH38	452	0	-	0	0	0	0	0
loqs	Q9VJY9	465	0	-	0	0	0	0	1
Stard7	Q9VJZ2	425	0	-	0	0	0	0	1
Dmel\CG6180	Q9VK60	257	0	-	0	0	0	0	1
CG4709	Q9VL59	513	0	-	0	0	0	0	0
anon-WO0140519.54	Q9VMP0	486	0	-	0	0	0	0	0
Acsf2	Q9VMR6	593	0	-	0	0	0	0	0
Ssl1	Q9VNP8	438	0	-	0	0	0	0	1
Dmel\CG3698	Q9VPB4	340	0	-	0	0	0	0	0
DSCR3	Q9VPC3	316	0	-	0	0	0	0	0
Dmel\CG5282	Q9VPG0	451	0	-	0	0	0	0	0
Dmel\CG4375	Q9VPV6	169	0	-	0	0	0	0	0
BcDNA:RE28658	Q9VRK1	63	0	-	0	0	0	0	0
Dmel\CG13674	Q9VSF9	137	0	-	0	0	0	0	0
nudE	Q9VT70	317	0	-	0	0	0	0	1
PCID2	Q9VTL1	395	0	-	0	0	0	0	1
Dmel\CG14118	Q9VU24	439	0	-	0	0	0	0	0
Eig71Ea	Q9VUS3	100	0	-	0	0	0	0	0
Pop5	Q9VVE0	145	0	-	0	0	0	0	0
CT16557	Q9VX67	172	6	G/G/G/G/G/G	26/11/10/12/15/19	93	0.5407	6	0
Dmel\CG13001	Q9VX94	335	3	A/G/A	16/31/12	59	0.1761	3	0
Rok	Q9VXE3	1390	0	-	0	0	0	0	1
Dmel\CG12698	Q9VXK3	580	0	-	0	0	0	0	0
Aven	Q9VYK8	294	0	-	0	0	0	0	1
Dmel\CG13722	Q9VZB2	708	1	P	9	9	0.0127	1	0
Ptpmeg	Q9W0R3	974	0	-	0	0	0	0	1
TyrRS-m	Q9W107	464	0	-	0	0	0	0	1
Xxylt	Q9W1D1	458	0	-	0	0	0	0	1
Dmel\CG3906	Q9W1N9	240	0	-	0	0	0	0	0
Fib	Q9W1V3	344	3	G/G/G	37/21/30	88	0.2558	3	1
Dmel\CG4294	Q9W238	1333	1	P	11	11	0.0083	1	1
Dmel\CG1636	Q9W3G7	382	0	-	0	0	0	0	1
dpr14	Q9W3N2	340	0	-	0	0	0	0	0
Dmel\CG14440	Q9W3X1	318	1	Q	9	9	0.0283	1	1
Sik2	Q9W532	1398	0	-	0	0	0	0	0
mRpL16	Q9W547	243	0	-	0	0	0	0	1
Dmel\CG43267	A0A0B4K7I9	82	0	-	0	0	0	0	0
Dmel\CG43324	A0A0B4K838	66	0	-	0	0	0	0	0
shn	A0A0B4KFC0	2587	7	A/N/Q/Q/Q/Q/Q	13/18/11/17/9/24/10	102	0.0394	7	0
MTA1-like	A0A0B4KG70	922	0	-	0	0	0	0	0
slmb	A0A0B4KHK1	597	0	-	0	0	0	0	0
Dmel\CG13685	A0A0S0WPM5	336	0	-	0	0	0	0	0
Dmel\CG31735	A0A9F2IDH0	362	0	-	0	0	0	0	0
pwn	A1Z6W9	1363	2	G/T	10/11	21	0.0154	2	0
CG7738	A1Z8H0	104	0	-	0	0	0	0	0
Cpr47Ed	A1Z8H5	127	0	-	0	0	0	0	0
BP1034	A1Z924	182	0	-	0	0	0	0	0
RN-tre	A1Z9K4	571	0	-	0	0	0	0	0
Obp50e	A1Z9Q6	196	0	-	0	0	0	0	0
EDTP	A1ZAS8	754	1	Q	11	11	0.0146	1	0
Tes	A1ZAT5	816	0	-	0	0	0	0	0
Sfp96F	C4NAP6	33	0	-	0	0	0	0	0
Dmel\CG13004	M9NGJ4	217	0	-	0	0	0	0	0
Dmel\CG43394	M9PCI1	948	1	T	18	18	0.019	1	0
Lip4	M9PCU5	448	0	-	0	0	0	0	0
