Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSOANG00000002887	ENSOANT00000030986		F6S0C2	76520907	76623505
ENSOANG00000005083	ENSOANT00000008069		F6PFU1	39741007	39788784
ENSOANG00000042129	ENSOANT00000064277		A0A6I8MXS2	2553012	2681473
ENSOANG00000044158	ENSOANT00000057963		A0A6I8PDP4	13107234	13182077
ENSOANG00000044114	ENSOANT00000065156		A0A6I8NZ99	30112691	30119830
ENSOANG00000005460	ENSOANT00000008682		F7BCC2	12465023	12517507
ENSOANG00000040560	ENSOANT00000055349		A0A6I8P8F5	15198986	15385145
ENSOANG00000012398	ENSOANT00000061214		A0A6I8PHZ6	22620755	22888033
ENSOANG00000008780	ENSOANT00000055794		A0A6I8P5E6	116361605	116385741
ENSOANG00000036834	ENSOANT00000072220		A0A6I8P3D3	55353934	55457194
ENSOANG00000002441	ENSOANT00000003876		F6ZQI9	20869117	20869470
ENSOANG00000040926	ENSOANT00000047585		A0A6I8MX80	20123004	20132828
ENSOANG00000008041	ENSOANT00000012788		F7EFF3	3513306	3529533
ENSOANG00000006111	ENSOANT00000066713		A0A6I8NL37	8316378	8428548
ENSOANG00000045988	ENSOANT00000010739		F6Q2J7	23718905	23719861
ENSOANG00000042903	ENSOANT00000076655		A0A6I8NA65	2726563	2733297
ENSOANG00000037776	ENSOANT00000068116		A0A6I8P1E4	47801490	48281881
ENSOANG00000048121	ENSOANT00000057928		A0A6I8NQR4	28993395	29006733
ENSOANG00000004633	ENSOANT00000068535		A0A6I8N8Z2	14069587	14213559
ENSOANG00000015843	ENSOANT00000056101		A0A6I8NUB7	841352	857820
ENSOANG00000015143	ENSOANT00000063043		A0A6I8PKY0	42496037	42560606
ENSOANG00000005606	ENSOANT00000008925		F7BAJ3	25943509	25957810
ENSOANG00000011674	ENSOANT00000018501		F6RA91	25586575	25624936
ENSOANG00000042410	ENSOANT00000057683		A0A6I8NBI0	2776625	2869987
ENSOANG00000038378	ENSOANT00000071350		A0A6I8NRG8	1700999	1730682
ENSOANG00000012687	ENSOANT00000020068		F7A8R1	7244279	7255434
ENSOANG00000031301	ENSOANT00000040883	P0C8A1	K7EDM9	1131061	1132129
ENSOANG00000006300	ENSOANT00000010076		F6URA9	60211855	60245777
ENSOANG00000031266	ENSOANT00000041874		K7EGG9	28128972	28181397
ENSOANG00000041663	ENSOANT00000070738		A0A6I8NYK9	4049131	4089636
ENSOANG00000010949	ENSOANT00000017353		F6UC05	34676249	34774624
ENSOANG00000011605	ENSOANT00000057082		A0A6I8N4Q2	7312314	7596596
ENSOANG00000038535	ENSOANT00000069258		A0A6I8P2S6	69707245	69808578
ENSOANG00000014725	ENSOANT00000074601		A0A6I8MZ42	36633858	36645327
ENSOANG00000015257	ENSOANT00000024022		F6SNT7	2799999	2812935
ENSOANG00000004522	ENSOANT00000069929		A0A6I8PGP8	55070107	55118860
ENSOANG00000048260	ENSOANT00000064746		A0A6I8P013	16254022	16359113
ENSOANG00000009871	ENSOANT00000067745		A0A6I8P409	33819532	33896288
ENSOANG00000041487	ENSOANT00000060231		A0A6I8N836	25572493	25605994
ENSOANG00000007422	ENSOANT00000058501		A0A6I8PRF2	40396011	40430182
ENSOANG00000003769	ENSOANT00000005981		F7GER1	96734704	96752686
ENSOANG00000050581	ENSOANT00000072426		W8BZ02	1506270	1607239
ENSOANG00000040742	ENSOANT00000074020		A0A6I8N4E5	3394075	3396488
ENSOANG00000039544	ENSOANT00000013965		F6XGG8	23728175	23729110
ENSOANG00000022016	ENSOANT00000031870		F7EYJ8	20876783	20876953
ENSOANG00000001375	ENSOANT00000063566		A0A6I8NMG1	60494618	60745675
ENSOANG00000041663	ENSOANT00000055380		A0A6I8P081	4049131	4089636
ENSOANG00000012336	ENSOANT00000019522		F7FUP0	27867558	27889473
ENSOANG00000042129	ENSOANT00000000935		F7F456	2553012	2681473
ENSOANG00000006980	ENSOANT00000011120		F7D8C3	23443464	23567782
ENSOANG00000015332	ENSOANT00000024129		F7CNU7	16710417	16732192
ENSOANG00000045267	ENSOANT00000065993		A0A6I8PG44	53538506	53539681
ENSOANG00000001180	ENSOANT00000060586		A0A6I8NSM2	45405092	45410666
ENSOANG00000001492	ENSOANT00000047634		A0A6I8PF50	49439516	50097932
ENSOANG00000012162	ENSOANT00000019265		F7DLX2	18646387	18797671
ENSOANG00000006518	ENSOANT00000010408		F6YBF8	31386617	31421132
ENSOANG00000041870	ENSOANT00000049142		A0A6I8NGS6	7626294	7653625
ENSOANG00000011267	ENSOANT00000067870		A0A6I8P524	9795650	10111171
ENSOANG00000010348	ENSOANT00000016418		F7B476	28146883	28147841
ENSOANG00000038535	ENSOANT00000053355		A0A6I8N6E5	69707245	69808578
ENSOANG00000038845	ENSOANT00000072867		A0A6I8N236	596662	628715
ENSOANG00000039902	ENSOANT00000070813	P0C8A4		1133222	1135711
ENSOANG00000047423	ENSOANT00000066421		A0A6I8MXV9	10202856	10469802
ENSOANG00000004258	ENSOANT00000054154		A0A6I8NE84	61531072	61602947
ENSOANG00000005358	ENSOANT00000008528		F6X7C5	3341460	3343208
ENSOANG00000015332	ENSOANT00000065732		A0A6I8PKI5	16710417	16732192
ENSOANG00000048260	ENSOANT00000074566		A0A6I8PF51	16254022	16359113
ENSOANG00000004054	ENSOANT00000070337		A0A6I8PJE7	36383180	36461776
ENSOANG00000007409	ENSOANT00000060929		A0A6I8PDK0	32096268	32200841
ENSOANG00000048982	ENSOANT00000003578		F6SSY2	23735461	23736357
ENSOANG00000047434	ENSOANT00000060925		A0A6I8PKD6	53546035	53547357
ENSOANG00000015143	ENSOANT00000023851		F6W1T5	42496037	42560606
ENSOANG00000045836	ENSOANT00000071910		A0A6I8N241	4049190	4049582
ENSOANG00000050525	ENSOANT00000059499		A0A6I8PL33	3413499	3421038
ENSOANG00000040399	ENSOANT00000076709		A0A6I8PCG3	11468006	11468935
ENSOANG00000013787	ENSOANT00000029341		F6WMT6	3576311	3581337
ENSOANG00000047071	ENSOANT00000060732		A0A6I8P5L4	13196745	13222471
ENSOANG00000008091	ENSOANT00000062834		A0A6I8NIX8	129609625	129712300
ENSOANG00000050772	ENSOANT00000062319		A0A6I8N022	16369616	16483731
ENSOANG00000044565	ENSOANT00000076843		A0A6I8NU71	25964295	25982006
ENSOANG00000042022	ENSOANT00000071942		A0A6I8PIG0	1740897	1752143
ENSOANG00000002846	ENSOANT00000076090		A0A6I8NQ98	46195676	46212043
ENSOANG00000012592	ENSOANT00000019910		F7GAQ2	51885285	51887598
ENSOANG00000036641	ENSOANT00000064675		A0A6I8NNC4	18222880	18239992
ENSOANG00000004521	ENSOANT00000007174		F7FHX2	55139422	55140309
ENSOANG00000048575	ENSOANT00000052372		A0A6I8PLL9	2914444	2925944
ENSOANG00000008042	ENSOANT00000012789		F7EFE8	3531091	3543159
ENSOANG00000006300	ENSOANT00000010077		F6UR98	60211855	60245777
ENSOANG00000038283	ENSOANT00000067935		A0A6I8P0B3	124711814	124718718
ENSOANG00000047071	ENSOANT00000054039		A0A6I8NVD7	13196745	13222471
ENSOANG00000012398	ENSOANT00000054756		A0A6I8PDI7	22620755	22888033
ENSOANG00000036064	ENSOANT00000076242		A0A6I8NQE7	23741005	23741883
ENSOANG00000041067	ENSOANT00000002469		F7GDH3	11476424	11477350
ENSOANG00000006980	ENSOANT00000049552		A0A6I8PQ81	23443464	23567782
ENSOANG00000006111	ENSOANT00000009757		F6WU53	8316378	8428548
ENSOANG00000007055	ENSOANT00000011231		F7EXV7	3371704	3376602
ENSOANG00000041545	ENSOANT00000052651		A0A6I8N0H6	2745255	2748911
ENSOANG00000015555	ENSOANT00000075094		A0A6I8NH63	8861347	8954665
ENSOANG00000003135	ENSOANT00000049642		A0A6I8NC18	52520294	52525064
ENSOANG00000038023	ENSOANT00000051565		A0A6I8P3N2	4051642	4052386
ENSOANG00000012876	ENSOANT00000070272		A0A6I8N748	28218806	28309050
ENSOANG00000000925	ENSOANT00000064142		A0A6I8P442	6384455	6773728
ENSOANG00000001375	ENSOANT00000002185		F7EM40	60494618	60745675
ENSOANG00000038919	ENSOANT00000058032		A0A6I8P2Y7	608990	615193
ENSOANG00000020123	ENSOANT00000051794		A0A6I8NMB6	38712054	38796459
ENSOANG00000022188	ENSOANT00000032102		F6TEW2	69825967	69868603
ENSOANG00000001180	ENSOANT00000001882		F6PGW9	45405092	45410666
ENSOANG00000012686	ENSOANT00000020067		F7B038	7260286	7351612
ENSOANG00000049206	ENSOANT00000054525		A0A6I8MZ01	105758532	105764189
ENSOANG00000010347	ENSOANT00000016416		F7B489	28151079	28151952
ENSOANG00000011445	ENSOANT00000018130		F7A524	23768281	23769210
ENSOANG00000000863	ENSOANT00000001342		F6XMZ9	43720183	43776974
ENSOANG00000038432	ENSOANT00000048398		W8CC72	1619135	1680477
ENSOANG00000004158	ENSOANT00000006600		F6Z8A8	70005379	70015424
ENSOANG00000013446	ENSOANT00000021227		F7FI95	29519442	29551370
ENSOANG00000037525	ENSOANT00000052445		A0A6I8PB05	1149979	1151680
ENSOANG00000008814	ENSOANT00000014046		F7FX81	18282040	18315032
ENSOANG00000015332	ENSOANT00000070677		A0A6I8PEL0	16710417	16732192
ENSOANG00000046888	ENSOANT00000059393		A0A6I8NNT1	15243244	15294253
ENSOANG00000015060	ENSOANT00000023713		F6QMF9	25616454	25702468
ENSOANG00000004520	ENSOANT00000007172		F7FHY2	55166319	55188125
ENSOANG00000002405	ENSOANT00000022871		F6UJD3	95815395	96654533
ENSOANG00000013231	ENSOANT00000065213		A0A6I8NAJ0	36804556	36887705
ENSOANG00000007450	ENSOANT00000011863		F6WVT6	23373305	23430343
ENSOANG00000002887	ENSOANT00000004589		F6SH67	76520907	76623505
ENSOANG00000050772	ENSOANT00000048574		A0A6I8N807	16369616	16483731
ENSOANG00000042129	ENSOANT00000030989		F6R506	2553012	2681473
ENSOANG00000013064	ENSOANT00000064961		A0A6I8N4R8	112178107	112206305
ENSOANG00000048260	ENSOANT00000065919		A0A6I8P8M1	16254022	16359113
ENSOANG00000012162	ENSOANT00000055414		A0A6I8NVE4	18646387	18797671
ENSOANG00000038779	ENSOANT00000053158		A0A6I8MYN8	13240063	13240617
ENSOANG00000002442	ENSOANT00000003877		F6ZQH7	20882051	20882773
ENSOANG00000037618	ENSOANT00000056186		A0A6I8PDP7	57174539	57184400
ENSOANG00000011579	ENSOANT00000018349		F7A252	7681539	7724513
ENSOANG00000008170	ENSOANT00000049866		A0A6I8P996	30123373	30195887
ENSOANG00000042410	ENSOANT00000061941		A0A6I8NZS2	2776625	2869987
ENSOANG00000012337	ENSOANT00000019524		F7FUH1	27915124	27965010
ENSOANG00000008780	ENSOANT00000076339		A0A6I8N7U2	116361605	116385741
ENSOANG00000050872	ENSOANT00000071550		A0A6I8PF73	11489785	11490714
ENSOANG00000020353	ENSOANT00000029670		F7CA24	124735921	124769005
ENSOANG00000010015	ENSOANT00000015881		F6YXT9	449776	540626
ENSOANG00000047692	ENSOANT00000054232		A0A6I8MZS5	23774838	23775767
ENSOANG00000003135	ENSOANT00000056709		A0A6I8PE55	52520294	52525064
ENSOANG00000002443	ENSOANT00000003878		F6ZQG6	20892668	20893379
ENSOANG00000012316	ENSOANT00000062273		A0A6I8NEE3	78794982	78980572
ENSOANG00000050854	ENSOANT00000053780		A0A6I8P837	4062544	4063901
ENSOANG00000037098	ENSOANT00000067692		A0A6I8MY26	2753321	2760925
ENSOANG00000004258	ENSOANT00000006766		F7AS05	61531072	61602947
ENSOANG00000015144	ENSOANT00000023854		F6W174	42583033	42602656
ENSOANG00000007422	ENSOANT00000058526		A0A6I8PHU0	40396011	40430182
ENSOANG00000008293	ENSOANT00000061740		A0A6I8NCG2	55511055	55600425
ENSOANG00000040926	ENSOANT00000074049		A0A6I8PJW1	20123004	20132828
ENSOANG00000012398	ENSOANT00000074614		A0A6I8NV96	22620755	22888033
ENSOANG00000038161	ENSOANT00000057272		A0A6I8P4B5	6388264	6411738
ENSOANG00000006111	ENSOANT00000058015		A0A6I8NDB0	8316378	8428548
ENSOANG00000042058	ENSOANT00000068303		A0A6I8N4R7	60246707	60251285
ENSOANG00000014405	ENSOANT00000022703		F6UJX9	3382940	3388851
ENSOANG00000036782	ENSOANT00000062333		A0A6I8PI97	13249053	13291174
ENSOANG00000037618	ENSOANT00000065313		A0A6I8NN91	57174539	57184400
ENSOANG00000050057	ENSOANT00000051765		A0A6I8N657	617402	623492
ENSOANG00000051021	ENSOANT00000064373		A0A6I8N3G1	23784486	23785415
ENSOANG00000047457	ENSOANT00000046729		A0A6I8NV00	11497826	11498713
ENSOANG00000037029	ENSOANT00000051343		A0A6I8PPD6	46229195	46238356
ENSOANG00000008103	ENSOANT00000012885		F7FY04	5703191	5808582
ENSOANG00000006518	ENSOANT00000050961		A0A6I8N660	31386617	31421132
ENSOANG00000006980	ENSOANT00000011119		F7D8D0	23443464	23567782
ENSOANG00000037776	ENSOANT00000067187		A0A6I8NHP4	47801490	48281881
ENSOANG00000008165	ENSOANT00000068879		A0A6I8N4A4	16920111	16936873
ENSOANG00000046888	ENSOANT00000056103		A0A6I8MZ46	15243244	15294253
ENSOANG00000013967	ENSOANT00000054989		A0A6I8NEC4	4207271	4239146
ENSOANG00000003357	ENSOANT00000005332		F6VAU5	1445659	1451880
ENSOANG00000009009	ENSOANT00000014338		F7EUQ2	3589148	3595321
ENSOANG00000048260	ENSOANT00000066641		A0A6I8NF06	16254022	16359113
ENSOANG00000008091	ENSOANT00000068023		A0A6I8MX78	129609625	129712300
ENSOANG00000004519	ENSOANT00000007169		F7FPS9	55233052	55253961
ENSOANG00000040007	ENSOANT00000066356		A0A6I8N4H0	34780017	34860489
ENSOANG00000001375	ENSOANT00000038701		K7E7F0	60494618	60745675
ENSOANG00000039459	ENSOANT00000059603		A0A6I8NKK2	70062079	70252146
ENSOANG00000041862	ENSOANT00000057011		A0A6I8PR62	2925031	2962072
ENSOANG00000040218	ENSOANT00000067468		A0A6I8N8G2	20574754	20585216
ENSOANG00000008816	ENSOANT00000014047		F7FX77	18359801	18524781
ENSOANG00000043528	ENSOANT00000066629		A0A6I8NB83	1768567	1777198
ENSOANG00000047423	ENSOANT00000064241		A0A6I8PLK0	10202856	10469802
ENSOANG00000051161	ENSOANT00000050433		A0A6I8NZL8	1152543	1181269
ENSOANG00000037319	ENSOANT00000068913		A0A6I8NRP8	25985948	25988805
ENSOANG00000000868	ENSOANT00000001344		F6XMY5	43783202	43793412
ENSOANG00000012591	ENSOANT00000019909		F7GAQ6	51889655	51904926
ENSOANG00000045512	ENSOANT00000075223		A0A6I8N3V1	2803688	2891917
ENSOANG00000014725	ENSOANT00000060488		A0A6I8MXN7	36633858	36645327
ENSOANG00000039385	ENSOANT00000063424		A0A6I8NWA3	23794675	23795604
ENSOANG00000010598	ENSOANT00000016796		F6RIS2	40766692	40802869
ENSOANG00000042129	ENSOANT00000051204		A0A6I8PH15	2553012	2681473
ENSOANG00000000968	ENSOANT00000064672		A0A6I8PGE9	9138898	9224040
ENSOANG00000003135	ENSOANT00000004971		F6T903	52520294	52525064
ENSOANG00000050360	ENSOANT00000069675		A0A6I8ND84	4078747	4079535
ENSOANG00000000494	ENSOANT00000056659		A0A6I8NMX1	29009128	29024156
ENSOANG00000013228	ENSOANT00000048267		A0A6I8NXX4	95138233	95164673
ENSOANG00000039271	ENSOANT00000067490		A0A6I8NKG6	116388625	116405736
ENSOANG00000038799	ENSOANT00000067203		A0A6I8PE58	28155841	28157282
ENSOANG00000036757	ENSOANT00000047500		A0A6I8PHY0	57189762	57202779
ENSOANG00000015060	ENSOANT00000052801		A0A6I8NZ88	25616454	25702468
ENSOANG00000006492	ENSOANT00000010368		F6PG24	62779229	62819743
ENSOANG00000003357	ENSOANT00000071707		A0A6I8PNQ4	1445659	1451880
ENSOANG00000010041	ENSOANT00000015921		F6W9R5	57607644	57794464
ENSOANG00000012162	ENSOANT00000074307		A0A6I8N186	18646387	18797671
ENSOANG00000047700	ENSOANT00000069436		A0A6I8NM23	1695638	1744620
ENSOANG00000005461	ENSOANT00000008684		F7BC88	12523746	12795153
ENSOANG00000014287	ENSOANT00000075844		A0A6I8P810	46206759	46325740
ENSOANG00000011672	ENSOANT00000066451		A0A6I8NI35	25702401	25714475
ENSOANG00000006976	ENSOANT00000011116		F7D8E9	23568510	23582936
ENSOANG00000037527	ENSOANT00000075491		A0A6I8NKD5	60251785	60254515
ENSOANG00000040718	ENSOANT00000064823		A0A6I8N6K2	29589439	29627239
ENSOANG00000008592	ENSOANT00000013692		F7CBJ8	17600422	17788681
ENSOANG00000000647	ENSOANT00000001012		F6SCH9	2005029	2062971
ENSOANG00000008043	ENSOANT00000012792		F7EF79	3545295	3552324
ENSOANG00000047869	ENSOANT00000076411		A0A6I8NQV3	69870775	69881293
ENSOANG00000036782	ENSOANT00000066084		A0A6I8PLF0	13249053	13291174
ENSOANG00000003689	ENSOANT00000005851		F7DYI6	23803048	23804049
ENSOANG00000038799	ENSOANT00000066329		A0A6I8N4V6	28155841	28157282
ENSOANG00000008293	ENSOANT00000073350		A0A6I8PLW6	55511055	55600425
ENSOANG00000014725	ENSOANT00000023206		F7EXU1	36633858	36645327
ENSOANG00000035981	ENSOANT00000072963		A0A6I8PDS6	124784044	124791471
ENSOANG00000040218	ENSOANT00000049011		A0A6I8P7U5	20574754	20585216
ENSOANG00000038161	ENSOANT00000049816		A0A6I8MZB8	6388264	6411738
ENSOANG00000010281	ENSOANT00000016320		F6UA28	1799984	2031901
ENSOANG00000015145	ENSOANT00000067208		A0A6I8NAX9	42733139	42746522
ENSOANG00000045417	ENSOANT00000052785		A0A6I8NIE2	3441522	3453563
ENSOANG00000046888	ENSOANT00000054440		A0A6I8PH81	15243244	15294253
ENSOANG00000001670	ENSOANT00000002675		F7GCK3	1795249	1863592
ENSOANG00000008170	ENSOANT00000049393		A0A6I8NS87	30123373	30195887
ENSOANG00000000494	ENSOANT00000000788		F7EP87	29009128	29024156
ENSOANG00000005081	ENSOANT00000008065		F6PFU8	39767094	39876074
ENSOANG00000009384	ENSOANT00000014927		F7FE64	15908980	15981257
ENSOANG00000000869	ENSOANT00000001350		F6XMS5	43803461	43880214
ENSOANG00000039125	ENSOANT00000070761		A0A6I8NH98	25989788	25998847
ENSOANG00000043927	ENSOANT00000065654		A0A6I8NEK2	11519870	11520802
ENSOANG00000042129	ENSOANT00000011911		F6RHG9	2553012	2681473
ENSOANG00000003357	ENSOANT00000074902		A0A6I8NI81	1445659	1451880
ENSOANG00000045256	ENSOANT00000070005		A0A6I8P8G4	4087614	4088857
ENSOANG00000014404	ENSOANT00000022702		F6UJZ4	3390253	3405526
ENSOANG00000048999	ENSOANT00000071826		A0A6I8NBE9	16326351	16337619
ENSOANG00000004633	ENSOANT00000057062		A0A6I8N9U4	14069587	14213559
ENSOANG00000038886	ENSOANT00000047949		A0A6I8N8Z1	627416	631251
ENSOANG00000048939	ENSOANT00000075490		A0A6I8NUN6	20901204	20964534
ENSOANG00000045512	ENSOANT00000062897		A0A6I8N9X8	2803688	2891917
ENSOANG00000003690	ENSOANT00000005854		F7DYA9	23811004	23811972
ENSOANG00000001763	ENSOANT00000060038		A0A6I8PF53	70270979	70289598
ENSOANG00000006105	ENSOANT00000074587		A0A6I8NSA0	8484264	8823965
ENSOANG00000040718	ENSOANT00000060414		A0A6I8PQ74	29589439	29627239
ENSOANG00000007409	ENSOANT00000070765		A0A6I8NP53	32096268	32200841
ENSOANG00000011267	ENSOANT00000073891		A0A6I8P4Z4	9795650	10111171
ENSOANG00000002887	ENSOANT00000075941		A0A6I8NJW7	76520907	76623505
ENSOANG00000000925	ENSOANT00000062773		A0A6I8P6L5	6384455	6773728
ENSOANG00000036782	ENSOANT00000068455		A0A6I8NJ89	13249053	13291174
ENSOANG00000013065	ENSOANT00000020659		F7A2D7	112213826	112233096
ENSOANG00000011672	ENSOANT00000018495		F6RAG0	25702401	25714475
ENSOANG00000041862	ENSOANT00000061685		A0A6I8P438	2925031	2962072
ENSOANG00000038042	ENSOANT00000074496		A0A6I8NWK7	45411953	45426612
ENSOANG00000002994	ENSOANT00000004748		F6U6K3	60269948	60271884
ENSOANG00000015145	ENSOANT00000023856		F6W156	42733139	42746522
ENSOANG00000008103	ENSOANT00000071932		A0A6I8NS60	5703191	5808582
ENSOANG00000008165	ENSOANT00000049578		A0A6I8PEQ2	16920111	16936873
ENSOANG00000040218	ENSOANT00000073372		A0A6I8N6U4	20574754	20585216
ENSOANG00000043938	ENSOANT00000047696		A0A6I8NH84	8897777	8899985
ENSOANG00000046210	ENSOANT00000051316		A0A6I8N8M1	11550362	11551291
ENSOANG00000040718	ENSOANT00000068634		A0A6I8P554	29589439	29627239
ENSOANG00000008043	ENSOANT00000074937		A0A6I8P226	3545295	3552324
ENSOANG00000002405	ENSOANT00000069121		A0A6I8NFE2	95815395	96654533
ENSOANG00000015060	ENSOANT00000065579		A0A6I8N3G6	25616454	25702468
ENSOANG00000014599	ENSOANT00000023002		F7BB48	55274844	55288062
ENSOANG00000006628	ENSOANT00000010570		F6Q3Y6	33582628	33667201
ENSOANG00000008293	ENSOANT00000013186		F6WRR8	55511055	55600425
ENSOANG00000046628	ENSOANT00000016857		F6YNM9	23817303	23818928
ENSOANG00000012316	ENSOANT00000062141		A0A6I8NEI7	78794982	78980572
ENSOANG00000048939	ENSOANT00000070218		A0A6I8NIM9	20901204	20964534
ENSOANG00000011580	ENSOANT00000018354		F6ZAV4	7968390	8210788
ENSOANG00000047700	ENSOANT00000067966		A0A6I8P456	1695638	1744620
ENSOANG00000051161	ENSOANT00000048628		A0A6I8NAT6	1152543	1181269
ENSOANG00000009917	ENSOANT00000059254		A0A6I8NBU0	15287468	15312547
ENSOANG00000008817	ENSOANT00000014049		F7FX69	18591835	18598914
ENSOANG00000011604	ENSOANT00000054290		A0A6I8N2E5	7617853	7713058
ENSOANG00000038161	ENSOANT00000056423		A0A6I8NWI3	6388264	6411738
ENSOANG00000036300	ENSOANT00000050021		A0A6I8P781	510017	511646
ENSOANG00000014559	ENSOANT00000070959		A0A6I8P0Y5	34897879	34996627
ENSOANG00000046522	ENSOANT00000063469		A0A6I8PHM4	633047	662503
ENSOANG00000008043	ENSOANT00000073788		A0A6I8NQR0	3545295	3552324
ENSOANG00000014599	ENSOANT00000075996		A0A6I8NXA8	55274844	55288062
ENSOANG00000001763	ENSOANT00000002809		F7D9Y1	70270979	70289598
ENSOANG00000012338	ENSOANT00000019525		F7FNQ8	27988270	28331792
ENSOANG00000036392	ENSOANT00000063464		A0A6I8NFQ5	124811048	124833429
ENSOANG00000037615	ENSOANT00000054365		A0A6I8N0R7	28187035	28192056
ENSOANG00000048999	ENSOANT00000052650		A0A6I8NQX4	16326351	16337619
ENSOANG00000005884	ENSOANT00000071561		A0A6I8PH71	70458188	70499584
ENSOANG00000045677	ENSOANT00000016856		F6YNN7	23825843	23827752
ENSOANG00000041285	ENSOANT00000054794		A0A6I8NBT1	16738546	16752712
ENSOANG00000045417	ENSOANT00000054303		A0A6I8P4U7	3441522	3453563
ENSOANG00000003991	ENSOANT00000006322		F7BNI1	61625471	61640422
ENSOANG00000042129	ENSOANT00000069221		A0A6I8PF68	2553012	2681473
ENSOANG00000013378	ENSOANT00000001001		F6SDH0	18863485	18885543
ENSOANG00000040926	ENSOANT00000073117		A0A6I8NRW3	20123004	20132828
ENSOANG00000000869	ENSOANT00000067742		A0A6I8PKP3	43803461	43880214
ENSOANG00000036793	ENSOANT00000076346		A0A6I8ND65	3599622	3605322
ENSOANG00000000493	ENSOANT00000000783		F7EPA8	29100949	29102055
ENSOANG00000044128	ENSOANT00000072062		A0A6I8NP31	11571330	11572286
ENSOANG00000014287	ENSOANT00000074540		A0A6I8P549	46206759	46325740
ENSOANG00000008293	ENSOANT00000075471		A0A6I8N5K9	55511055	55600425
ENSOANG00000042918	ENSOANT00000072516		A0A6I8P624	2933728	2945115
ENSOANG00000038161	ENSOANT00000053861		A0A6I8N9E1	6388264	6411738
ENSOANG00000002784	ENSOANT00000004430		F7B4N1	13305963	13366086
ENSOANG00000004053	ENSOANT00000006437		F6TZI4	36480848	36500467
ENSOANG00000006975	ENSOANT00000011113		F7D8G8	23592785	23641012
ENSOANG00000010637	ENSOANT00000016864		F6YN49	23833449	23834378
ENSOANG00000005461	ENSOANT00000047400		A0A6I8N8N1	12523746	12795153
ENSOANG00000008165	ENSOANT00000012970		F7EN39	16920111	16936873
ENSOANG00000001492	ENSOANT00000068865		A0A6I8NIY6	49439516	50097932
ENSOANG00000039125	ENSOANT00000048678		A0A6I8NAJ3	25989788	25998847
ENSOANG00000012876	ENSOANT00000056827		A0A6I8P683	28218806	28309050
ENSOANG00000009199	ENSOANT00000014650		F7GCM9	105766362	105808784
ENSOANG00000045146	ENSOANT00000068819		A0A6I8N6V0	8956311	9030359
ENSOANG00000038947	ENSOANT00000053248		A0A6I8NFV4	61658571	61699301
ENSOANG00000036276	ENSOANT00000064122		A0A6I8P7Y7	124842757	124918323
ENSOANG00000039422	ENSOANT00000073663		A0A6I8PIX4	2973024	3052082
ENSOANG00000014726	ENSOANT00000049535		A0A6I8PGM0	36646567	36738788
ENSOANG00000008818	ENSOANT00000014050		F7FX65	18610003	18612535
ENSOANG00000008592	ENSOANT00000053662		A0A6I8PFN1	17600422	17788681
ENSOANG00000051074	ENSOANT00000058191		A0A6I8NXK3	46273431	46275738
ENSOANG00000001670	ENSOANT00000066133		A0A6I8NVU8	1795249	1863592
ENSOANG00000015933	ENSOANT00000025076		A0A6I8PM04	29316431	29316934
ENSOANG00000014599	ENSOANT00000063427		A0A6I8NGF7	55274844	55288062
ENSOANG00000047423	ENSOANT00000075993		A0A6I8PJI4	10202856	10469802
ENSOANG00000037776	ENSOANT00000069410		A0A6I8PLZ3	47801490	48281881
ENSOANG00000000869	ENSOANT00000072136		A0A6I8NF44	43803461	43880214
ENSOANG00000011671	ENSOANT00000018492		F6RAG9	25726633	25811831
ENSOANG00000040147	ENSOANT00000000383		F7CN07	4098452	4102406
ENSOANG00000008091	ENSOANT00000065446		A0A6I8P174	129609625	129712300
ENSOANG00000008045	ENSOANT00000012793		F7EF73	3551622	3574907
ENSOANG00000043662	ENSOANT00000071699		A0A6I8NWJ7	17393	39452
ENSOANG00000009384	ENSOANT00000054100		A0A6I8P8J7	15908980	15981257
ENSOANG00000014559	ENSOANT00000051513		A0A6I8N4Y8	34897879	34996627
ENSOANG00000006492	ENSOANT00000010369		F6PG21	62779229	62819743
ENSOANG00000041285	ENSOANT00000076122		A0A6I8PMV2	16738546	16752712
ENSOANG00000003446	ENSOANT00000005460		F7D7I7	28190543	28194706
ENSOANG00000044039	ENSOANT00000064523		A0A6I8PHI6	23860443	23861384
ENSOANG00000010599	ENSOANT00000045111		A0A6I8NHH5	36895983	36938971
ENSOANG00000009917	ENSOANT00000054574		A0A6I8ND03	15287468	15312547
ENSOANG00000039271	ENSOANT00000058620		A0A6I8PKV9	116388625	116405736
ENSOANG00000013070	ENSOANT00000020664		F6ZB27	644103	652676
ENSOANG00000006628	ENSOANT00000070772		A0A6I8NCL4	33582628	33667201
ENSOANG00000013378	ENSOANT00000021116		F7DF82	18863485	18885543
ENSOANG00000000545	ENSOANT00000000868		F7G9L0	11592200	11593117
ENSOANG00000036166	ENSOANT00000074346		A0A6I8N205	124931774	124970924
ENSOANG00000014363	ENSOANT00000022644		F6VJK4	22925972	22960015
ENSOANG00000015060	ENSOANT00000046566		A0A6I8PAI4	25616454	25702468
ENSOANG00000006518	ENSOANT00000075451		A0A6I8PQX6	31386617	31421132
ENSOANG00000000654	ENSOANT00000001022		F6RGW6	584302	589066
