Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSCGRG00001017009	ENSCGRT00001021010		A0A8C2MBW2	9797671	9801272
ENSCGRG00001017008	ENSCGRT00001021011		A0A3L7GLR4	703558	709103
ENSCGRG00001016992	ENSCGRT00001021012		A0A8C2MG95	84390294	84409668
ENSCGRG00001017006	ENSCGRT00001021013		A0A8C2MCI4	13880965	13891599
ENSCGRG00001016996	ENSCGRT00001021014		A0A8C2MEK6	15576720	15698633
ENSCGRG00001017006	ENSCGRT00001021015		A0A8C2MB17	13880965	13891599
ENSCGRG00001017007	ENSCGRT00001021016		A0A8C2MC64	7886646	7914161
ENSCGRG00001017014	ENSCGRT00001021017		G3HW40	66948864	66955253
ENSCGRG00001017010	ENSCGRT00001021018		A0A8C2MDF5	1434910	1441716
ENSCGRG00001017002	ENSCGRT00001021019		A0A8C2QJG8	103094170	103121323
ENSCGRG00001017012	ENSCGRT00001021020		A0A8C2QJQ6	85662327	85664270
ENSCGRG00001017018	ENSCGRT00001021021		A0A8C2MCU1	11706421	11714693
ENSCGRG00001017013	ENSCGRT00001021022		A0A8C2MBX5	25495211	25510139
ENSCGRG00001017012	ENSCGRT00001021023		A0A8C2MJU9	85662327	85664270
ENSCGRG00001017017	ENSCGRT00001021024		A0A8C2MGA5	59832570	59838332
ENSCGRG00001017022	ENSCGRT00001021025		G3HYZ5	1014461	1015385
ENSCGRG00001016990	ENSCGRT00001021026		A0A8C2MEL6	172678800	172724263
ENSCGRG00001017016	ENSCGRT00001021027		A0A8C2MB28	138684506	138701146
ENSCGRG00001017015	ENSCGRT00001021028		G3H1J0	25478208	25481544
ENSCGRG00001017025	ENSCGRT00001021029		A0A8C2MEV0	91341601	91341857
ENSCGRG00001016993	ENSCGRT00001021030		A0A8C2MDG3	39862634	39927675
ENSCGRG00001016996	ENSCGRT00001021031		A0A8C2QJH0	15576720	15698633
ENSCGRG00001017029	ENSCGRT00001021032		G3IEF0	7984714	7997084
ENSCGRG00001017002	ENSCGRT00001021033		A0A8C2MCV0	103094170	103121323
ENSCGRG00001016993	ENSCGRT00001021034		A0A8C2MBY5	39862634	39927675
ENSCGRG00001017002	ENSCGRT00001021035		A0A8C2MJV9	103094170	103121323
ENSCGRG00001017026	ENSCGRT00001021036		G3HD99	52297122	52358991
ENSCGRG00001017011	ENSCGRT00001021037		A0A061ILI7	4306363	4341906
ENSCGRG00001017024	ENSCGRT00001021038		A0A8C2MEM4	19028678	19085668
ENSCGRG00001017031	ENSCGRT00001021039		A0A8C2MB36	61518252	61518983
ENSCGRG00001017032	ENSCGRT00001021040		A0A8C2MC84	2259669	2281735
ENSCGRG00001017030	ENSCGRT00001021041		G3I425	435223	436201
ENSCGRG00001017023	ENSCGRT00001021042		A0A8C2MDH2	20521527	20556118
ENSCGRG00001017026	ENSCGRT00001021043		A0A8C2QJH2	52297122	52358991
ENSCGRG00001017036	ENSCGRT00001021044		A0A8C2QJR0	742497	757811
ENSCGRG00001017028	ENSCGRT00001021045		S6BR87	23503320	23514907
ENSCGRG00001016995	ENSCGRT00001021046		A0A8C2MBZ6	1576285	1656260
ENSCGRG00001017027	ENSCGRT00001021047		A0A8C2MJW9	21587837	21648167
ENSCGRG00001017026	ENSCGRT00001021048	P70102		52297122	52358991
ENSCGRG00001017034	ENSCGRT00001021049		A0A8C2MGC7	3091628	3115647
ENSCGRG00001017035	ENSCGRT00001021050		G3HGM8	21195378	21242516
ENSCGRG00001017024	ENSCGRT00001021051		A0A8C2MEN5	19028678	19085668
ENSCGRG00001017038	ENSCGRT00001021052		A0A8C2MB46	72449422	72455624
ENSCGRG00001016989	ENSCGRT00001021053		A0A8C2MC93	73209534	73810209
ENSCGRG00001017040	ENSCGRT00001021054		A0A8C2MEX2	14014248	14025001
ENSCGRG00001017046	ENSCGRT00001021055		Q9Z2J2	12018878	12024577
ENSCGRG00001017028	ENSCGRT00001021056		A0A8C2QJH4	23503320	23514907
ENSCGRG00001017043	ENSCGRT00001021057		A0A3L7HXK3	63336011	63351867
ENSCGRG00001017038	ENSCGRT00001021058		A0A8C2MCX1	72449422	72455624
ENSCGRG00001017039	ENSCGRT00001021059		A0A3L7I879	77593734	77615726
ENSCGRG00001016989	ENSCGRT00001021060		A0A8C2MJX9	73209534	73810209
ENSCGRG00001017005	ENSCGRT00001021061		A0A8C2MGD7	73372856	73406947
ENSCGRG00001017047	ENSCGRT00001021062		A0A8C2MCM5	6617088	6744483
ENSCGRG00001017044	ENSCGRT00001021063		A0A8C2MEP2	100577714	100582404
ENSCGRG00001017037	ENSCGRT00001021064		A0A8C2MB54	10687006	10826077
ENSCGRG00001017033	ENSCGRT00001021065		A0A8C2MCA3	57762854	57968977
ENSCGRG00001017048	ENSCGRT00001021066		A0A8C2MEY3	502748	527805
ENSCGRG00001017053	ENSCGRT00001021067		A0A3L7HX37	17766699	17772074
ENSCGRG00001017041	ENSCGRT00001021068		A0A8C2QJH6	176959654	177069711
ENSCGRG00001017055	ENSCGRT00001021069		A0A3L7HN61	14490085	14500660
ENSCGRG00001017021	ENSCGRT00001021070		A0A8C2MCY4	31471197	31529077
ENSCGRG00001017051	ENSCGRT00001021071		A0A8C2MC12	67431456	67432533
ENSCGRG00001016989	ENSCGRT00001021072		A0A8C2MJZ2	73209534	73810209
ENSCGRG00001017054	ENSCGRT00001021073		A0A8C2MGE6	52606129	52621535
ENSCGRG00001017058	ENSCGRT00001021074		G3HIC5	675633	712399
ENSCGRG00001017057	ENSCGRT00001021075		G3HEH6	62518002	62534851
ENSCGRG00001016989	ENSCGRT00001021076		A0A8C2MB64	73209534	73810209
ENSCGRG00001017021	ENSCGRT00001021077		A0A8C2MCB4	31471197	31529077
ENSCGRG00001017042	ENSCGRT00001021078		A0A8C2MEZ2	36966035	37003549
ENSCGRG00001017005	ENSCGRT00001021079		A0A8C2MDK5	73372856	73406947
ENSCGRG00001016969	ENSCGRT00001021080		A0A8C2QJH8	13171127	13274089
ENSCGRG00001017033	ENSCGRT00001021081		A0A8C2QJR6	57762854	57968977
ENSCGRG00001017059	ENSCGRT00001021082		A0A8C2MCZ2	13585599	13589139
ENSCGRG00001017020	ENSCGRT00001021083		A0A8C2MC22	600084	668066
ENSCGRG00001016989	ENSCGRT00001021084		A0A8C2MK03	73209534	73810209
ENSCGRG00001017062	ENSCGRT00001021085		A0A8C2MGF6	5408878	5414139
ENSCGRG00001017056	ENSCGRT00001021086		G3GSK1	14866808	14873920
ENSCGRG00001016969	ENSCGRT00001021087		A0A8C2MER1	13171127	13274089
ENSCGRG00001017063	ENSCGRT00001021088		A0A8C2MB71	29001477	29011222
ENSCGRG00001017021	ENSCGRT00001021089		A0A8C2MCC2	31471197	31529077
ENSCGRG00001017033	ENSCGRT00001021090		A0A8C2MF03	57762854	57968977
ENSCGRG00001017059	ENSCGRT00001021091		A0A8C2MDL8	13585599	13589139
ENSCGRG00001016989	ENSCGRT00001021092		A0A8C2QJI0	73209534	73810209
ENSCGRG00001017059	ENSCGRT00001021093		A0A8C2QJR8	13585599	13589139
ENSCGRG00001016969	ENSCGRT00001021094		A0A8C2MD03	13171127	13274089
ENSCGRG00001017005	ENSCGRT00001021095		A0A8C2MC37	73372856	73406947
ENSCGRG00001016989	ENSCGRT00001021096		A0A8C2MK15	73209534	73810209
ENSCGRG00001017042	ENSCGRT00001021097		A0A8C2MGG5	36966035	37003549
ENSCGRG00001017061	ENSCGRT00001021098		A0A061IJT0	122009132	122027440
ENSCGRG00001017045	ENSCGRT00001021099		A0A8C2MER8	2462106	2477168
ENSCGRG00001017050	ENSCGRT00001021100		G3I2J5	140182888	140199494
ENSCGRG00001016969	ENSCGRT00001021101		A0A8C2MCD0	13171127	13274089
ENSCGRG00001017049	ENSCGRT00001021102		A0A8C2MF14	13605443	13696435
ENSCGRG00001017042	ENSCGRT00001021103		A0A8C2MDM7	36966035	37003549
ENSCGRG00001017068	ENSCGRT00001021104		A0A8C2QJI2	2220061	2241974
ENSCGRG00001017067	ENSCGRT00001021105		A0A8C2QJS0	151220090	151313533
ENSCGRG00001016969	ENSCGRT00001021106		A0A8C2MD10	13171127	13274089
ENSCGRG00001017050	ENSCGRT00001021107		A0A8C2MC48	140182888	140199494
ENSCGRG00001017073	ENSCGRT00001021108		A0A3L7HWT8	40429912	40432769
ENSCGRG00001017072	ENSCGRT00001021109		G3I4H7	20889989	20898491
ENSCGRG00001017069	ENSCGRT00001021110		A0A8C2MCS0	824013	825199
ENSCGRG00001016969	ENSCGRT00001021111		A0A8C2MES5	13171127	13274089
ENSCGRG00001017071	ENSCGRT00001021112		G3HE41	12410538	12414482
ENSCGRG00001017069	ENSCGRT00001021113		A0A8C2MCE0	824013	825199
ENSCGRG00001017077	ENSCGRT00001021114		A0A8C2MF23	1639508	1640420
ENSCGRG00001017074	ENSCGRT00001021115		A0A8C2MDN7	40278618	40299801
ENSCGRG00001017069	ENSCGRT00001021116		A0A8C2QJI4	824013	825199
ENSCGRG00001017064	ENSCGRT00001021117		A0A8C2QJS3	18704064	18776364
ENSCGRG00001017079	ENSCGRT00001021118		G3ILQ5	137538640	137546203
ENSCGRG00001017064	ENSCGRT00001021119		A0A8C2MC61	18704064	18776364
ENSCGRG00001017060	ENSCGRT00001021120		A0A061IK22	31995341	32045626
ENSCGRG00001017075	ENSCGRT00001021121		A0A8C2MGI4	38773478	39881040
ENSCGRG00001017081	ENSCGRT00001021122		A0A061I330	43452128	43464183
ENSCGRG00001017066	ENSCGRT00001021123		A0A8C2MET5	3767958	3897431
ENSCGRG00001017082	ENSCGRT00001021124		A0A8C2MBA8	33579112	33582406
ENSCGRG00001017052	ENSCGRT00001021125		A0A8C2MCF0	33484633	33528763
ENSCGRG00001017078	ENSCGRT00001021126		G3HUJ6	176359741	176404205
ENSCGRG00001017084	ENSCGRT00001021127		A0A8C2MDP5	29220573	29250729
ENSCGRG00001017052	ENSCGRT00001021128		A0A8C2QJI6	33484633	33528763
ENSCGRG00001017052	ENSCGRT00001021129		A0A8C2QJS5	33484633	33528763
ENSCGRG00001017087	ENSCGRT00001021130		A0A3L7HUA8	10231660	10238810
ENSCGRG00001017076	ENSCGRT00001021131		A0A8C2MC73	43838953	43850755
ENSCGRG00001017080	ENSCGRT00001021132		A0A8C2MK45	41175	65334
ENSCGRG00001017066	ENSCGRT00001021133		A0A8C2MGJ4	3767958	3897431
ENSCGRG00001017083	ENSCGRT00001021134		A0A061I597	11364985	11486275
ENSCGRG00001017090	ENSCGRT00001021135		A0A8C2MEU5	1192049	1224594
ENSCGRG00001017078	ENSCGRT00001021136		A0A8C2MBB9	176359741	176404205
ENSCGRG00001017066	ENSCGRT00001021137		A0A8C2MCG1	3767958	3897431
ENSCGRG00001017091	ENSCGRT00001021138		A0A8C2MF40	36244727	36260264
ENSCGRG00001017085	ENSCGRT00001021139		A0A061IF53	36002755	36031301
ENSCGRG00001017092	ENSCGRT00001021140		A0A8C2QJI9	125014128	125014680
ENSCGRG00001017086	ENSCGRT00001021141		A0A8C2QJS7	53906934	54002106
ENSCGRG00001017093	ENSCGRT00001021142		A0A8C2MD40	99095337	99208757
ENSCGRG00001017094	ENSCGRT00001021143		A0A8C2MC83	35405528	35428795
ENSCGRG00001017085	ENSCGRT00001021144		A0A8C2MK57	36002755	36031301
ENSCGRG00001017098	ENSCGRT00001021145		A0A8C2MGK4	8303571	8333399
ENSCGRG00001017095	ENSCGRT00001021146		A0A8C2MCU9	44724969	44741054
ENSCGRG00001017065	ENSCGRT00001021147		A0A8C2MEV3	5543365	5785573
ENSCGRG00001017099	ENSCGRT00001021148		A0A061HZY1	55201309	55214021
ENSCGRG00001017088	ENSCGRT00001021149		A0A8C2MCH2	6370831	6379460
ENSCGRG00001017100	ENSCGRT00001021150		A0A8C2MF50	20366707	20372618
ENSCGRG00001017065	ENSCGRT00001021151		A0A8C2MDR5	5543365	5785573
ENSCGRG00001017100	ENSCGRT00001021152		A0A8C2QJJ1	20366707	20372618
ENSCGRG00001017101	ENSCGRT00001021153		A0A8C2QJS9	4155287	4168679
ENSCGRG00001017103	ENSCGRT00001021154		A0A8C2MD49	17276365	17336085
ENSCGRG00001017096	ENSCGRT00001021155		A0A8C2MC94	44755386	44775677
ENSCGRG00001017103	ENSCGRT00001021156		A0A8C2MK67	17276365	17336085
ENSCGRG00001017106	ENSCGRT00001021157		A0A8C2MGL7	18901150	18920804
ENSCGRG00001017102	ENSCGRT00001021158		A0A8C2MCV9	489902	696343
ENSCGRG00001017109	ENSCGRT00001021159		A0A8C2MEW6	694610	694953
ENSCGRG00001017107	ENSCGRT00001021160		A0A8C2MBD9	138779768	138809677
ENSCGRG00001017111	ENSCGRT00001021161		G3HJX5	9445762	9456851
ENSCGRG00001017104	ENSCGRT00001021162		A0A8C2MF59	3752076	3787034
ENSCGRG00001017070	ENSCGRT00001021163		A0A8C2MDS4	23805576	24001043
ENSCGRG00001017105	ENSCGRT00001021164		A0A8C2QJJ3	9996579	10004165
ENSCGRG00001017113	ENSCGRT00001021165		A0A8C2QJT1	6000675	6017728
ENSCGRG00001017108	ENSCGRT00001021166		A0A8C2MD61	904095	912534
ENSCGRG00001017112	ENSCGRT00001021167		A0A8C2MCA5	68407151	68413233
ENSCGRG00001017070	ENSCGRT00001021168		A0A8C2MK80	23805576	24001043
ENSCGRG00001017108	ENSCGRT00001021169		A0A8C2MGM9	904095	912534
ENSCGRG00001017105	ENSCGRT00001021170		A0A8C2MCX0	9996579	10004165
ENSCGRG00001017110	ENSCGRT00001021171		G3IKL8	161814739	161826214
ENSCGRG00001017070	ENSCGRT00001021172		A0A8C2MBF1	23805576	24001043
ENSCGRG00001017105	ENSCGRT00001021173		A0A8C2MCJ0	9996579	10004165
ENSCGRG00001017070	ENSCGRT00001021174		A0A8C2MF63	23805576	24001043
ENSCGRG00001017116	ENSCGRT00001021175		A0A8C2MDT4	845988	862913
ENSCGRG00001017118	ENSCGRT00001021176		A0A3L7I900	20650643	20659400
ENSCGRG00001017117	ENSCGRT00001021177		A0A8C2QJT3	63186486	63385605
ENSCGRG00001017115	ENSCGRT00001021178		A0A8C2MD72	167300	172724
ENSCGRG00001017097	ENSCGRT00001021179		A0A061IIP3	85913635	85944957
ENSCGRG00001017116	ENSCGRT00001021180		A0A8C2MK91	845988	862913
ENSCGRG00001017120	ENSCGRT00001021181		A0A061IAV1	67465601	67481662
ENSCGRG00001017097	ENSCGRT00001021182		A0A061IF38	85913635	85944957
ENSCGRG00001017122	ENSCGRT00001021183		A0A8C2MEY4	136519831	136524880
ENSCGRG00001017125	ENSCGRT00001021184		G3I5D2	33485905	33490496
ENSCGRG00001017126	ENSCGRT00001021185		A0A8C2MCK0	43895509	43899057
ENSCGRG00001017089	ENSCGRT00001021186		G3GY44	81866574	81993454
ENSCGRG00001017124	ENSCGRT00001021187		A0A8C2MDU4	3001908	3009990
ENSCGRG00001017129	ENSCGRT00001021188		G3I8B1	17795676	17800385
ENSCGRG00001017119	ENSCGRT00001021189		A0A8C2QJT5	76131196	76143947
ENSCGRG00001017121	ENSCGRT00001021190		A0A8C2MD82	1105481	1116755
ENSCGRG00001017121	ENSCGRT00001021191		A0A8C2MCC5	1105481	1116755
ENSCGRG00001017130	ENSCGRT00001021192		A0A8C2MKA2	20871891	20880160
ENSCGRG00001017131	ENSCGRT00001021193		A0A8C2MGQ0	138373	179135
ENSCGRG00001017132	ENSCGRT00001021194		A0A8C2MCZ1	135766032	135767277
ENSCGRG00001017127	ENSCGRT00001021195		A0A8C2MEZ4	18539718	18613379
ENSCGRG00001017133	ENSCGRT00001021196		G3H9F6	88314196	88318674
ENSCGRG00001017136	ENSCGRT00001021197		G3HB85	831116	861978
ENSCGRG00001017135	ENSCGRT00001021198		A0A8C2MF85	113201935	113205043
ENSCGRG00001017140	ENSCGRT00001021199		A0A8C2MDV4	9098725	9126588
ENSCGRG00001017141	ENSCGRT00001021200		A0A3L7I288	137267458	137268472
ENSCGRG00001017140	ENSCGRT00001021201		A0A8C2QJT7	9098725	9126588
ENSCGRG00001017128	ENSCGRT00001021202		A0A8C2MD91	8275410	8456602
ENSCGRG00001017123	ENSCGRT00001021203		A0A8C2MCD3	53518937	53622847
ENSCGRG00001017089	ENSCGRT00001021204		A0A8C2MKB2	81866574	81993454
ENSCGRG00001017139	ENSCGRT00001021205		A0A8C2MGR0	100550793	100609455
ENSCGRG00001017145	ENSCGRT00001021206		G3GZL1	30653813	30669814
ENSCGRG00001017114	ENSCGRT00001021207		A0A8C2MF05	20569035	20580805
ENSCGRG00001017142	ENSCGRT00001021208		G3H9H3	4360626	4368049
ENSCGRG00001017139	ENSCGRT00001021209		A0A061IDT0	100550793	100609455
ENSCGRG00001017089	ENSCGRT00001021210		A0A8C2MF92	81866574	81993454
ENSCGRG00001017144	ENSCGRT00001021211	Q9WVM7		28626050	28634354
ENSCGRG00001017146	ENSCGRT00001021212		A0A8C2MDW4	1716888	1724768
ENSCGRG00001017134	ENSCGRT00001021213		A0A3L7H902	35972718	35979926
ENSCGRG00001017150	ENSCGRT00001021214		A0A3L7HTW1	35610324	35625276
ENSCGRG00001017149	ENSCGRT00001021215		A0A8C2MDA2	138406405	138555348
ENSCGRG00001017138	ENSCGRT00001021216		A0A8C2MCE3	15872732	15934813
ENSCGRG00001017148	ENSCGRT00001021217		A0A8C2MKC8	6880090	6891218
ENSCGRG00001017139	ENSCGRT00001021218		A0A061IJE9	100550793	100609455
ENSCGRG00001017123	ENSCGRT00001021219		A0A8C2MD08	53518937	53622847
ENSCGRG00001017134	ENSCGRT00001021220		A0A8C2MF16	35972718	35979926
ENSCGRG00001017152	ENSCGRT00001021221		A0A8C2MBJ5	962184	964292
ENSCGRG00001017137	ENSCGRT00001021222	Q64395	A0A8C2MCN3	163176296	163201767
ENSCGRG00001017143	ENSCGRT00001021223		G3HDD7	1973996	1980196
ENSCGRG00001017138	ENSCGRT00001021224		A0A8C2MDX5	15872732	15934813
ENSCGRG00001017148	ENSCGRT00001021225		A0A8C2QJK3	6880090	6891218
ENSCGRG00001017138	ENSCGRT00001021226		A0A8C2QJU1	15872732	15934813
ENSCGRG00001017148	ENSCGRT00001021227		A0A8C2MDB2	6880090	6891218
ENSCGRG00001017147	ENSCGRT00001021228		A0A8C2MCF5	23981810	24057851
ENSCGRG00001017114	ENSCGRT00001021229		A0A8C2MKE0	20569035	20580805
ENSCGRG00001017138	ENSCGRT00001021230		A0A8C2MGT1	15872732	15934813
ENSCGRG00001017153	ENSCGRT00001021231		G3I7Y9	12293765	12353448
ENSCGRG00001017114	ENSCGRT00001021232		A0A8C2MF26	20569035	20580805
ENSCGRG00001017128	ENSCGRT00001021233		A0A8C2MBK7	8275410	8456602
ENSCGRG00001017151	ENSCGRT00001021234		G3H683	15611649	15696399
ENSCGRG00001017156	ENSCGRT00001021235		A0A8C2MFB4	44647234	44649642
ENSCGRG00001017155	ENSCGRT00001021236		A0A8C2MDY5	43400709	43402011
ENSCGRG00001017157	ENSCGRT00001021237		A0A8C2QJK5	121337042	121337797
ENSCGRG00001017161	ENSCGRT00001021238		G3GR75	22829561	22849063
ENSCGRG00001017153	ENSCGRT00001021239		A0A061IK29	12293765	12353448
ENSCGRG00001017155	ENSCGRT00001021240		A0A8C2MCG5	43400709	43402011
ENSCGRG00001017154	ENSCGRT00001021241		A0A8C2MKF1	112986374	112991920
ENSCGRG00001017153	ENSCGRT00001021242		A0A8C2MGU4	12293765	12353448
ENSCGRG00001017163	ENSCGRT00001021243		A0A8C2MD28	1671846	1692522
ENSCGRG00001017154	ENSCGRT00001021244		A0A8C2MF35	112986374	112991920
ENSCGRG00001017164	ENSCGRT00001021245		A0A8C2MBM1	27440340	27468515
ENSCGRG00001017168	ENSCGRT00001021246		A0A3L7HU08	13474281	13478045
ENSCGRG00001017160	ENSCGRT00001021247		A0A3L7HFT2	1688444	1693122
ENSCGRG00001017168	ENSCGRT00001021248		A0A8C2MDZ3	13474281	13478045
ENSCGRG00001017170	ENSCGRT00001021249		A0A8C2QJK7	72400199	72407678
ENSCGRG00001017165	ENSCGRT00001021250		A0A8C2QJU5	139463132	139474095
ENSCGRG00001017160	ENSCGRT00001021251		A0A8C2MDD0	1688444	1693122
ENSCGRG00001017167	ENSCGRT00001021252		A0A8C2MCH4	39349996	39421895
ENSCGRG00001017171	ENSCGRT00001021253		A0A8C2MKG2	27836974	27854249
ENSCGRG00001017173	ENSCGRT00001021254		A0A8C2MGV4	43051977	43052436
ENSCGRG00001017176	ENSCGRT00001021255		A0A061HX82	14828891	14830709
ENSCGRG00001017166	ENSCGRT00001021256		A0A8C2MF44	63070652	63436110
ENSCGRG00001017166	ENSCGRT00001021257		A0A8C2MBN3	63070652	63436110
ENSCGRG00001017178	ENSCGRT00001021258		A0A8C2MCR9	175970662	175985774
ENSCGRG00001017166	ENSCGRT00001021259		A0A8C2MFD4	63070652	63436110
ENSCGRG00001017175	ENSCGRT00001021260		A0A8C2ME02	25087636	25246220
ENSCGRG00001017179	ENSCGRT00001021261		A0A8C2QJK9	1031482	1064359
ENSCGRG00001017166	ENSCGRT00001021262		A0A8C2QJU7	63070652	63436110
ENSCGRG00001017182	ENSCGRT00001021263		A0A8C2MDE1	120747317	120754950
ENSCGRG00001017185	ENSCGRT00001021264		A0A8C2MCI6	4596218	4606426
ENSCGRG00001017177	ENSCGRT00001021265		A0A8C2MKH4	72267055	72324215
ENSCGRG00001017178	ENSCGRT00001021266		A0A8C2MGW4	175970662	175985774
ENSCGRG00001017159	ENSCGRT00001021267		A0A8C2MD50	16860257	16912587
ENSCGRG00001017186	ENSCGRT00001021268		A0A061IDT8	19398985	19410901
ENSCGRG00001017181	ENSCGRT00001021269		A0A061IPI5	9737704	9760119
ENSCGRG00001017184	ENSCGRT00001021270	P25321	A0A9J7FN52	1280350	1304061
ENSCGRG00001017175	ENSCGRT00001021271		A0A8C2MCT0	25087636	25246220
ENSCGRG00001017179	ENSCGRT00001021272		A0A8C2MFE4	1031482	1064359
ENSCGRG00001017175	ENSCGRT00001021273		A0A8C2ME13	25087636	25246220
ENSCGRG00001017187	ENSCGRT00001021274		A0A8C2QJL1	33624473	33711039
ENSCGRG00001017184	ENSCGRT00001021275		A0A8C2QJU9	1280350	1304061
ENSCGRG00001017172	ENSCGRT00001021276		A0A8C2MDF2	12944836	13035454
ENSCGRG00001017195	ENSCGRT00001021277		A0A8C2MCJ6	66369543	66378329
ENSCGRG00001017196	ENSCGRT00001021278		A0A8C2MKJ1	1309051	1338776
ENSCGRG00001017188	ENSCGRT00001021279		A0A8C2MGX4	47977174	48007515
ENSCGRG00001017194	ENSCGRT00001021280		G3I108	21369786	21375242
ENSCGRG00001017198	ENSCGRT00001021281		A0A8C2MF62	142122822	142129241
ENSCGRG00001017172	ENSCGRT00001021282		A0A8C2MBQ6	12944836	13035454
ENSCGRG00001017200	ENSCGRT00001021283		A0A8C2MCU0	421259	451245
ENSCGRG00001017159	ENSCGRT00001021284		A0A8C2MFF4	16860257	16912587
ENSCGRG00001017197	ENSCGRT00001021285		A0A8C2ME24	162311851	162318377
ENSCGRG00001017158	ENSCGRT00001021286		A0A8C2QJL4	25840413	25876659
ENSCGRG00001017199	ENSCGRT00001021287		G3IJ22	41854652	41859067
ENSCGRG00001017159	ENSCGRT00001021288		A0A8C2MDG0	16860257	16912587
ENSCGRG00001017172	ENSCGRT00001021289		A0A8C2MCK7	12944836	13035454
ENSCGRG00001017191	ENSCGRT00001021290		A0A8C2MKJ7	25650599	25669021
ENSCGRG00001017158	ENSCGRT00001021291		A0A8C2MGY5	25840413	25876659
ENSCGRG00001017206	ENSCGRT00001021292		A0A3L7IJ59	39787659	39792946
ENSCGRG00001017189	ENSCGRT00001021293		A0A8C2MF77	67626409	67649520
ENSCGRG00001017207	ENSCGRT00001021294		A0A8C2MBR6	3585176	3599622
ENSCGRG00001017205	ENSCGRT00001021295		A0A8C2MCV1	20174592	20175624
ENSCGRG00001017158	ENSCGRT00001021296		A0A8C2MFG4	25840413	25876659
ENSCGRG00001017208	ENSCGRT00001021297		G3I7F2	1127744	1144183
ENSCGRG00001017205	ENSCGRT00001021298		A0A8C2QJL6	20174592	20175624
ENSCGRG00001017202	ENSCGRT00001021299		A0A061HVT8	3755581	3760021
ENSCGRG00001017208	ENSCGRT00001021300		A0A8C2MDG9	1127744	1144183
ENSCGRG00001017190	ENSCGRT00001021301		A0A8C2MCL7	11988450	12328682
ENSCGRG00001017169	ENSCGRT00001021302		A0A8C2MKK9	95599596	95646740
ENSCGRG00001017204	ENSCGRT00001021303		G3H932	24005579	24011587
ENSCGRG00001017190	ENSCGRT00001021304		A0A8C2MD83	11988450	12328682
ENSCGRG00001017193	ENSCGRT00001021305		A0A8C2MF87	17073187	17103811
ENSCGRG00001017169	ENSCGRT00001021306		A0A8C2MBT2	95599596	95646740
ENSCGRG00001017193	ENSCGRT00001021307		G3IIN9	17073187	17103811
ENSCGRG00001017190	ENSCGRT00001021308		A0A061IC30	11988450	12328682
ENSCGRG00001017213	ENSCGRT00001021309		A0A8C2ME49	907212	926598
ENSCGRG00001017215	ENSCGRT00001021310		A0A8C2QJL8	31488411	31534374
ENSCGRG00001017212	ENSCGRT00001021311		A0A8C2QJV5	5800729	5801802
ENSCGRG00001017169	ENSCGRT00001021312		A0A8C2MDI6	95599596	95646740
ENSCGRG00001017214	ENSCGRT00001021313		A0A8C2MCN4	29928457	29928833
ENSCGRG00001017190	ENSCGRT00001021314		A0A8C2MKM7	11988450	12328682
ENSCGRG00001017219	ENSCGRT00001021315		A0A8C2MH17	2037865	2049996
ENSCGRG00001017212	ENSCGRT00001021316		A0A8C2MDA1	5800729	5801802
ENSCGRG00001017201	ENSCGRT00001021317		A0A8C2MFA3	4990407	5023374
ENSCGRG00001017216	ENSCGRT00001021318		G3HRE5	1060540	1061947
ENSCGRG00001017169	ENSCGRT00001021319		A0A8C2MCY0	95599596	95646740
ENSCGRG00001017209	ENSCGRT00001021320		A0A8C2MFI6	103012299	103031752
ENSCGRG00001017192	ENSCGRT00001021321		A0A8C2ME63	80823	143659
ENSCGRG00001017201	ENSCGRT00001021322		A0A8C2QJM0	4990407	5023374
ENSCGRG00001017211	ENSCGRT00001021323		A0A8C2QJV8	7468138	7552672
ENSCGRG00001017220	ENSCGRT00001021324		A0A8C2MDI9	45689467	45705274
ENSCGRG00001017222	ENSCGRT00001021325		A0A8C2MCP1	34091917	34092893
ENSCGRG00001017224	ENSCGRT00001021326		A0A8C2MKP2	1513934	1519171
ENSCGRG00001017223	ENSCGRT00001021327		A0A8C2MH30	32479152	32480300
ENSCGRG00001017162	ENSCGRT00001021328		A0A8C2MDA8	134440798	134530818
ENSCGRG00001017174	ENSCGRT00001021329		A0A8C2MFB2	37036778	37238937
ENSCGRG00001017217	ENSCGRT00001021330		A0A3L7IAZ7	160430734	160451132
ENSCGRG00001017183	ENSCGRT00001021331		A0A8C2MCY9	88530447	88603980
ENSCGRG00001017180	ENSCGRT00001021332		A0A8C2MFJ7	37409724	37470352
ENSCGRG00001017228	ENSCGRT00001021333		A0A3L7IA07	23288092	23301485
ENSCGRG00001017174	ENSCGRT00001021334		A0A8C2QJM3	37036778	37238937
ENSCGRG00001017183	ENSCGRT00001021335		A0A8C2QJW1	88530447	88603980
ENSCGRG00001017218	ENSCGRT00001021336		A0A8C2MDJ9	27793067	27801930
ENSCGRG00001017229	ENSCGRT00001021337		G3GUU0	37721704	37740440
ENSCGRG00001017227	ENSCGRT00001021338		A0A8C2MKQ0	27341337	27341956
ENSCGRG00001017203	ENSCGRT00001021339		A0A8C2MH40	4138706	4162799
ENSCGRG00001017211	ENSCGRT00001021340		A0A8C2MDB6	7468138	7552672
