Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
WBGene00011647	T09E8.1g.1			13152919	13176115
WBGene00011647	T09E8.1h.1			13152919	13176115
WBGene00011647	T09E8.1i.1			13152919	13176115
WBGene00011648	T09E8.3.1	Q22361		13180330	13181534
WBGene00011649	T09E8.4.1		Q22362	13181580	13184237
WBGene00011650	T09E11.1.1		O02304	12337968	12339239
WBGene00011651	T09E11.2.1	O02305		12341145	12342826
WBGene00011652	T09E11.3.1		Q9XVF9	12369189	12370607
WBGene00011653	T09E11.4.1		O02306	12359942	12363416
WBGene00011654	T09E11.5.1		Q9XVG0	12356942	12359341
WBGene00011655	T09E11.6.1		O02312	12366335	12368619
WBGene00011656	T09E11.7.1		O02307	12353506	12356337
WBGene00011657	T09E11.8.1		O02308	12350935	12352724
WBGene00011658	T09E11.9.1		O02309	12347700	12349819
WBGene00011659	T09E11.10.1		O02310	12345819	12347265
WBGene00011661	T09F3.1.1		G5EDA0	10385333	10388133
WBGene00011662	T09F3.2.1		G5EEG6	10391154	10393614
WBGene00011663	T09F3.4.1		Q22363	10395707	10396783
WBGene00011664	T09F3.5.1		Q7YTF8	10396878	10399320
WBGene00011665	T09F5.1.1		O62375	15149100	15150733
WBGene00011666	T09F5.2.1		O62373	15150961	15151638
WBGene00011668	T09F5.9.1		O18076	15175759	15176324
WBGene00011669	T09F5.10.1		O62374	15180057	15181843
WBGene00011670	T09F5.11.1		G5EGH1	15182440	15184132
WBGene00011671	T10B9.1.1	Q27513		9795756	9797740
WBGene00011672	T10B9.2.1	Q27514		9798277	9800362
WBGene00011673	T10B9.3.1	Q27515		9800758	9802821
WBGene00011674	T10B9.4.1	Q27516		9805600	9807569
WBGene00011675	T10B9.5.1	Q27517		9788797	9793297
WBGene00011676	T10B9.7.1	Q27518		9783384	9787629
WBGene00011677	T10B9.8.1	Q27520		9779181	9781997
WBGene00011677	T10B9.8.2	Q27520		9779181	9781997
WBGene00011678	T10B9.9.1	Q09352		9775112	9775890
WBGene00011679	T10B10.2.1		Q22370	15173904	15178145
WBGene00011680	T10B10.3.1		Q22368	15178133	15181465
WBGene00011681	T10B10.4a.1		Q22371	15190123	15193073
WBGene00011682	T10B10.5.1		Q22372	15195883	15199152
WBGene00011683	T10B10.6.1		Q22373	15193086	15194383
WBGene00011684	T10B10.8.1		G5ECZ5	15161283	15166222
WBGene00011685	T10B10.9.1		Q9U374	15164408	15164855
WBGene00011687	T10C6.5.1	O45766		16023351	16024193
WBGene00011688	T10C6.6a.1		O62376	16024326	16027459
WBGene00011688	T10C6.6a.2		O62376	16024326	16027459
WBGene00011688	T10C6.6b.1		Q9U372	16024326	16027459
WBGene00011688	T10C6.6b.2		Q9U372	16024326	16027459
WBGene00011688	T10C6.6c.1		H2FLL6	16024326	16027459
WBGene00011688	T10C6.6d.1		H2FLL8	16024326	16027459
WBGene00011688	T10C6.6e.1		H2FLL9	16024326	16027459
WBGene00011688	T10C6.6f.1		H2FLL7	16024326	16027459
WBGene00011689	T10C6.7.1		O45769	16027445	16031713
WBGene00011691	T10C6.10a.1		O45772	16036413	16038334
WBGene00011691	T10C6.10b.1		A5JYZ3	16036413	16038334
WBGene00011692	T10G3.1.1		P92018	13469066	13473679
WBGene00011693	T10G3.2.1		P92019	13477292	13479866
WBGene00011694	T10G3.3.1		P92020	13487023	13490199
WBGene00011694	T10G3.3.2		P92020	13487023	13490199
WBGene00011695	T10G3.4a.1		P92166	13482028	13484439
WBGene00011695	T10G3.4b.1		L8E717	13482028	13484439
WBGene00011696	T10G3.5a.1		G5ED80	13491067	13497372
WBGene00011696	T10G3.5b.1		Q5FC45	13491067	13497372
WBGene00011697	T10H4.4.1		O45775	15270147	15272363
WBGene00011698	T10H4.10.1		O62378	15285556	15287956
WBGene00011699	T10H4.11.1		O62377	15288777	15291095
WBGene00011701	T11A5.2.1		Q22382	9866628	9868411
WBGene00011702	T11A5.3.1		Q22383	9869887	9871439
WBGene00011704	T11A5.5.1		Q22385	9880167	9881184
WBGene00011705	T11A5.6a.1		G5EEZ6	9882034	9885968
WBGene00011705	T11A5.6b.1		G5ED12	9882034	9885968
WBGene00011705	T11A5.6c.1		F1LIM7	9882034	9885968
WBGene00011705	T11A5.6c.2		F1LIM7	9882034	9885968
WBGene00011706	T11B7.1.1		Q22387	8840715	8842805
WBGene00011707	T11B7.2a.1		Q22388	8843426	8844557
WBGene00011707	T11B7.2b.1		D3YT11	8843426	8844557
WBGene00011707	T11B7.2c.1		D3YT12	8843426	8844557
WBGene00011708	T11B7.5.1		Q22390	8855296	8856063
WBGene00011709	T11F9.1a.1		H9G2Y2	11459555	11462032
WBGene00011709	T11F9.1b.1		H9G2Y3	11459555	11462032
WBGene00011710	T11F9.7.1		Q22399	11475938	11476906
WBGene00011712	T11F9.10.1		Q22394	11486980	11488290
WBGene00011713	T11F9.12.1		G5EDH2	11493551	11496383
WBGene00011715	T11F9.14.1		Q22403	11480697	11480834
WBGene00011717	T11G6.2a.1		Q22409	10855479	10858496
WBGene00011717	T11G6.2b.1		A1Z6D3	10855479	10858496
WBGene00011718	T11G6.3.1		Q22410	10852669	10855237
WBGene00011719	T11G6.4.1		Q22406	10849896	10851933
WBGene00011720	T11G6.5a.1		G5EDY1	10835827	10842755
WBGene00011720	T11G6.5b.1		G5EGQ8	10835827	10842755
WBGene00011722	T11G6.8a.1		Q22412	10861402	10864232
WBGene00011722	T11G6.8b.1		A0A061ACS6	10861402	10864232
WBGene00011723	T12A7.2a.1		A0FLR6	11756376	11761111
WBGene00011723	T12A7.2a.2		A0FLR6	11756376	11761111
WBGene00011723	T12A7.2b.1		L8E6K9	11756376	11761111
WBGene00011723	T12A7.2b.2		L8E6K9	11756376	11761111
WBGene00011723	T12A7.2c.1		L8E6Y8	11756376	11761111
WBGene00011723	T12A7.2c.2		L8E6Y8	11756376	11761111
WBGene00011724	T12A7.3.1		Q22421	11752905	11754428
WBGene00011725	T12A7.4a.1		Q067X9	11768621	11773742
WBGene00011725	T12A7.4b.1		Q067X8	11768621	11773742
WBGene00011725	T12A7.4c.1		H9G2X2	11768621	11773742
WBGene00011725	T12A7.4d.1		H9G2X1	11768621	11773742
WBGene00011726	T12A7.5.1		G5EEB8	11779216	11786975
WBGene00011727	T12A7.6.1		Q95ZP0	11749220	11751074
WBGene00011729	T12D8.1.1		G5EGI1	13643916	13656637
WBGene00011730	T12D8.2.1		O45781	13642420	13643570
WBGene00011731	T12D8.3.1		Q9XVJ0	13639893	13641688
WBGene00011731	T12D8.3.2		Q9XVJ0	13639893	13641688
WBGene00011732	T12D8.4.1	O45782		13627056	13630808
WBGene00011733	T12D8.5a.1		O45783	13625972	13626786
WBGene00011733	T12D8.5a.2		O45783	13625972	13626786
WBGene00011734	T12D8.6.1	Q9XVI9		13623314	13624170
WBGene00011735	T12D8.8.1		G5EE04	13614696	13622492
WBGene00011735	T12D8.8.2		G5EE04	13614696	13622492
WBGene00011736	T12D8.9a.1		G5EBU8	13617104	13621444
WBGene00011736	T12D8.9b.1		G5EFT0	13617104	13621444
WBGene00011737	T12G3.1a.1		Q22436	12034282	12036891
WBGene00011737	T12G3.1b.1		F1LIM5	12034282	12036891
WBGene00011738	T12G3.2a.1		Q22435	12038980	12046967
WBGene00011738	T12G3.2a.2		Q22435	12038980	12046967
WBGene00011738	T12G3.2a.3		Q22435	12038980	12046967
WBGene00011738	T12G3.2a.4		Q22435	12038980	12046967
WBGene00011738	T12G3.2b.1		Q7JLZ0	12038980	12046967
WBGene00011738	T12G3.2b.2		Q7JLZ0	12038980	12046967
WBGene00011738	T12G3.2b.3		Q7JLZ0	12038980	12046967
WBGene00011738	T12G3.2c.1		Q7JLY9	12038980	12046967
WBGene00011738	T12G3.2c.2		Q7JLY9	12038980	12046967
WBGene00011738	T12G3.2c.3		Q7JLY9	12038980	12046967
WBGene00011738	T12G3.2d.1		D3YT30	12038980	12046967
WBGene00011738	T12G3.2e.1		D3YT31	12038980	12046967
WBGene00011738	T12G3.2f.1		A0A061AD51	12038980	12046967
WBGene00011738	T12G3.2g.1		A0A061AEA3	12038980	12046967
WBGene00011739	T12G3.4.1		Q22437	12048256	12049928
WBGene00011740	T12G3.5.1	Q22438		12031324	12032154
WBGene00011741	T12G3.6a.1		Q22434	12030051	12031271
WBGene00011741	T12G3.6b.1		H2L295	12030051	12031271
WBGene00011742	T12G3.7.1		G5EFW0	12026882	12029174
WBGene00011743	T13F2.2.1	Q94045		9796688	9797354
WBGene00011744	T13F2.4.1		Q94047	9789796	9791977
WBGene00011745	T13F2.5.1		Q94048	9780955	9784789
WBGene00011746	T13F2.6.1		Q94049	9778321	9781203
WBGene00011747	T13F2.7.1		Q94050	9774605	9777634
WBGene00011749	T13F2.12.1		Q94054	9765637	9766350
WBGene00011750	T13F3.2a.1	O18086		16258442	16260687
WBGene00011751	T13F3.4.1		O18088	16265053	16266614
WBGene00011752	T13F3.5.1		O18085	16268001	16269656
WBGene00011753	T13F3.6.1		O18089	16270300	16271221
WBGene00011754	T13F3.7.1		Q7YTK5	16272673	16275447
WBGene00011755	T13H5.1a.1		G5EGI0	8487513	8509056
WBGene00011755	T13H5.1b.1		G5EFE8	8487513	8509056
WBGene00011755	T13H5.1c.1		G5EC69	8487513	8509056
WBGene00011755	T13H5.1d.1		G5EGJ3	8487513	8509056
WBGene00011755	T13H5.1e.1		G5EGM6	8487513	8509056
WBGene00011755	T13H5.1f.1		G5EEM4	8487513	8509056
WBGene00011755	T13H5.1f.2		G5EEM4	8487513	8509056
WBGene00011755	T13H5.1g.1		G5ECI6	8487513	8509056
WBGene00011755	T13H5.1h.1		G5EG42	8487513	8509056
WBGene00011755	T13H5.1i.1		F5GU90	8487513	8509056
WBGene00011756	T13H5.2a.1		Q22467	8515054	8516922
WBGene00011756	T13H5.2b.1		B7WN92	8515054	8516922
WBGene00011757	T13H5.3.1		Q22468	8520925	8523490
WBGene00011758	T13H5.4.1		Q22469	8523494	8525396
WBGene00011759	T13H5.5.1		Q22470	8525681	8526807
WBGene00011760	T13H5.6.1		Q9U369	8526799	8531222
WBGene00011761	T13H5.8.1		Q95QB1	8518510	8520696
WBGene00011762	T13H10.2.1		Q7YWT8	9964245	9966650
WBGene00011763	T14B1.1.1		Q22474	9664493	9668723
WBGene00011763	T14B1.1.2		Q22474	9664493	9668723
WBGene00011763	T14B1.1.3		Q22474	9664493	9668723
WBGene00011765	T14C1.1.1		Q22485	14406117	14411258
WBGene00011767	T14D7.1.1		Q94055	8845598	8848905
WBGene00011767	T14D7.1.2		Q94055	8845598	8848905
WBGene00011768	T14D7.2.1		Q94056	8848843	8852096
WBGene00011770	T14G8.2.1		Q22513	12858001	12859633
WBGene00011771	T14G8.3.1		Q22515	12861237	12870025
WBGene00011772	T14G8.4.1		Q22514	12862971	12863896
WBGene00011773	T14G10.3.1		Q22500	10158038	10158974
WBGene00011774	T14G10.4.1		Q22499	10155775	10156771
WBGene00011775	T14G10.5a.1	Q22498		10151947	10155654
WBGene00011775	T14G10.5a.2	Q22498		10151947	10155654
WBGene00011775	T14G10.5b.1		Q2XN02	10151947	10155654
WBGene00011775	T14G10.5c.1		F5GUA3	10151947	10155654
WBGene00011775	T14G10.5d.1		A0A061ACR1	10151947	10155654
WBGene00011776	T14G10.7.1		Q22496	10147097	10149038
WBGene00011777	T14G10.8a.1		Q22497	10146226	10146985
WBGene00011777	T14G10.8b.1		A0A061AJ89	10146226	10146985
WBGene00011778	T15D6.1.1		G5EEN0	12371350	12372647
WBGene00011779	T15D6.4.1		O02320	12374205	12376135
WBGene00011780	T15D6.5.1		Q9XU74	12381808	12383259
WBGene00011781	T15D6.7.1		Q9XU73	12387705	12388791
WBGene00011782	T15D6.8.1		Q9XU72	12389760	12390979
WBGene00011783	T15D6.9.1		Q9XU71	12392009	12393312
WBGene00011784	T15D6.10.1		O02317	12394120	12396278
WBGene00011785	T15D6.11.1		O02318	12396644	12398267
WBGene00011786	T15D6.12.1		O02319	12399290	12401206
WBGene00011788	T15H9.2.1	Q10006		9615800	9617125
WBGene00011789	T15H9.4.1	Q09354		9611873	9613408
WBGene00011790	T15H9.5.1	Q09355		9610675	9611447
WBGene00011791	T15H9.6.1		Q09995	9607732	9609396
WBGene00011793	T16A9.3.1		Q22522	14205514	14209010
WBGene00011793	T16A9.3.2		Q22522	14205514	14209010
WBGene00011793	T16A9.3.3		Q22522	14205514	14209010
WBGene00011794	T16A9.4a.1	Q22523		14215339	14226473
WBGene00011794	T16A9.4b.1		J7S146	14215339	14226473
WBGene00011794	T16A9.4c.1		A0A2C9C3G3	14215339	14226473
WBGene00011794	T16A9.4d.1		A0A486WVJ1	14215339	14226473
WBGene00011795	T16A9.5.1		Q22524	14213552	14215206
WBGene00011795	T16A9.5.2		Q22524	14213552	14215206
WBGene00011796	T16G1.2a.1		Q9XUP9	12929482	12933000
WBGene00011796	T16G1.2b.1		C9IY39	12929482	12933000
WBGene00011797	T16G1.3.1		Q9XUP6	12942272	12944329
WBGene00011798	T16G1.4.1		Q9XUP7	12940141	12941847
WBGene00011799	T16G1.5.1		Q9XUP8	12937574	12939552
WBGene00011800	T16G1.6.1		Q9XUP2	12935538	12937174
WBGene00011801	T16G1.7.1		Q9U368	12932941	12935112
WBGene00011802	T16G1.9.1		Q9U367	12946798	12950862
WBGene00011802	T16G1.9.2		Q9U367	12946798	12950862
WBGene00011803	T16G12.1.1	Q22531		10040181	10049857
WBGene00011804	T16G12.3.1		Q22532	10050621	10054369
WBGene00011804	T16G12.3.2		Q22532	10050621	10054369
WBGene00011804	T16G12.3.3		Q22532	10050621	10054369
WBGene00011804	T16G12.3.4		Q22532	10050621	10054369
WBGene00011804	T16G12.3.5		Q22532	10050621	10054369
WBGene00011805	T16G12.4.1		Q22527	10057818	10058684
WBGene00011806	T16G12.5.1		Q22528	10064404	10069201
WBGene00011807	T16G12.6.1		Q22529	10069578	10076041
WBGene00011808	T16G12.7.1		K8FE09	10038458	10040113
WBGene00011809	T16G12.8.1		Q9U366	10059302	10059897
WBGene00011810	T16G12.9a.1		K8ESN6	10076016	10078251
WBGene00011810	T16G12.9c.1		K8ESH3	10076016	10078251
WBGene00011812	T16H12.2.1	P34565		10086283	10087171
WBGene00011813	T16H12.3a.1	P34566		10081443	10083292
WBGene00011813	T16H12.3b.1			10081443	10083292
WBGene00011813	T16H12.3c.1			10081443	10083292
WBGene00011814	T16H12.4.1	P34567		10088757	10090785
WBGene00011815	T16H12.5a.1	P34568		10090862	10098081
WBGene00011815	T16H12.5b.1			10090862	10098081
WBGene00011816	T16H12.8.1	P34571		10104841	10106490
WBGene00011817	T16H12.9.1	P34572		10109295	10112216
WBGene00011819	T16H12.11.1		Q7YWU3	10087188	10088931
WBGene00011819	T16H12.11.2		Q7YWU3	10087188	10088931
WBGene00011820	T18D3.1.1		Q22540	12454745	12457949
WBGene00011821	T18D3.3a.1		Q22541	12464640	12466917
WBGene00011821	T18D3.3b.1		A0A0K3AVP5	12464640	12466917
WBGene00011822	T18D3.5.1		Q22542	12463804	12464444
WBGene00011823	T18D3.6.1		Q22543	12449892	12451443
WBGene00011824	T18D3.7a.1	Q22544		12434097	12443915
WBGene00011824	T18D3.7b.1			12434097	12443915
WBGene00011824	T18D3.7c.1			12434097	12443915
WBGene00011826	T18D3.9.1	Q7YWV6		12451190	12454457
WBGene00011826	T18D3.9.2	Q7YWV6		12451190	12454457
WBGene00011827	T19A6.1a.1		G5EDW0	8377407	8392758
WBGene00011827	T19A6.1b.1		G5EE99	8377407	8392758
WBGene00011827	T19A6.1c.1		G5EBW4	8377407	8392758
WBGene00011828	T19A6.3a.1	Q9XXN3		8398918	8400504
WBGene00011828	T19A6.3b.1		A5PEW7	8398918	8400504
WBGene00011829	T19A6.4.1		Q95QA2	8401372	8403939
WBGene00011830	T19B10.1.1		G5EC97	11217583	11219911
WBGene00011831	T19B10.2.1		Q22562	11221302	11222834
WBGene00011832	T19B10.3.1		Q27526	11222748	11226018
WBGene00011832	T19B10.3.2		Q27526	11222748	11226018
WBGene00011833	T19B10.5.1		Q22559	11234650	11237427
WBGene00011834	T19B10.6.1	Q22557		11237432	11239331
WBGene00011834	T19B10.6.2	Q22557		11237432	11239331
WBGene00011834	T19B10.6.3	Q22557		11237432	11239331
WBGene00011835	T19B10.8.1		Q22561	11241880	11244726
WBGene00011836	T19B10.9.1		Q22563	11248146	11250954
WBGene00011837	T19B10.10.1		Q7JLH4	11251415	11252529
WBGene00011838	T19C4.1.1		Q22570	11149705	11151323
WBGene00011839	T19C4.5a.1		A8DZ43	11172213	11174683
WBGene00011839	T19C4.5b.1		A8DZ44	11172213	11174683
WBGene00011840	T19C9.1.1		O45789	17217990	17219004
WBGene00011841	T19C9.5.1		O45790	17225689	17227998
WBGene00011844	T19C9.8.1		O45792	17239097	17240721
WBGene00011846	T19H5.1a.1		A0A0K3AR55	9472691	9474467
WBGene00011846	T19H5.1b.1		A0A0K3AUR1	9472691	9474467
WBGene00011847	T19H5.2.1		Q22596	9475055	9476295
WBGene00011848	T19H5.3.1		Q22597	9477867	9479696
WBGene00011849	T19H5.4.1	Q09356		9486377	9487387
WBGene00011850	T20B3.1a.1		Q9XUN8	16815561	16820716
WBGene00011850	T20B3.1b.1		A0A486WVT5	16815561	16820716
WBGene00011852	T20B3.12.1		Q9XUN6	16848611	16850199
WBGene00011853	T20B3.13.1		Q9U363	16839121	16841061
WBGene00011854	T20B3.14.1		Q8I109	16820631	16821320
WBGene00011855	T20D3.1.1		O01253	9328006	9328785
WBGene00011856	T20D3.2.1		O01254	9329040	9330855
WBGene00011857	T20D3.3a.1		O01255	9333297	9335602
WBGene00011857	T20D3.3b.1		Q565B4	9333297	9335602
WBGene00011858	T20D3.5.1		O01256	9337040	9338567
WBGene00011859	T20D3.6a.1		O01257	9338587	9339305
WBGene00011859	T20D3.6b.1		S6F503	9338587	9339305
WBGene00011860	T20D3.8.1		O01259	9341964	9343152
WBGene00011864	T20F10.2a.1		O18092	10298140	10300598
WBGene00011864	T20F10.2b.1		Q1ZXS4	10298140	10300598
WBGene00011864	T20F10.2c.1		Q1ZXS3	10298140	10300598
WBGene00011867	T20G5.1.1	P34574		10203821	10209704
WBGene00011868	T20G5.4a.1	P34577		10212396	10214830
WBGene00011868	T20G5.4b.1		G3MTX5	10212396	10214830
WBGene00011869	T20G5.7.1		Q22613	10197716	10198352
WBGene00011870	T20G5.8.1		Q22614	10199352	10199859
WBGene00011871	T20G5.9.1		Q22615	10209840	10211093
WBGene00011872	T20G5.10.1			10211002	10211946
WBGene00011873	T20G5.12.1		O18095	10201604	10202595
WBGene00011874	T20G5.13.1		Q8T3C6	10199868	10201335
WBGene00011875	T20G5.14.1		G5EFL2	10218942	10222825
WBGene00011876	T21B4.1.1		O18098	12492236	12493627
WBGene00011877	T21B4.3.1		O18096	12495487	12497081
WBGene00011878	T21B4.4a.1		Q1ZXT2	12497212	12502884
WBGene00011878	T21B4.4b.1		Q1ZXT1	12497212	12502884
WBGene00011879	T21B6.2.1		Q22630	10938194	10941355
WBGene00011880	T21B6.3.1		Q22631	10945160	10948952
WBGene00011882	T21B6.5.1		G5EC08	10916765	10919713
WBGene00011883	T21B10.1.1		Q22623	8929841	8930940
WBGene00011884	T21B10.2a.1	Q27527		8930997	8933799
WBGene00011884	T21B10.2a.2	Q27527		8930997	8933799
WBGene00011884	T21B10.2c.1			8930997	8933799
WBGene00011885	T21B10.3.1		Q22624	8934382	8939032
WBGene00011886	T21B10.4.1		Q22625	8940894	8942733
WBGene00011887	T21B10.5a.1	A0A163UT06		8939054	8940488
WBGene00011887	T21B10.5b.1			8939054	8940488
WBGene00011888	T21B10.6.1		Q22627	8942668	8947688
WBGene00011890	T21C9.1a.1	Q22638		10576510	10578326
WBGene00011890	T21C9.1b.1		A0A2C9C3M8	10576510	10578326
WBGene00011891	T21C9.3a.1		Q8MPW1	10572914	10575454
WBGene00011891	T21C9.3a.2		Q8MPW1	10572914	10575454
WBGene00011891	T21C9.3a.3		Q8MPW1	10572914	10575454
WBGene00011891	T21C9.3b.1		Q8MPW0	10572914	10575454
WBGene00011892	T21C9.4.1	Q22640		10578427	10579141
WBGene00011893	T21C9.6.1		Q22649	10581887	10587077
WBGene00011894	T21C9.8.1		Q22643	10589092	10589860
WBGene00011894	T21C9.8.2		Q22643	10589092	10589860
WBGene00011895	T21C9.9.1		Q22644	10590548	10592579
WBGene00011896	T21C9.11.1		Q22646	10593936	10594910
WBGene00011897	T21C9.12a.1	Q22647		10599104	10602146
WBGene00011897	T21C9.12b.1		A0A486WU22	10599104	10602146
WBGene00011898	T21C9.13.1		Q22648	10597266	10598666
WBGene00011899	T21C12.3.1	Q22634		10538081	10539163
WBGene00011900	T21C12.4a.1		Q22635	10552998	10558010
WBGene00011900	T21C12.4b.1		A7LPG0	10552998	10558010
WBGene00011902	T21E8.4.1		Q22653	10880809	10881637
WBGene00011903	T21E8.5.1		Q22654	10886172	10887242
WBGene00011904	T21H8.1a.1			13865033	13882739
WBGene00011904	T21H8.1b.1			13865033	13882739
WBGene00011904	T21H8.1c.1			13865033	13882739
WBGene00011904	T21H8.1d.1			13865033	13882739
WBGene00011904	T21H8.1e.1			13865033	13882739
WBGene00011904	T21H8.1f.1			13865033	13882739
WBGene00011904	T21H8.1g.1			13865033	13882739
WBGene00011904	T21H8.1h.1	Q94071		13865033	13882739
WBGene00011904	T21H8.1i.1			13865033	13882739
WBGene00011904	T21H8.1j.1			13865033	13882739
WBGene00011904	T21H8.1k.1			13865033	13882739
WBGene00011904	T21H8.1k.2			13865033	13882739
WBGene00011904	T21H8.1l.1			13865033	13882739
WBGene00011904	T21H8.1m.1			13865033	13882739
WBGene00011904	T21H8.1n.1			13865033	13882739
WBGene00011904	T21H8.1o.1			13865033	13882739
WBGene00011904	T21H8.1p.1			13865033	13882739
WBGene00011904	T21H8.1q.1			13865033	13882739
WBGene00011904	T21H8.1r.1			13865033	13882739
WBGene00011904	T21H8.1s.1			13865033	13882739
WBGene00011906	T22A3.2a.1		O01263	10581538	10582615
WBGene00011906	T22A3.2b.1		G5EE65	10581538	10582615
WBGene00011908	T22A3.5a.1		U4PRH5	10598673	10606621
WBGene00011908	T22A3.5b.1		U4PEM4	10598673	10606621
WBGene00011909	T22A3.6.1		P91823	10595506	10598489
WBGene00011910	T22B3.2a.1		G5EC94	11704246	11708264
WBGene00011910	T22B3.2b.1		G5ED77	11704246	11708264
WBGene00011910	T22B3.2b.2		G5ED77	11704246	11708264
WBGene00011911	T22B3.3.1		Q22660	11703228	11703785
WBGene00011912	T22C1.1.1		Q22662	7936264	7938328
WBGene00011913	T22C1.2.1	Q22663		7937438	7938487
WBGene00011914	T22C1.3.1		Q22672	7938560	7940144
WBGene00011915	T22C1.4.1		Q22664	7940134	7940728
WBGene00011916	T22C1.5.1		Q22665	7940893	7941994
WBGene00011917	T22C1.6.1		Q22666	7942719	7945551
WBGene00011918	T22C1.8.1		Q22668	7955977	7958474
WBGene00011919	T22C1.9.1		Q22669	7958647	7960158
WBGene00011920	T22C1.11.1		Q22671	7966914	7968693
WBGene00011921	T22C1.12.1		Q7YWS7	7960267	7961474
WBGene00011922	T22C8.1.1		Q22674	8612770	8614426
WBGene00011923	T22C8.2.1		G5ECE8	8614546	8617616
WBGene00011923	T22C8.2.2		G5ECE8	8614546	8617616
WBGene00011923	T22C8.2.3		G5ECE8	8614546	8617616
WBGene00011924	T22C8.3.1		Q22676	8620385	8621983
WBGene00011925	T22C8.4.1		Q22677	8621690	8623496
WBGene00011925	T22C8.4.2		Q22677	8621690	8623496
WBGene00011926	T22C8.5.1	Q22678		8625459	8627622
WBGene00011927	T22C8.6.1		Q22679	8627570	8630281
WBGene00011928	T22C8.7a.1		A0A131MBI8	8630693	8634486
WBGene00011928	T22C8.7b.1		A0A131MB05	8630693	8634486
WBGene00011928	T22C8.7c.1		A0A131MAW0	8630693	8634486
WBGene00011929	T22G5.1.1		O02322	13876829	13878052
WBGene00011930	T22G5.3.1		Q9XVI8	13880907	13884127
WBGene00011931	T22G5.4.1		Q9XVI7	13887658	13889662
WBGene00011932	T22G5.5a.1	Q9XVI6		13893325	13896415
WBGene00011932	T22G5.5b.1			13893325	13896415
WBGene00011934	T22H2.4.1		O18111	11694722	11694997
WBGene00011935	T22H2.5a.1		Q7JKP1	11688673	11690836
WBGene00011935	T22H2.5a.2		Q7JKP1	11688673	11690836
WBGene00011935	T22H2.5b.1		O45799	11688673	11690836
WBGene00011935	T22H2.5c.1		G3MU68	11688673	11690836
WBGene00011936	T22H2.6a.1		Q9U362	11701631	11703698
WBGene00011936	T22H2.6b.1		Q7JKP2	11701631	11703698
WBGene00011937	T22H6.1.1	Q22687		12766818	12769797
WBGene00011938	T22H6.2a.1			12782394	12787147
WBGene00011938	T22H6.2b.1	P54889		12782394	12787147
WBGene00011939	T23B5.1a.1		O02325	12677398	12684378
WBGene00011939	T23B5.1b.1		Q2EEM4	12677398	12684378
WBGene00011940	T23B5.3a.1		G5EC07	12688670	12703662
WBGene00011940	T23B5.3c.1		Q3S1J1	12688670	12703662
WBGene00011940	T23B5.3d.1		G5EET7	12688670	12703662
WBGene00011940	T23B5.3e.1		A0A061ACW5	12688670	12703662
WBGene00011941	T23B5.4a.1		Q7YWT5	12675000	12676004
WBGene00011941	T23B5.4b.1		E5QCJ3	12675000	12676004
WBGene00011942	T23D5.3.1		O45804	15732863	15733668
WBGene00011943	T23D5.8.1		O45801	15747480	15748443
WBGene00011944	T23D8.3.1	O02327		9973381	9976315
WBGene00011945	T23D8.7.1		Q9XVI3	9989802	9993976
WBGene00011948	T23F1.5.1		O18117	15459411	15464502
WBGene00011949	T23F6.1.1		Q9XU68	12719964	12720997
WBGene00011950	T23F6.2.1		Q9XU66	12721356	12723105
WBGene00011951	T23F6.3a.1		Q9XU69	12723075	12724760
WBGene00011951	T23F6.3b.1		A0A061ADV3	12723075	12724760
WBGene00011951	T23F6.3c.1		A0A061ACL0	12723075	12724760
WBGene00011952	T23F6.5.1		G5EFZ0	12735172	12741538
WBGene00011953	T23F11.1.1	P49596		4650494	4653886
WBGene00011954	T23F11.2.1		Q22694	4654294	4655502
WBGene00011955	T23F11.3a.1	Q22695		4658794	4662702
WBGene00011955	T23F11.3b.1			4658794	4662702
WBGene00011956	T23F11.4.1		Q22696	4663174	4665372
WBGene00011957	T23F11.6.1		Q7YWS5	4646514	4647922
WBGene00011958	T23G4.2.1		O18126	13688231	13689556
WBGene00011958	T23G4.2.2		O18126	13688231	13689556
WBGene00011959	T23G4.3.1		O18125	13685076	13687015
WBGene00011960	T23G4.4.1		O18127	13673804	13677886
WBGene00011961	T23G4.5.1		O18128	13678949	13680406
WBGene00011962	T23G5.2a.1	Q03606		9231421	9236328
WBGene00011962	T23G5.2b.1			9231421	9236328
WBGene00011963	T23G5.3.1	Q03607		9229002	9231273
WBGene00011964	T23G5.6.1	Q03615		9240363	9242514
WBGene00011965	T23G7.2a.1		Q22704	9167933	9172949
WBGene00011966	T23G7.3.1		Q22705	9165929	9167830
WBGene00011967	T23G7.5a.1	Q22707		9177300	9178633
WBGene00011968	T23G11.1.1		Q9XVI1	7701365	7702053
WBGene00011969	T23G11.4.1		Q9XVH9	7694320	7695232
WBGene00011970	T23G11.5a.1		Q9XVI0	7683341	7694210
WBGene00011970	T23G11.5b.1		E2JL05	7683341	7694210
WBGene00011971	T23G11.6a.1		O02329	7685066	7689403
WBGene00011971	T23G11.6b.1		Q58A95	7685066	7689403
WBGene00011971	T23G11.6c.1		A5JYW0	7685066	7689403
WBGene00011972	T23G11.7a.1		P90969	7679448	7683045
WBGene00011972	T23G11.7a.2		P90969	7679448	7683045
