Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSPPYG00000040195	ENSPPYT00000043577		A0A8I5TI27	16749316	16802337
ENSPPYG00000004648	ENSPPYT00000052627		A0A2J8UHR0	53932260	53959263
ENSPPYG00000003890	ENSPPYT00000052130		A0A2J8X1K0	106843414	106858584
ENSPPYG00000005709	ENSPPYT00000006747		H2NKX6	5210151	5212863
ENSPPYG00000040702	ENSPPYT00000049612		A0A8I5YMP9	16885556	16892340
ENSPPYG00000040195	ENSPPYT00000051634		A0A8I5YNK0	16749316	16802337
ENSPPYG00000006486	ENSPPYT00000007654		H2NN97	32294582	32510318
ENSPPYG00000003890	ENSPPYT00000004632		H2NFC4	106843414	106858584
ENSPPYG00000015639	ENSPPYT00000018191		H2PG41	92049148	92139858
ENSPPYG00000008602	ENSPPYT00000010047		H2NUM5	67370651	67388781
ENSPPYG00000002292	ENSPPYT00000002756		A0A2J8U508	55420957	55471177
ENSPPYG00000003890	ENSPPYT00000052529		A0A2J8X1J5	106843414	106858584
ENSPPYG00000004648	ENSPPYT00000005503		H2NHN8	53932260	53959263
ENSPPYG00000008305	ENSPPYT00000042070		A0A2J8UYX2	52950035	52986801
ENSPPYG00000008602	ENSPPYT00000061298		A0A8I5U6N4	67370651	67388781
ENSPPYG00000007753	ENSPPYT00000009094		H2NS30	58065	160816
ENSPPYG00000016822	ENSPPYT00000019577		H2PJR5	84649041	84650138
ENSPPYG00000040113	ENSPPYT00000035997		A0A2J8W3Q7	64084537	64125509
ENSPPYG00000008758	ENSPPYT00000010222		H2NV39	74635402	74644072
ENSPPYG00000007753	ENSPPYT00000051895		A0A8I5TLJ0	58065	160816
ENSPPYG00000008305	ENSPPYT00000060208		A0A2J8UYX0	52950035	52986801
ENSPPYG00000005710	ENSPPYT00000006748		H2NKX7	5277894	5280489
ENSPPYG00000040113	ENSPPYT00000037821		A0A2J8W3Q9	64084537	64125509
ENSPPYG00000009526	ENSPPYT00000056521		A0A8I5YM32	9326819	9366845
ENSPPYG00000004648	ENSPPYT00000043202		A0A2J8UHU0	53932260	53959263
ENSPPYG00000018579	ENSPPYT00000034510		A0A2J8UMZ6	46238228	46240647
ENSPPYG00000031251	ENSPPYT00000046059		A0A8I5YMW8	16892361	16895732
ENSPPYG00000004473	ENSPPYT00000057687		A0A8I5YQN5	46501086	46527039
ENSPPYG00000006486	ENSPPYT00000062136		A0A2J8VBU3	32294582	32510318
ENSPPYG00000018579	ENSPPYT00000047226		A0A2J8UN12	46238228	46240647
ENSPPYG00000010009	ENSPPYT00000011642		H2NYX1	39178865	39193041
ENSPPYG00000018579	ENSPPYT00000021668		H2PQA0	46238228	46240647
ENSPPYG00000004473	ENSPPYT00000062258		A0A8I5T0F7	46501086	46527039
ENSPPYG00000004648	ENSPPYT00000005504		H2NHN9	53932260	53959263
ENSPPYG00000009526	ENSPPYT00000039027		A0A2J8S1H0	9326819	9366845
ENSPPYG00000015640	ENSPPYT00000018193		H2PG43	92139993	92188862
ENSPPYG00000008305	ENSPPYT00000009709		H2NTQ8	52950035	52986801
ENSPPYG00000007028	ENSPPYT00000058751		A0A8I5TLP7	3324543	3331895
ENSPPYG00000036624	ENSPPYT00000052843		A0A8I5U324	245868	284745
ENSPPYG00000038414	ENSPPYT00000050852		A0A2J8U513	55481307	55493724
ENSPPYG00000008603	ENSPPYT00000010048		H2NUM6	67430282	67450867
ENSPPYG00000036492	ENSPPYT00000041632		A0A8I5SXL0	16901991	16904126
ENSPPYG00000006486	ENSPPYT00000040961		A0A2J8VBU6	32294582	32510318
ENSPPYG00000006571	ENSPPYT00000053919		A0A2J8T816	45815455	45852904
ENSPPYG00000009526	ENSPPYT00000011103		A0A6D2WA24	9326819	9366845
ENSPPYG00000008305	ENSPPYT00000061723		A0A2J8UYX7	52950035	52986801
ENSPPYG00000007028	ENSPPYT00000008280		A0A2J8S7W5	3324543	3331895
ENSPPYG00000038414	ENSPPYT00000042608		A0A2J8U504	55481307	55493724
ENSPPYG00000004473	ENSPPYT00000005307	Q5R5P7		46501086	46527039
ENSPPYG00000005711	ENSPPYT00000006749		H2NKX8	5313572	5316604
ENSPPYG00000009055	ENSPPYT00000036878		A0A2J8XGG0	16110284	16176996
ENSPPYG00000006934	ENSPPYT00000050424		A0A8I5TZ11	968429	978414
ENSPPYG00000005711	ENSPPYT00000038657		A0A2J8TR02	5313572	5316604
ENSPPYG00000016823	ENSPPYT00000039715		A0A2J8VRJ3	84722349	84724823
ENSPPYG00000009526	ENSPPYT00000044687		A0A8I5YQT6	9326819	9366845
ENSPPYG00000004473	ENSPPYT00000056113		A0A8I5TJD7	46501086	46527039
ENSPPYG00000003649	ENSPPYT00000004343		H2NEK2	64185481	64200535
ENSPPYG00000016823	ENSPPYT00000019579		H2PJR7	84722349	84724823
ENSPPYG00000008305	ENSPPYT00000055820		A0A2J8UYW8	52950035	52986801
ENSPPYG00000004045	ENSPPYT00000004805		H2NFT9	119154287	119160212
ENSPPYG00000015641	ENSPPYT00000018194		H2PG44	92205576	92206880
ENSPPYG00000009694	ENSPPYT00000060883		A0A2J8T6Q1	16819409	16832474
ENSPPYG00000006571	ENSPPYT00000040712		A0A2J8T817	45815455	45852904
ENSPPYG00000006934	ENSPPYT00000008179		H2NPM7	968429	978414
ENSPPYG00000006511	ENSPPYT00000007688		A0A2J8VCA8	38525419	38664151
ENSPPYG00000003891	ENSPPYT00000004633		A0A2J8X1L7	106931002	107117475
ENSPPYG00000005288	ENSPPYT00000006261		H2NJN3	19744153	19794525
ENSPPYG00000006571	ENSPPYT00000056515		A0A2J8T831	45815455	45852904
ENSPPYG00000009694	ENSPPYT00000054751		A0A8I5YR35	16819409	16832474
ENSPPYG00000008760	ENSPPYT00000036261		A0A8I5TRQ6	74661161	74701699
ENSPPYG00000031944	ENSPPYT00000045946		A0A8I5TKV0	17290630	17296335
ENSPPYG00000007198	ENSPPYT00000008474		H2NQF5	14501047	14885936
ENSPPYG00000006511	ENSPPYT00000035921		A0A2J8VC91	38525419	38664151
ENSPPYG00000009055	ENSPPYT00000010569		H2NW08	16110284	16176996
ENSPPYG00000002717	ENSPPYT00000003281		H2NBU4	121050801	121130175
ENSPPYG00000006571	ENSPPYT00000038731		A0A2J8T837	45815455	45852904
ENSPPYG00000039778	ENSPPYT00000043069		A0A8I5UF00	302417	309832
ENSPPYG00000009230	ENSPPYT00000042272		A0A8I5TRU4	64240430	64502323
ENSPPYG00000006511	ENSPPYT00000052067		A0A2J8VC99	38525419	38664151
ENSPPYG00000006269	ENSPPYT00000040156		A0A8I5YMW0	5324350	5445792
ENSPPYG00000009694	ENSPPYT00000042977		A0A8I5YNP0	16819409	16832474
ENSPPYG00000033623	ENSPPYT00000053231		A0A8I5UGP8	84759415	84761230
ENSPPYG00000006571	ENSPPYT00000007756		H2NNJ1	45815455	45852904
ENSPPYG00000007198	ENSPPYT00000037086		A0A2J8TJJ1	14501047	14885936
ENSPPYG00000008760	ENSPPYT00000010224		H2NV41	74661161	74701699
ENSPPYG00000010084	ENSPPYT00000048359		A0A8I5TCH6	42384374	42397080
ENSPPYG00000004045	ENSPPYT00000061811		A0A2J8WZS4	119154287	119160212
ENSPPYG00000006431	ENSPPYT00000007589	Q5R8D1	A0A2J8S4C4	24457494	24482186
ENSPPYG00000006431	ENSPPYT00000007589	Q5R8D1	H2NN34	24457494	24482186
ENSPPYG00000009694	ENSPPYT00000011288		H2NXY8	16819409	16832474
ENSPPYG00000009306	ENSPPYT00000010857		H2NWS8	832992	879674
ENSPPYG00000005288	ENSPPYT00000041130		A0A2J8R664	19744153	19794525
ENSPPYG00000018884	ENSPPYT00000022032		H2PR78	128646830	129036345
ENSPPYG00000003650	ENSPPYT00000004344		H2NEK3	64201165	64205394
ENSPPYG00000009230	ENSPPYT00000048649		A0A8I5YPU7	64240430	64502323
ENSPPYG00000010451	ENSPPYT00000012154		H2P0B1	55413422	55430427
ENSPPYG00000006431	ENSPPYT00000053714		A0A8I5UF22	24457494	24482186
ENSPPYG00000034165	ENSPPYT00000038578		A0A8I5TFL4	978266	978624
ENSPPYG00000015642	ENSPPYT00000018195		H2PG45	92233993	92268211
ENSPPYG00000010084	ENSPPYT00000011721		A0A2J8RTI3	42384374	42397080
ENSPPYG00000009694	ENSPPYT00000056622		A0A8I5TB59	16819409	16832474
ENSPPYG00000009306	ENSPPYT00000043154		A0A2J8R9V6	832992	879674
ENSPPYG00000005768	ENSPPYT00000061756		A0A2J8V9J9	20180124	20331059
ENSPPYG00000006431	ENSPPYT00000048176		A0A2J8S4C5	24457494	24482186
ENSPPYG00000005288	ENSPPYT00000060266		A0A8I5YRP6	19744153	19794525
ENSPPYG00000006269	ENSPPYT00000059711	Q5R6I0		5324350	5445792
ENSPPYG00000004649	ENSPPYT00000005505	Q5R7T5	A0A2J8UHP9	53973568	54001898
ENSPPYG00000006431	ENSPPYT00000044675		A0A2J8S4C2	24457494	24482186
ENSPPYG00000003892	ENSPPYT00000004634		A0A6D2XYP1	107163014	107179820
ENSPPYG00000009230	ENSPPYT00000010770		H2NWJ4	64240430	64502323
ENSPPYG00000005198	ENSPPYT00000006154	Q5RDT5	A0A2J8RJK1	2485461	2495780
ENSPPYG00000018884	ENSPPYT00000034214		A0A2J8X2E5	128646830	129036345
ENSPPYG00000025874	ENSPPYT00000029353		H2PXL0	16188656	16208420
ENSPPYG00000005768	ENSPPYT00000050618		A0A2J8V9I8	20180124	20331059
ENSPPYG00000008301	ENSPPYT00000009704		H2NTQ4	52992291	53046831
ENSPPYG00000015642	ENSPPYT00000038118		A0A2J8TD90	92233993	92268211
ENSPPYG00000010010	ENSPPYT00000039343		A0A2J8SE89	39204733	39246069
ENSPPYG00000016824	ENSPPYT00000019580		H2PJR8	84791822	84897509
ENSPPYG00000009757	ENSPPYT00000041870		A0A8I5U8P6	19232993	19258645
ENSPPYG00000002718	ENSPPYT00000003284		H2NBU7	121161682	121167852
ENSPPYG00000004474	ENSPPYT00000005308		A0A2J8SYS8	46534833	46541122
ENSPPYG00000010010	ENSPPYT00000011643		H2NYX2	39204733	39246069
ENSPPYG00000035136	ENSPPYT00000052463		A0A8I5YJJ5	17416163	17419489
ENSPPYG00000005768	ENSPPYT00000006814		H2NL39	20180124	20331059
ENSPPYG00000002293	ENSPPYT00000053988		A0A2J8U517	55535732	55549620
ENSPPYG00000007030	ENSPPYT00000008282		H2NPX4	3343199	3354585
ENSPPYG00000004474	ENSPPYT00000053983		A0A2J8SYU4	46534833	46541122
ENSPPYG00000033673	ENSPPYT00000055487		A0A2J8VBU8	32530398	32551442
ENSPPYG00000001363	ENSPPYT00000001637		A0A8I5UGS0	64342823	64369775
ENSPPYG00000005768	ENSPPYT00000050508		A0A2J8V9J5	20180124	20331059
ENSPPYG00000009527	ENSPPYT00000011104		H2NXG5	9397775	9404589
ENSPPYG00000015643	ENSPPYT00000018196		A0A2J8TD77	92243927	92266917
ENSPPYG00000007200	ENSPPYT00000008476		A0A8J9DPS9	14921983	15028551
ENSPPYG00000003893	ENSPPYT00000004635		H2NFC7	107257482	107266148
ENSPPYG00000002719	ENSPPYT00000003285		H2NBU8	121184953	121187245
ENSPPYG00000034860	ENSPPYT00000055261		A0A8I5UBM6	28924313	28929269
ENSPPYG00000006269	ENSPPYT00000007401		A0A2J8SEP2	5324350	5445792
ENSPPYG00000010559	ENSPPYT00000012278		A0A6D2XIZ5	42430389	42454578
ENSPPYG00000033673	ENSPPYT00000060793		A0A8I5TGK1	32530398	32551442
ENSPPYG00000002293	ENSPPYT00000002757		A0A2J8U503	55535732	55549620
ENSPPYG00000008761	ENSPPYT00000010225	Q5RBU1	A0A2J8XZ79	74702987	74707196
ENSPPYG00000005288	ENSPPYT00000043405		A0A8I5UK34	19744153	19794525
ENSPPYG00000007200	ENSPPYT00000050903	Q5R5X2	A0A2J8TJG1	14921983	15028551
ENSPPYG00000040669	ENSPPYT00000055552		A0A8I5UPH6	17487291	17488464
ENSPPYG00000009915	ENSPPYT00000035622		A0A2J8RPY7	55442111	55462833
ENSPPYG00000009527	ENSPPYT00000053228		A0A2J8S1I1	9397775	9404589
ENSPPYG00000009695	ENSPPYT00000011289		H2NXY9	16833228	16861758
ENSPPYG00000009757	ENSPPYT00000011355		A0A6D2Y315	19232993	19258645
ENSPPYG00000002293	ENSPPYT00000039197		A0A2J8U521	55535732	55549620
ENSPPYG00000004650	ENSPPYT00000005506		H2NHP0	54004321	54009891
ENSPPYG00000006269	ENSPPYT00000034359		A0A8I5TNI5	5324350	5445792
ENSPPYG00000010771	ENSPPYT00000012510		H2P176	18292114	18313289
ENSPPYG00000009915	ENSPPYT00000012155		A0A2J8RQ02	55442111	55462833
ENSPPYG00000002293	ENSPPYT00000055326		A0A2J8U532	55535732	55549620
ENSPPYG00000033673	ENSPPYT00000061365		A0A2J8VBV5	32530398	32551442
ENSPPYG00000005768	ENSPPYT00000044447		A0A2J8V9J8	20180124	20331059
ENSPPYG00000008496	ENSPPYT00000009928		H2NUB4	53058964	53059155
ENSPPYG00000009757	ENSPPYT00000061058		A0A8I5YNQ5	19232993	19258645
ENSPPYG00000008761	ENSPPYT00000051048		A0A2J8XZ83	74702987	74707196
ENSPPYG00000005288	ENSPPYT00000052401		A0A2J8R665	19744153	19794525
ENSPPYG00000005712	ENSPPYT00000006750		A0A2J8TR04	5337709	5340810
ENSPPYG00000033673	ENSPPYT00000061389		A0A8I5U4R3	32530398	32551442
ENSPPYG00000009757	ENSPPYT00000044588		A0A8I5TQ16	19232993	19258645
ENSPPYG00000005712	ENSPPYT00000052217		A0A2J8TQZ9	5337709	5340810
ENSPPYG00000002294	ENSPPYT00000002758		H2NAF8	55586764	55587189
ENSPPYG00000006269	ENSPPYT00000049781		A0A8I5YVC7	5324350	5445792
ENSPPYG00000008025	ENSPPYT00000009391		H2NSV9	17538644	17542649
ENSPPYG00000005199	ENSPPYT00000006155		H2NJD2	2498462	2521094
ENSPPYG00000009308	ENSPPYT00000059072		A0A663D5I9	935544	956639
ENSPPYG00000002722	ENSPPYT00000003288		A0A6D2XNF4	121310022	121324100
ENSPPYG00000031093	ENSPPYT00000036324		A0A2J8S7W4	3360197	3364204
ENSPPYG00000004475	ENSPPYT00000005310		A0A6D2XSG7	46548183	46551182
ENSPPYG00000006512	ENSPPYT00000007689		Q5R6E8	38690529	38847795
ENSPPYG00000010909	ENSPPYT00000012665		H2P1M4	29038889	29039610
ENSPPYG00000004046	ENSPPYT00000004807		H2NFU1	119160500	119169971
ENSPPYG00000005712	ENSPPYT00000041341		A0A2J8TQZ3	5337709	5340810
ENSPPYG00000010772	ENSPPYT00000012511		H2P177	18318019	18324772
ENSPPYG00000005288	ENSPPYT00000006262		H2NJN4	19744153	19794525
ENSPPYG00000016825	ENSPPYT00000019581	Q5REX0	A0A2J8VRK8	84956900	84971349
ENSPPYG00000006937	ENSPPYT00000008182		H2NPN0	1155786	1159222
ENSPPYG00000003894	ENSPPYT00000035679		A0A2J8X1H2	107266430	107279921
ENSPPYG00000031093	ENSPPYT00000043452		A0A8I5UKK0	3360197	3364204
ENSPPYG00000005768	ENSPPYT00000054993		A0A2J8V9J1	20180124	20331059
ENSPPYG00000004046	ENSPPYT00000039791		A0A2J8WZN8	119160500	119169971
ENSPPYG00000009528	ENSPPYT00000011105		H2NXG6	9449543	9483125
ENSPPYG00000008604	ENSPPYT00000010049		H2NUM7	67452082	67457850
ENSPPYG00000004651	ENSPPYT00000005507		A0A2J8UHQ8	54010107	54017735
ENSPPYG00000009231	ENSPPYT00000010771		H2NWJ5	64812440	65252612
ENSPPYG00000005768	ENSPPYT00000035306		A0A2J8V9K7	20180124	20331059
ENSPPYG00000034571	ENSPPYT00000043800		A0A8I5TTV2	55462371	55497838
ENSPPYG00000009758	ENSPPYT00000011356		H2NY51	19264143	19313489
ENSPPYG00000009308	ENSPPYT00000010859		H2NWT0	935544	956639
ENSPPYG00000003894	ENSPPYT00000004636		H2NFC8	107266430	107279921
ENSPPYG00000008762	ENSPPYT00000010227		H2NV43	74707576	74715418
ENSPPYG00000034571	ENSPPYT00000060234		A0A2J8RPZ9	55462371	55497838
ENSPPYG00000004476	ENSPPYT00000005311		H2NH62	46566184	46568734
ENSPPYG00000006939	ENSPPYT00000008184		H2NPN2	1254270	1255364
ENSPPYG00000006512	ENSPPYT00000056596		A0A2J8VC97	38690529	38847795
ENSPPYG00000008604	ENSPPYT00000061474		A0A2J8Y055	67452082	67457850
ENSPPYG00000015644	ENSPPYT00000018197		H2PG47	92317482	92382332
ENSPPYG00000006512	ENSPPYT00000054388		A0A2J8VC93	38690529	38847795
ENSPPYG00000005290	ENSPPYT00000006264		H2NJN6	19838906	19840070
ENSPPYG00000010773	ENSPPYT00000012512		H2P178	18342683	18346797
ENSPPYG00000030443	ENSPPYT00000048126		A0A8I5SZM4	53061293	53083362
ENSPPYG00000015644	ENSPPYT00000057269		A0A2J8TD89	92317482	92382332
ENSPPYG00000004996	ENSPPYT00000005915		H2NIS6	114638482	114955444
ENSPPYG00000030182	ENSPPYT00000034518		A0A8I5TJ88	121326947	121329179
ENSPPYG00000031705	ENSPPYT00000036818		A0A8I5TH45	54018387	54018764
ENSPPYG00000041079	ENSPPYT00000057707		A0A8I5YV89	345352	422992
ENSPPYG00000002295	ENSPPYT00000002759		H2NAF9	55633081	55681224
ENSPPYG00000006268	ENSPPYT00000007399		H2NML3	5630062	5633529
ENSPPYG00000016826	ENSPPYT00000019582		H2PJR9	84974675	84996313
ENSPPYG00000032353	ENSPPYT00000049946		A0A2J8RPY5	55520419	55530326
ENSPPYG00000030443	ENSPPYT00000035082		A0A8I5UP81	53061293	53083362
ENSPPYG00000010910	ENSPPYT00000012666		H2P1M5	29092032	29130071
ENSPPYG00000006940	ENSPPYT00000008185		H2NPN3	1268414	1269814
ENSPPYG00000002295	ENSPPYT00000055005		A0A8I5UB09	55633081	55681224
ENSPPYG00000004047	ENSPPYT00000004808		A0A6D2WW39	119182766	119185537
ENSPPYG00000010967	ENSPPYT00000038426		A0A2J8VJH8	32482919	32619180
ENSPPYG00000038104	ENSPPYT00000051750		Q5R549	20312881	20315055
ENSPPYG00000009232	ENSPPYT00000010772		A0A6D2X5X4	65275277	65356952
ENSPPYG00000016826	ENSPPYT00000052903		A0A8I5SYG9	84974675	84996313
ENSPPYG00000015645	ENSPPYT00000018198		A0A6D2WVY1	92399872	92408688
ENSPPYG00000003651	ENSPPYT00000004345		H2NEK4	64256041	64400361
ENSPPYG00000037859	ENSPPYT00000058388		A0A8I5YSE4	121367291	121372192
ENSPPYG00000009309	ENSPPYT00000010860		H2NWT1	958043	970632
ENSPPYG00000010454	ENSPPYT00000012157		H2P0B4	55538533	55540146
ENSPPYG00000006432	ENSPPYT00000007590		H2NN35	24482820	24584631
ENSPPYG00000041079	ENSPPYT00000006133		H2NJB3	345352	422992
ENSPPYG00000009056	ENSPPYT00000010570		H2NW09	16224697	16279052
ENSPPYG00000006572	ENSPPYT00000037240		A0A2J8T7Z7	45853629	45994231
ENSPPYG00000008026	ENSPPYT00000039714		A0A8I5UQ47	17548802	17587616
ENSPPYG00000009056	ENSPPYT00000049764		A0A2J8XGF5	16224697	16279052
ENSPPYG00000008763	ENSPPYT00000010228		H2NV44	74715846	74718453
ENSPPYG00000005770	ENSPPYT00000006818		H2NL43	20341917	20376190
ENSPPYG00000005713	ENSPPYT00000049970		A0A2J8TQZ4	5539223	5738435
ENSPPYG00000006432	ENSPPYT00000045882		A0A2J8S4F3	24482820	24584631
ENSPPYG00000009696	ENSPPYT00000057381		A0A8I5TSS0	16925285	16992542
ENSPPYG00000002724	ENSPPYT00000003290		H2NBV3	121393330	121395940
ENSPPYG00000015647	ENSPPYT00000018200		H2PG50	92472173	92546297
ENSPPYG00000041607	ENSPPYT00000058837		A0A8I5YLI8	53152517	53153578
ENSPPYG00000009056	ENSPPYT00000041680		A0A2J8XGH8	16224697	16279052
ENSPPYG00000040786	ENSPPYT00000036580		A0A8I5U2L8	115213226	115216315
ENSPPYG00000010775	ENSPPYT00000012514		H2P180	18375527	18377853
ENSPPYG00000003651	ENSPPYT00000041196		A0A8I5TXK4	64256041	64400361
ENSPPYG00000006572	ENSPPYT00000035390		A0A2J8T810	45853629	45994231
ENSPPYG00000041507	ENSPPYT00000053755		A0A2J8U516	55714219	55716494
ENSPPYG00000006432	ENSPPYT00000061816		A0A2J8S498	24482820	24584631
ENSPPYG00000037891	ENSPPYT00000041156		A0A2J8R9U9	975495	978716
ENSPPYG00000008026	ENSPPYT00000009392		H2NSW0	17548802	17587616
ENSPPYG00000005713	ENSPPYT00000006751		H2NKY0	5539223	5738435
ENSPPYG00000009759	ENSPPYT00000055754		A0A2J8T5I3	19321230	19340236
ENSPPYG00000020328	ENSPPYT00000023717		H2PVK6	45934378	45942067
ENSPPYG00000006488	ENSPPYT00000058257		A0A2J8VBW8	32562918	32673820
ENSPPYG00000008026	ENSPPYT00000058946		A0A2J8RIH0	17548802	17587616
ENSPPYG00000010086	ENSPPYT00000049070		A0A2J8RTK1	42454039	42521993
ENSPPYG00000006572	ENSPPYT00000007757		H2NNJ2	45853629	45994231
ENSPPYG00000009529	ENSPPYT00000011106		A0A6D2XSW6	9514816	9522778
ENSPPYG00000009696	ENSPPYT00000011290		H2NXZ0	16925285	16992542
ENSPPYG00000006488	ENSPPYT00000007658		H2NNA1	32562918	32673820
ENSPPYG00000006514	ENSPPYT00000054767		A0A8I5TDN0	38869456	38951454
ENSPPYG00000010086	ENSPPYT00000036023		A0A8I5U185	42454039	42521993
ENSPPYG00000009759	ENSPPYT00000011357		H2NY52	19321230	19340236
ENSPPYG00000004048	ENSPPYT00000004809		H2NFU3	119195864	119238207
ENSPPYG00000005713	ENSPPYT00000049892		A0A8I5YJS1	5539223	5738435
ENSPPYG00000009529	ENSPPYT00000059363		A0A2J8S1G4	9514816	9522778
ENSPPYG00000041079	ENSPPYT00000044835		A0A8I5SYK4	345352	422992
ENSPPYG00000039923	ENSPPYT00000060518		A0A2J8U531	55779329	55781602
ENSPPYG00000007201	ENSPPYT00000060646		A0A2J8TJ85	15204866	15236670
ENSPPYG00000002725	ENSPPYT00000003291		H2NBV4	121420266	121440861
ENSPPYG00000010776	ENSPPYT00000012515		A0A6D2W355	18405505	18409694
ENSPPYG00000003895	ENSPPYT00000004638		A0A6D2YCP1	107304929	107315438
ENSPPYG00000008605	ENSPPYT00000010050		A0A2J8Y0A3	67458014	67520837
ENSPPYG00000010967	ENSPPYT00000049720		A0A8I5YSS8	32482919	32619180
ENSPPYG00000008764	ENSPPYT00000010229		H2NV45	74719973	74722080
ENSPPYG00000004048	ENSPPYT00000055296		A0A8I5TC62	119195864	119238207
ENSPPYG00000009529	ENSPPYT00000057904		A0A2J8S1J4	9514816	9522778
ENSPPYG00000007757	ENSPPYT00000052718		A0A2J8SNJ8	334517	514035
ENSPPYG00000004998	ENSPPYT00000005917		H2NIS7	115398097	115419286
ENSPPYG00000010086	ENSPPYT00000057517		A0A2J8RTK0	42454039	42521993
ENSPPYG00000003651	ENSPPYT00000054272		A0A2J8V1V7	64256041	64400361
ENSPPYG00000003895	ENSPPYT00000056648		A0A8I5TQM8	107304929	107315438
ENSPPYG00000007201	ENSPPYT00000008478		H2NQF7	15204866	15236670
ENSPPYG00000006514	ENSPPYT00000007691		H2NND2	38869456	38951454
ENSPPYG00000006488	ENSPPYT00000037234		A0A8I5U562	32562918	32673820
ENSPPYG00000004477	ENSPPYT00000005312		H2NH63	46571731	46588751
ENSPPYG00000007201	ENSPPYT00000050763		A0A2J8TJH2	15204866	15236670
ENSPPYG00000010967	ENSPPYT00000012727		H2P1T2	32482919	32619180
ENSPPYG00000010086	ENSPPYT00000011724		H2NZ50	42454039	42521993
ENSPPYG00000003895	ENSPPYT00000054266		A0A2J8X1G1	107304929	107315438
ENSPPYG00000009696	ENSPPYT00000038111		A0A8I5TBM0	16925285	16992542
ENSPPYG00000008605	ENSPPYT00000056604		A0A8I5U471	67458014	67520837
ENSPPYG00000004477	ENSPPYT00000045206		A0A2J8SYS3	46571731	46588751
ENSPPYG00000003895	ENSPPYT00000058645		A0A2J8X1H7	107304929	107315438
ENSPPYG00000010086	ENSPPYT00000060002		A0A8I5TZ37	42454039	42521993
ENSPPYG00000010967	ENSPPYT00000040132		A0A8I5UXZ1	32482919	32619180
ENSPPYG00000004652	ENSPPYT00000005508		H2NHP2	54023151	54037907
ENSPPYG00000035309	ENSPPYT00000061020		A0A663D9F1	55893338	55952342
ENSPPYG00000009311	ENSPPYT00000033443		K7EUF7	983143	993018
ENSPPYG00000038970	ENSPPYT00000058410		A0A6D2WCA9	9552236	9570773
ENSPPYG00000005199	ENSPPYT00000036614		A0A2J8RJJ7	2498462	2521094
ENSPPYG00000005771	ENSPPYT00000006819		A0A2J8V9L9	22857979	22875181
ENSPPYG00000010967	ENSPPYT00000049876		A0A2J8VJF8	32482919	32619180
ENSPPYG00000033552	ENSPPYT00000051875		A0A2J8VBY1	32754076	32776927
ENSPPYG00000041079	ENSPPYT00000054628		A0A8I5YJX5	345352	422992
ENSPPYG00000009311	ENSPPYT00000010862		A0A2J8R9T5	983143	993018
ENSPPYG00000003651	ENSPPYT00000035557		A0A8I5U4A9	64256041	64400361
ENSPPYG00000008300	ENSPPYT00000009703		A0A6D2Y4D6	53188931	53380290
ENSPPYG00000010967	ENSPPYT00000037456		A0A2J8VJE3	32482919	32619180
ENSPPYG00000039032	ENSPPYT00000013089		H2P2Q2	18459376	18462438
ENSPPYG00000004999	ENSPPYT00000005918		A0A2J8XKT5	115419592	115533107
ENSPPYG00000008300	ENSPPYT00000060159		A0A2J8UYY9	53188931	53380290
ENSPPYG00000005200	ENSPPYT00000006156		H2NJD3	2520121	2522046
ENSPPYG00000016828	ENSPPYT00000039723		A0A8I5TKN9	85038047	85146473
ENSPPYG00000002726	ENSPPYT00000003292		H2NBV5	121466916	121476906
ENSPPYG00000029928	ENSPPYT00000055493		A0A8I5T799	46591761	46592637
ENSPPYG00000002301	ENSPPYT00000002765		H2NAG4	55983437	55990632
ENSPPYG00000002726	ENSPPYT00000062171		A0A2J8W6D8	121466916	121476906
ENSPPYG00000005772	ENSPPYT00000006820		H2NL45	25685541	25688003
ENSPPYG00000037173	ENSPPYT00000045456		A0A6D2XSV3	74733190	74736417
ENSPPYG00000037509	ENSPPYT00000060756		A0A2J8RTK2	42477193	42491893
ENSPPYG00000029422	ENSPPYT00000032962		K7ET27	16319251	16449150
ENSPPYG00000041079	ENSPPYT00000055464		A0A8I5TSS6	345352	422992
ENSPPYG00000006515	ENSPPYT00000007692		H2NND3	38975416	39030194
ENSPPYG00000035428	ENSPPYT00000042399		A0A8I5T9K2	115533152	115533412
ENSPPYG00000003896	ENSPPYT00000004639		H2NFD1	107388161	107415086
ENSPPYG00000006573	ENSPPYT00000007758	Q5R9M7	A0A2J8T808	46072852	46092731
ENSPPYG00000010011	ENSPPYT00000060767		A0A2J8SE99	39248369	39292338
ENSPPYG00000003896	ENSPPYT00000039647		A0A8I5TLB2	107388161	107415086
ENSPPYG00000020068	ENSPPYT00000023396		H2PUQ4	2587659	2606103
ENSPPYG00000011266	ENSPPYT00000013083		H2P2P7	18531358	18534429
ENSPPYG00000007716	ENSPPYT00000040173		A0A8I5TF33	3378501	3382071
ENSPPYG00000004479	ENSPPYT00000005314		H2NH65	46634748	46639983
ENSPPYG00000015648	ENSPPYT00000018201		H2PG51	92969663	93012139
ENSPPYG00000007716	ENSPPYT00000061974		A0A8I5U3F1	3378501	3382071
ENSPPYG00000009531	ENSPPYT00000061687		A0A8I5TM47	9589195	9601093
